suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
aguA	PP_0266	Q88R68	AGUA_PSEPK	aguA	aguA PP_0266	Agmatine deiminase (EC 3.5.3.12) (Agmatine iminohydrolase)	reviewed	2.0	3.5.3.12	GO:0004668; GO:0033388; GO:0047632	kegg:ppu00330	Arginine and proline metabolism	true	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/aguA	PRESENT	genes/PSEPK/aguA/aguA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aguA/aguA-deep-research-asta.md
speA	PP_0567	Q88QC7	SPEA_PSEPK	speA	speA PP_0567	Biosynthetic arginine decarboxylase (ADC) (EC 4.1.1.19)	reviewed	3.0	4.1.1.19	GO:0006527; GO:0008295; GO:0008792; GO:0033388; GO:0046872	kegg:ppu00330	Arginine and proline metabolism	true	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/speA	PRESENT	genes/PSEPK/speA/speA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/speA/speA-deep-research-asta.md
proB	PP_0691	Q88Q07	PROB_PSEPK	proB	proB PP_0691	Glutamate 5-kinase (EC 2.7.2.11) (Gamma-glutamyl kinase) (GK)	reviewed	3.0	2.7.2.11	GO:0003723; GO:0004349; GO:0005524; GO:0005829; GO:0055129	kegg:ppu00332	Carbapenem biosynthesis	false	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/proB	PRESENT	genes/PSEPK/proB/proB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/proB/proB-deep-research-asta.md
speC	PP_0864	Q88PI6	Q88PI6_PSEPK	speC	speC PP_0864	ornithine decarboxylase (EC 4.1.1.17)	unreviewed	2.0	4.1.1.17	GO:0004586; GO:0005737; GO:0033387	kegg:ppu04148	Efferocytosis	false	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/speC	PRESENT	genes/PSEPK/speC/speC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/speC/speC-deep-research-asta.md
patD	PP_1481	Q88MT7	Q88MT7_PSEPK	patD	patD PP_1481	Medium chain aldehyde dehydrogenase (EC 1.2.1.19, EC 1.2.1.54)	unreviewed	2.0	1.2.1.19; 1.2.1.54	GO:0019145; GO:0047107	kegg:ppu00410	beta-Alanine metabolism	false	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/patD	PRESENT	genes/PSEPK/patD/patD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/patD/patD-deep-research-asta.md
speB	PP_2196	Q88KU3	Q88KU3_PSEPK	speB	speB PP_2196	Agmatinase (EC 3.5.3.11)	unreviewed	2.0	3.5.3.11	GO:0008783; GO:0033389; GO:0046872	kegg:ppu00330	Arginine and proline metabolism	true	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/speB	PRESENT	genes/PSEPK/speB/speB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/speB/speB-deep-research-asta.md
puuB	PP_2448	Q88K44	Q88K44_PSEPK	puuB	puuB PP_2448	Gamma-glutamylputrescine oxidase	unreviewed	1.0		GO:0005737; GO:0016491	kegg:ppu00330	Arginine and proline metabolism	true	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/puuB	PRESENT	genes/PSEPK/puuB/puuB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/puuB/puuB-deep-research-asta.md
PP_2588	PP_2588	Q88JR1	Q88JR1_PSEPK	PP_2588	PP_2588	Aminotransferase, class III	unreviewed	1.0		GO:0005829; GO:0008483; GO:0030170	kegg:ppu00330	Arginine and proline metabolism	true	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/PP_2588	PRESENT	genes/PSEPK/PP_2588/PP_2588-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2588/PP_2588-deep-research-asta.md
PP_2589	PP_2589	Q88JR0	Q88JR0_PSEPK	PP_2589	PP_2589	Aldehyde dehydrogenase family protein	unreviewed	1.0		GO:0004030	kegg:ppu00330	Arginine and proline metabolism	true	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/PP_2589	PRESENT	genes/PSEPK/PP_2589/PP_2589-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2589/PP_2589-deep-research-asta.md
prr	PP_2801	Q88J48	Q88J48_PSEPK	prr	prr PP_2801	Gamma-aminobutyraldehyde dehydrogenase (EC 1.2.1.19)	unreviewed	1.0	1.2.1.19	GO:0019145	kegg:ppu00410	beta-Alanine metabolism	false	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/prr	PRESENT	genes/PSEPK/prr/prr-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/prr/prr-deep-research-asta.md
nspC	PP_2929	Q88IS0	Q88IS0_PSEPK	nspC	nspC PP_2929	Carboxynorspermidine/carboxyspermidine decarboxylase (CANS DC/CAS DC) (CANSDC/CASDC) (EC 4.1.1.96)	unreviewed	3.0	4.1.1.96	GO:0005737; GO:0008295; GO:0008836; GO:0009089; GO:0045312	kegg:ppu00330	Arginine and proline metabolism	true	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/nspC	PRESENT	genes/PSEPK/nspC/nspC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nspC/nspC-deep-research-asta.md
PP_2932	PP_2932	Q88IR7	Q88IR7_PSEPK	PP_2932	PP_2932	Amidase family protein	unreviewed	1.0			kegg:ppu00643	Styrene degradation	false	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/PP_2932	PRESENT	genes/PSEPK/PP_2932/PP_2932-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2932/PP_2932-deep-research-asta.md
PP_3146	PP_3146	Q88I55	Q88I55_PSEPK	PP_3146	PP_3146	Oxidoreductase	unreviewed	1.0		GO:0005737; GO:0016491	kegg:ppu00330	Arginine and proline metabolism	true	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/PP_3146	PRESENT	genes/PSEPK/PP_3146/PP_3146-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3146/PP_3146-deep-research-asta.md
codA	PP_3189	Q88I13	Q88I13_PSEPK	codA	codA PP_3189	Cytosine deaminase / isoguanine deaminase (EC 3.5.4.-, EC 3.5.4.1)	unreviewed	1.0	3.5.4.-; 3.5.4.1	GO:0004131; GO:0006209; GO:0035888; GO:0046872	kegg:ppu00240	Pyrimidine metabolism	false	KEGG	ppu00330	Arginine and proline metabolism	genes/PSEPK/codA	PRESENT	genes/PSEPK/codA/codA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/codA/codA-deep-research-asta.md
