suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
PP_0024	PP_0024	Q88RV5	Q88RV5_PSEPK	PP_0024	PP_0024	Membrane-associated metal-dependent hydrolase	unreviewed	1.0		GO:0005886; GO:0009244; GO:0016776; GO:0016787	kegg:ppu00540	Lipopolysaccharide biosynthesis	true	KEGG	ppu00540	Lipopolysaccharide biosynthesis	genes/PSEPK/PP_0024	PRESENT	genes/PSEPK/PP_0024/PP_0024-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0024/PP_0024-deep-research-asta.md
PP_0063	PP_0063	Q88RR6	Q88RR6_PSEPK	PP_0063	PP_0063	Lipid A biosynthesis lauroyl acyltransferase	unreviewed	1.0		GO:0005886; GO:0009247; GO:0016746	kegg:ppu00540	Lipopolysaccharide biosynthesis	true	KEGG	ppu00540	Lipopolysaccharide biosynthesis	genes/PSEPK/PP_0063	PRESENT	genes/PSEPK/PP_0063/PP_0063-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0063/PP_0063-deep-research-asta.md
waaF	PP_0341	Q88QZ3	Q88QZ3_PSEPK	waaF	waaF PP_0341	lipopolysaccharide heptosyltransferase II (EC 2.4.99.24)	unreviewed	2.0	2.4.99.24	GO:0005829; GO:0008713; GO:0009244	kegg:ppu00540	Lipopolysaccharide biosynthesis	true	KEGG	ppu00540	Lipopolysaccharide biosynthesis	genes/PSEPK/waaF	PRESENT	genes/PSEPK/waaF/waaF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/waaF/waaF-deep-research-asta.md
waaC	PP_0342	Q88QZ2	Q88QZ2_PSEPK	waaC	waaC PP_0342	Lipopolysaccharide heptosyltransferase 1 (EC 2.4.99.23) (ADP-heptose:lipopolysaccharide heptosyltransferase I)	unreviewed	2.0	2.4.99.23	GO:0005829; GO:0005886; GO:0008713; GO:0009244	kegg:ppu00540	Lipopolysaccharide biosynthesis	true	KEGG	ppu00540	Lipopolysaccharide biosynthesis	genes/PSEPK/waaC	PRESENT	genes/PSEPK/waaC/waaC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/waaC/waaC-deep-research-asta.md
waaG	PP_0343	Q88QZ1	Q88QZ1_PSEPK	waaG	waaG PP_0343	Lipopolysaccharide glucosyltransferase I (EC 2.4.1.58)	unreviewed	1.0	2.4.1.58	GO:0008919	kegg:ppu00540	Lipopolysaccharide biosynthesis	true	KEGG	ppu00540	Lipopolysaccharide biosynthesis	genes/PSEPK/waaG	PRESENT	genes/PSEPK/waaG/waaG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/waaG/waaG-deep-research-asta.md
waaP	PP_0344	Q88QZ0	Q88QZ0_PSEPK	waaP	waaP PP_0344	Lipopolysaccharide core heptose(I) kinase (EC 2.7.1.-)	unreviewed	2.0	2.7.1.-	GO:0005524; GO:0009244; GO:0016301	kegg:ppu00540	Lipopolysaccharide biosynthesis	true	KEGG	ppu00540	Lipopolysaccharide biosynthesis	genes/PSEPK/waaP	PRESENT	genes/PSEPK/waaP/waaP-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/waaP/waaP-deep-research-asta.md
pagL-I	PP_0737	Q88PW1	Q88PW1_PSEPK	pagL-I	pagL-I PP_0737	Lipid A deacylase (EC 3.1.1.77) (LPS 3-O-deacylase) (Outer membrane enzyme)	unreviewed	3.0	3.1.1.77	GO:0009279; GO:0050528	kegg:ppu00540	Lipopolysaccharide biosynthesis	true	KEGG	ppu00540	Lipopolysaccharide biosynthesis	genes/PSEPK/pagL-I	PRESENT	genes/PSEPK/pagL-I/pagL-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pagL-I/pagL-I-deep-research-asta.md
lpxC	PP_1343	Q88N71	LPXC_PSEPK	lpxC	lpxC PP_1343	UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase)	reviewed	3.0	3.5.1.108	GO:0009245; GO:0016020; GO:0046872; GO:0103117	kegg:ppu00540	Lipopolysaccharide biosynthesis	true	KEGG	ppu00540	Lipopolysaccharide biosynthesis	genes/PSEPK/lpxC	PRESENT	genes/PSEPK/lpxC/lpxC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/lpxC/lpxC-deep-research-asta.md
lpxD	PP_1601	Q88MH0	LPXD_PSEPK	lpxD	lpxD PP_1601	UDP-3-O-acylglucosamine N-acyltransferase (EC 2.3.1.191)	reviewed	2.0	2.3.1.191	GO:0009245; GO:0016020; GO:0016410; GO:0103118	kegg:ppu00540	Lipopolysaccharide biosynthesis	true	KEGG	ppu00540	Lipopolysaccharide biosynthesis	genes/PSEPK/lpxD	PRESENT	genes/PSEPK/lpxD/lpxD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/lpxD/lpxD-deep-research-asta.md
lpxA	PP_1603	Q88MG8	LPXA_PSEPK	lpxA	lpxA PP_1603	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (UDP-N-acetylglucosamine acyltransferase) (EC 2.3.1.129)	reviewed	2.0	2.3.1.129	GO:0005737; GO:0008780; GO:0009245; GO:0016020	kegg:ppu00540	Lipopolysaccharide biosynthesis	true	KEGG	ppu00540	Lipopolysaccharide biosynthesis	genes/PSEPK/lpxA	PRESENT	genes/PSEPK/lpxA/lpxA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/lpxA/lpxA-deep-research-asta.md
