suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
accC	PP_0558	Q88QD6	Q88QD6_PSEPK	accC	accC PP_0558	Biotin carboxylase (EC 6.3.4.14) (Acetyl-coenzyme A carboxylase biotin carboxylase subunit A)	unreviewed	2.0	6.3.4.14	GO:0004075; GO:0005524; GO:0006633; GO:0046872; GO:2001295	kegg:ppu00061	Fatty acid biosynthesis	false	KEGG	ppu00640	Propanoate metabolism	genes/PSEPK/accC	PRESENT	genes/PSEPK/accC/accC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/accC/accC-deep-research-asta.md
accB	PP_0559	Q88QD5	Q88QD5_PSEPK	accB	accB PP_0559	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	unreviewed	2.0		GO:0003989; GO:0006633; GO:0009317	kegg:ppu00061	Fatty acid biosynthesis	false	KEGG	ppu00640	Propanoate metabolism	genes/PSEPK/accB	PRESENT	genes/PSEPK/accB/accB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/accB/accB-deep-research-asta.md
PP_0596	PP_0596	Q88Q98	Q88Q98_PSEPK	PP_0596	PP_0596	Omega-amino acid--pyruvate aminotransferase (EC 2.6.1.18)	unreviewed	1.0	2.6.1.18	GO:0004015; GO:0009102; GO:0016223; GO:0030170	kegg:ppu00410	beta-Alanine metabolism	false	KEGG	ppu00640	Propanoate metabolism	genes/PSEPK/PP_0596	PRESENT	genes/PSEPK/PP_0596/PP_0596-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0596/PP_0596-deep-research-asta.md
mmsA-I	PP_0597	Q88Q97	Q88Q97_PSEPK	mmsA-I	mmsA-I PP_0597	methylmalonate-semialdehyde dehydrogenase (CoA acylating) (EC 1.2.1.27)	unreviewed	1.0	1.2.1.27	GO:0004491; GO:0006210; GO:0006574	kegg:ppu00562	Inositol phosphate metabolism	false	KEGG	ppu00640	Propanoate metabolism	genes/PSEPK/mmsA-I	PRESENT	genes/PSEPK/mmsA-I/mmsA-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mmsA-I/mmsA-I-deep-research-asta.md
pta	PP_0774	Q88PS4	PTA_PSEPK	pta	pta PP_0774	Phosphate acetyltransferase (EC 2.3.1.8) (Phosphotransacetylase)	reviewed	3.0	2.3.1.8	GO:0005737; GO:0006085; GO:0008959	kegg:ppu00430	Taurine and hypotaurine metabolism	false	KEGG	ppu00640	Propanoate metabolism	genes/PSEPK/pta	PRESENT	genes/PSEPK/pta/pta-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pta/pta-deep-research-asta.md
accA	PP_1607	Q88MG4	ACCA_PSEPK	accA	accA PP_1607	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	reviewed	3.0	2.1.3.15	GO:0003989; GO:0005524; GO:0006633; GO:0009317; GO:0016743; GO:2001295	kegg:ppu00061	Fatty acid biosynthesis	false	KEGG	ppu00640	Propanoate metabolism	genes/PSEPK/accA	PRESENT	genes/PSEPK/accA/accA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/accA/accA-deep-research-asta.md
accD	PP_1996	Q88LD9	ACCD_PSEPK	accD	accD PP_1996	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	reviewed	3.0	2.1.3.15	GO:0003989; GO:0005524; GO:0006633; GO:0008270; GO:0009329; GO:0016743; GO:2001295	kegg:ppu00061	Fatty acid biosynthesis	false	KEGG	ppu00640	Propanoate metabolism	genes/PSEPK/accD	PRESENT	genes/PSEPK/accD/accD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/accD/accD-deep-research-asta.md
acnA-I	PP_2112	Q88L24	Q88L24_PSEPK	acnA-I	acnA-I PP_2112	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	unreviewed	2.0	4.2.1.3	GO:0003723; GO:0003994; GO:0006099; GO:0046872; GO:0051539	kegg:ppu00020	Citrate cycle (TCA cycle)	false	KEGG	ppu00640	Propanoate metabolism	genes/PSEPK/acnA-I	PRESENT	genes/PSEPK/acnA-I/acnA-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/acnA-I/acnA-I-deep-research-asta.md
fadB	PP_2136	Q88L02	FADB_PSEPK	fadB	fadB PP_2136	Fatty acid oxidation complex subunit alpha [Includes: Enoyl-CoA hydratase/Delta(3)-cis-Delta(2)-trans-enoyl-CoA isomerase/3-hydroxybutyryl-CoA epimerase (EC 4.2.1.17) (EC 5.1.2.3) (EC 5.3.3.8); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)]	reviewed	5.0	1.1.1.35; 4.2.1.17; 5.1.2.3; 5.3.3.8	GO:0004165; GO:0006635; GO:0008692; GO:0016509; GO:0018812; GO:0036125; GO:0070403	kegg:ppu00930	Caprolactam degradation	false	KEGG	ppu00640	Propanoate metabolism	genes/PSEPK/fadB	PRESENT	genes/PSEPK/fadB/fadB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fadB/fadB-deep-research-asta.md
PP_2213	PP_2213	Q88KS6	Q88KS6_PSEPK	PP_2213	PP_2213	Acyl-CoA synthetase (EC 6.2.1.-)	unreviewed	2.0	6.2.1.-	GO:0004321; GO:0005524; GO:0006633; GO:0006637; GO:0015645; GO:0016405	kegg:ppu00680	Methane metabolism	false	KEGG	ppu00640	Propanoate metabolism	genes/PSEPK/PP_2213	PRESENT	genes/PSEPK/PP_2213/PP_2213-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2213/PP_2213-deep-research-asta.md
