suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
PP_0183	PP_0183	Q88RE7	Q88RE7_PSEPK	PP_0183	PP_0183	Glutathione S-transferase (EC 2.5.1.18)	unreviewed	1.0	2.5.1.18	GO:0004364; GO:0005737	kegg:ppu00480	Glutathione metabolism	true	KEGG	ppu00480	Glutathione metabolism	genes/PSEPK/PP_0183	PRESENT	genes/PSEPK/PP_0183/PP_0183-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0183/PP_0183-deep-research-asta.md
gshA	PP_0243	Q88R90	GSH1_PSEPK	gshA	gshA PP_0243	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	reviewed	2.0	6.3.2.2	GO:0004357; GO:0005524; GO:0005829; GO:0006750; GO:0046872	kegg:ppu00340	Histidine metabolism	false	KEGG	ppu00480	Glutathione metabolism	genes/PSEPK/gshA	PRESENT	genes/PSEPK/gshA/gshA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gshA/gshA-deep-research-asta.md
PP_0777	PP_0777	Q88PS1	Q88PS1_PSEPK	PP_0777	PP_0777	Glutathione peroxidase	unreviewed	1.0		GO:0004601; GO:0034599	kegg:ppu00480	Glutathione metabolism	true	KEGG	ppu00480	Glutathione metabolism	genes/PSEPK/PP_0777	PRESENT	genes/PSEPK/PP_0777/PP_0777-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0777/PP_0777-deep-research-asta.md
speC	PP_0864	Q88PI6	Q88PI6_PSEPK	speC	speC PP_0864	ornithine decarboxylase (EC 4.1.1.17)	unreviewed	2.0	4.1.1.17	GO:0004586; GO:0005737; GO:0033387	kegg:ppu04148	Efferocytosis	false	KEGG	ppu00480	Glutathione metabolism	genes/PSEPK/speC	PRESENT	genes/PSEPK/speC/speC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/speC/speC-deep-research-asta.md
pepA	PP_0980	Q88P73	AMPA_PSEPK	pepA	pepA PP_0980	Probable cytosol aminopeptidase (EC 3.4.11.1) (Leucine aminopeptidase) (LAP) (EC 3.4.11.10) (Leucyl aminopeptidase)	reviewed	3.0	3.4.11.1; 3.4.11.10	GO:0005737; GO:0006508; GO:0030145; GO:0070006	kegg:ppu00480	Glutathione metabolism	true	KEGG	ppu00480	Glutathione metabolism	genes/PSEPK/pepA	PRESENT	genes/PSEPK/pepA/pepA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pepA/pepA-deep-research-asta.md
zwfA	PP_1022	Q88P31	Q88P31_PSEPK	zwfA	zwfA zwf PP_1022	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	unreviewed	3.0	1.1.1.49	GO:0004345; GO:0005829; GO:0006006; GO:0009051; GO:0050661	kegg:ppu00480	Glutathione metabolism	true	KEGG	ppu00480	Glutathione metabolism	genes/PSEPK/zwfA	PRESENT	genes/PSEPK/zwfA/zwfA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/zwfA/zwfA-deep-research-asta.md
gstA	PP_1162	Q88NP5	Q88NP5_PSEPK	gstA	gstA PP_1162	Protein GstA	unreviewed	1.0		GO:0016740	kegg:ppu00480	Glutathione metabolism	true	KEGG	ppu00480	Glutathione metabolism	genes/PSEPK/gstA	PRESENT	genes/PSEPK/gstA/gstA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gstA/gstA-deep-research-asta.md
PP_1347	PP_1347	Q88N68	Q88N68_PSEPK	PP_1347	PP_1347	Glutathione S-transferase family protein	unreviewed	1.0		GO:0004364; GO:0006559; GO:0006749; GO:0016034	kegg:ppu00480	Glutathione metabolism	true	KEGG	ppu00480	Glutathione metabolism	genes/PSEPK/PP_1347	PRESENT	genes/PSEPK/PP_1347/PP_1347-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1347/PP_1347-deep-research-asta.md
PP_1686	PP_1686	Q88M88	Q88M88_PSEPK	PP_1686	PP_1686	Glutathione peroxidase	unreviewed	2.0		GO:0004601; GO:0034599	kegg:ppu00480	Glutathione metabolism	true	KEGG	ppu00480	Glutathione metabolism	genes/PSEPK/PP_1686	PRESENT	genes/PSEPK/PP_1686/PP_1686-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1686/PP_1686-deep-research-asta.md
PP_1821	PP_1821	Q88LV6	Q88LV6_PSEPK	PP_1821	PP_1821	Glutathione S-transferase family protein	unreviewed	1.0		GO:0016740	kegg:ppu00480	Glutathione metabolism	true	KEGG	ppu00480	Glutathione metabolism	genes/PSEPK/PP_1821	PRESENT	genes/PSEPK/PP_1821/PP_1821-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1821/PP_1821-deep-research-asta.md
