suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
yidC	PP_0006	P0A140	YIDC_PSEPK	yidC	yidC PP_0006	Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC)	reviewed	2.0		GO:0005886; GO:0015031; GO:0032977; GO:0051205	kegg:ppu03060	Protein export	true	KEGG	ppu03060	Protein export	genes/PSEPK/yidC	PRESENT	genes/PSEPK/yidC/yidC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/yidC/yidC-deep-research-asta.md
secE	PP_0441	Q88QP7	Q88QP7_PSEPK	secE	secE PP_0441	Protein translocase subunit SecE	unreviewed	2.0		GO:0005886; GO:0006605; GO:0008320; GO:0009306; GO:0043952; GO:0065002	kegg:ppu03060	Protein export	true	KEGG	ppu03060	Protein export	genes/PSEPK/secE	PRESENT	genes/PSEPK/secE/secE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/secE/secE-deep-research-asta.md
secY	PP_0474	Q88QL5	Q88QL5_PSEPK	secY	secY PP_0474	Protein translocase subunit SecY	unreviewed	2.0		GO:0005886; GO:0006605; GO:0043952; GO:0065002	kegg:ppu03060	Protein export	true	KEGG	ppu03060	Protein export	genes/PSEPK/secY	PRESENT	genes/PSEPK/secY/secY-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/secY/secY-deep-research-asta.md
lspA	PP_0604	Q88Q91	LSPA_PSEPK	lspA	lspA PP_0604	Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II) (SPase II)	reviewed	3.0	3.4.23.36	GO:0004190; GO:0005886; GO:0006508	kegg:ppu03060	Protein export	true	KEGG	ppu03060	Protein export	genes/PSEPK/lspA	PRESENT	genes/PSEPK/lspA/lspA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/lspA/lspA-deep-research-asta.md
yajC	PP_0834	Q88PL6	Q88PL6_PSEPK	yajC	yajC PP_0834	Sec translocon accessory complex subunit YajC	unreviewed	2.0		GO:0005886; GO:0015031	kegg:ppu03060	Protein export	true	KEGG	ppu03060	Protein export	genes/PSEPK/yajC	PRESENT	genes/PSEPK/yajC/yajC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/yajC/yajC-deep-research-asta.md
secD	PP_0835	Q88PL5	Q88PL5_PSEPK	secD	secD PP_0835	Protein translocase subunit SecD	unreviewed	2.0		GO:0005886; GO:0006605; GO:0015450; GO:0043952; GO:0065002	kegg:ppu03060	Protein export	true	KEGG	ppu03060	Protein export	genes/PSEPK/secD	PRESENT	genes/PSEPK/secD/secD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/secD/secD-deep-research-asta.md
secF	PP_0836	Q88PL4	Q88PL4_PSEPK	secF	secF PP_0836	Protein-export membrane protein SecF	unreviewed	2.0		GO:0005886; GO:0006605; GO:0015450; GO:0043952; GO:0065002	kegg:ppu03060	Protein export	true	KEGG	ppu03060	Protein export	genes/PSEPK/secF	PRESENT	genes/PSEPK/secF/secF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/secF/secF-deep-research-asta.md
tatC-I	PP_1039	Q88P14	Q88P14_PSEPK	tatC-I	tatC-I tatC PP_1039	Sec-independent protein translocase protein TatC	unreviewed	2.0		GO:0009977; GO:0033281; GO:0043953; GO:0065002	kegg:ppu03060	Protein export	true	KEGG	ppu03060	Protein export	genes/PSEPK/tatC-I	PRESENT	genes/PSEPK/tatC-I/tatC-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tatC-I/tatC-I-deep-research-asta.md
tatB-I	PP_1040	Q88P13	Q88P13_PSEPK	tatB-I	tatB-I PP_1040	Sec-independent protein translocase TatB	unreviewed	1.0		GO:0008320; GO:0033281; GO:0043953	kegg:ppu03060	Protein export	true	KEGG	ppu03060	Protein export	genes/PSEPK/tatB-I	PRESENT	genes/PSEPK/tatB-I/tatB-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tatB-I/tatB-I-deep-research-asta.md
tatA-I	PP_1041	Q88P12	Q88P12_PSEPK	tatA-I	tatA-I tatA PP_1041	Sec-independent protein translocase protein TatA	unreviewed	2.0		GO:0008320; GO:0033281; GO:0043953	kegg:ppu03060	Protein export	true	KEGG	ppu03060	Protein export	genes/PSEPK/tatA-I	PRESENT	genes/PSEPK/tatA-I/tatA-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tatA-I/tatA-I-deep-research-asta.md
