suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
selA	PP_0493	Q88QJ8	SELA_PSEPK	selA	selA PP_0493	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1) (Selenocysteine synthase) (Sec synthase) (Selenocysteinyl-tRNA(Sec) synthase)	reviewed	3.0	2.9.1.1	GO:0001514; GO:0001717; GO:0004125; GO:0005737	kegg:ppu00450	Selenocompound metabolism	true	KEGG	ppu00450	Selenocompound metabolism	genes/PSEPK/selA	PRESENT	genes/PSEPK/selA/selA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/selA/selA-deep-research-asta.md
metB	PP_0659	Q88Q39	Q88Q39_PSEPK	metB	metB PP_0659	Cystathionine gamma-synthase	unreviewed	2.0		GO:0005737; GO:0016846; GO:0019346; GO:0030170	kegg:ppu00450	Selenocompound metabolism	true	KEGG	ppu00450	Selenocompound metabolism	genes/PSEPK/metB	PRESENT	genes/PSEPK/metB/metB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/metB/metB-deep-research-asta.md
selD	PP_0823	P59392	SELD_PSEPK	selD	selD PP_0823	Selenide, water dikinase (EC 2.7.9.3) (Selenium donor protein) (Selenophosphate synthase)	reviewed	3.0	2.7.9.3	GO:0000287; GO:0004756; GO:0005524; GO:0005737; GO:0016260	kegg:ppu00450	Selenocompound metabolism	true	KEGG	ppu00450	Selenocompound metabolism	genes/PSEPK/selD	PRESENT	genes/PSEPK/selD/selD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/selD/selD-deep-research-asta.md
metG	PP_1097	Q88NV7	SYM_PSEPK	metG	metG PP_1097	Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)	reviewed	3.0	6.1.1.10	GO:0000049; GO:0004825; GO:0005524; GO:0005829; GO:0006431; GO:0046872	kegg:ppu00450	Selenocompound metabolism	true	KEGG	ppu00450	Selenocompound metabolism	genes/PSEPK/metG	PRESENT	genes/PSEPK/metG/metG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/metG/metG-deep-research-asta.md
cysD	PP_1303	Q88NA9	CYSD_PSEPK	cysD	cysD PP_1303	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4) (ATP-sulfurylase small subunit) (Sulfate adenylate transferase) (SAT)	reviewed	3.0	2.7.7.4	GO:0000103; GO:0004781; GO:0005524; GO:0070814	kegg:ppu00261	Monobactam biosynthesis	false	KEGG	ppu00450	Selenocompound metabolism	genes/PSEPK/cysD	PRESENT	genes/PSEPK/cysD/cysD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cysD/cysD-deep-research-asta.md
cysNC	PP_1304	Q88NA8	Q88NA8_PSEPK	cysNC	cysNC cysN PP_1304	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4) (ATP-sulfurylase large subunit) (Sulfate adenylate transferase) (SAT)	unreviewed	3.0	2.7.7.4	GO:0000103; GO:0003924; GO:0004781; GO:0005524; GO:0005525; GO:0016301; GO:0070814	kegg:ppu00261	Monobactam biosynthesis	false	KEGG	ppu00450	Selenocompound metabolism	genes/PSEPK/cysNC	PRESENT	genes/PSEPK/cysNC/cysNC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cysNC/cysNC-deep-research-asta.md
mdeA	PP_1308	Q88NA4	Q88NA4_PSEPK	mdeA	mdeA PP_1308	L-methionine gamma-lyase (EC 4.4.1.11)	unreviewed	2.0	4.4.1.11	GO:0005737; GO:0009086; GO:0018826; GO:0019346; GO:0030170	kegg:ppu00450	Selenocompound metabolism	true	KEGG	ppu00450	Selenocompound metabolism	genes/PSEPK/mdeA	PRESENT	genes/PSEPK/mdeA/mdeA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mdeA/mdeA-deep-research-asta.md
metH	PP_2375	Q88KB5	Q88KB5_PSEPK	metH	metH PP_2375	Methionine synthase (EC 2.1.1.13) (5-methyltetrahydrofolate--homocysteine methyltransferase)	unreviewed	3.0	2.1.1.13	GO:0005829; GO:0008270; GO:0008705; GO:0031419; GO:0032259; GO:0046653; GO:0050667	kegg:ppu04980	Cobalamin transport and metabolism	false	KEGG	ppu00450	Selenocompound metabolism	genes/PSEPK/metH	PRESENT	genes/PSEPK/metH/metH-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/metH/metH-deep-research-asta.md
metE	PP_2698	Q88JF1	Q88JF1_PSEPK	metE	metE PP_2698	5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase	unreviewed	1.0		GO:0003871; GO:0008270; GO:0009086; GO:0032259	kegg:ppu00450	Selenocompound metabolism	true	KEGG	ppu00450	Selenocompound metabolism	genes/PSEPK/metE	PRESENT	genes/PSEPK/metE/metE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/metE/metE-deep-research-asta.md
PP_4348	PP_4348	Q88EV4	Q88EV4_PSEPK	PP_4348	PP_4348	Cystathionine beta-lyase	unreviewed	1.0		GO:0019346; GO:0019450; GO:0030170; GO:0047804	kegg:ppu00450	Selenocompound metabolism	true	KEGG	ppu00450	Selenocompound metabolism	genes/PSEPK/PP_4348	PRESENT	genes/PSEPK/PP_4348/PP_4348-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4348/PP_4348-deep-research-asta.md
