gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
gltP	PP_0137	Q88RJ2	Probable glutamate/aspartate-proton symporter GltP		GO:0000976; GO:0001216; GO:0005280; GO:0005886; GO:0006835; GO:0032993	IPR034703;IPR001991;IPR018107;IPR036458;	PF00375;	Amino-acid transport;Cell inner membrane;Cell membrane;Membrane;Reference proteome;Symport;Transmembrane;Transmembrane helix;Transport	amino_acid_quaternary_amine_nucleobase_transporters	Amino-acid, quaternary-amine, and nucleobase transporters	amino_acid_amine_nucleobase_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 55 non-ABC amino-acid, quaternary-amine, compatible-solute, nucleobase, ammonium, and urea transporter or side-node genes. The new boundary module separates GltP/YveA acidic-amino-acid symporters, APC/GabP amino-acid and amine permeases, LysE/Rht exporters, BCCT choline/betaine/carnitine transporters, NCS nucleobase/purine/xanthine/uracil permeases, Amt/Rh ammonium and urea channels, BrnQ/AzlC branched-chain transporters, PP_1060 glutamate synthase, PP_4226 Tre1-like side context, and PP_2721 low-confidence unresolved context.	PRESENT	CURATED	PRESENT
PP_0198	PP_0198	Q88RD4	Transporter		GO:0005886; GO:0042970	IPR001123;	PF01810;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	amino_acid_quaternary_amine_nucleobase_transporters	Amino-acid, quaternary-amine, and nucleobase transporters	amino_acid_amine_nucleobase_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 55 non-ABC amino-acid, quaternary-amine, compatible-solute, nucleobase, ammonium, and urea transporter or side-node genes. The new boundary module separates GltP/YveA acidic-amino-acid symporters, APC/GabP amino-acid and amine permeases, LysE/Rht exporters, BCCT choline/betaine/carnitine transporters, NCS nucleobase/purine/xanthine/uracil permeases, Amt/Rh ammonium and urea channels, BrnQ/AzlC branched-chain transporters, PP_1060 glutamate synthase, PP_4226 Tre1-like side context, and PP_2721 low-confidence unresolved context.	PRESENT	CURATED	PRESENT
betT-II	PP_0229	Q88RA4	Choline/carnitine/betaine transporter		GO:0005886; GO:0022857	IPR018093;IPR000060;	PF02028;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	amino_acid_quaternary_amine_nucleobase_transporters	Amino-acid, quaternary-amine, and nucleobase transporters	amino_acid_amine_nucleobase_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 55 non-ABC amino-acid, quaternary-amine, compatible-solute, nucleobase, ammonium, and urea transporter or side-node genes. The new boundary module separates GltP/YveA acidic-amino-acid symporters, APC/GabP amino-acid and amine permeases, LysE/Rht exporters, BCCT choline/betaine/carnitine transporters, NCS nucleobase/purine/xanthine/uracil permeases, Amt/Rh ammonium and urea channels, BrnQ/AzlC branched-chain transporters, PP_1060 glutamate synthase, PP_4226 Tre1-like side context, and PP_2721 low-confidence unresolved context.	PRESENT	CURATED	PRESENT
gabP-I	PP_0284	Q88R50	Gamma-aminobutyrate permease		GO:0015185; GO:0016020	IPR004841;IPR004840;IPR011265;	PF00324;	Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	amino_acid_quaternary_amine_nucleobase_transporters	Amino-acid, quaternary-amine, and nucleobase transporters	amino_acid_amine_nucleobase_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 55 non-ABC amino-acid, quaternary-amine, compatible-solute, nucleobase, ammonium, and urea transporter or side-node genes. The new boundary module separates GltP/YveA acidic-amino-acid symporters, APC/GabP amino-acid and amine permeases, LysE/Rht exporters, BCCT choline/betaine/carnitine transporters, NCS nucleobase/purine/xanthine/uracil permeases, Amt/Rh ammonium and urea channels, BrnQ/AzlC branched-chain transporters, PP_1060 glutamate synthase, PP_4226 Tre1-like side context, and PP_2721 low-confidence unresolved context.	PRESENT	CURATED	PRESENT
PP_0544	PP_0544	Q88QF0	Ethanolamine transporter		GO:0005886; GO:0022857	IPR002293;IPR050367;IPR004757;	PF13520;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	amino_acid_quaternary_amine_nucleobase_transporters	Amino-acid, quaternary-amine, and nucleobase transporters	amino_acid_amine_nucleobase_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 55 non-ABC amino-acid, quaternary-amine, compatible-solute, nucleobase, ammonium, and urea transporter or side-node genes. The new boundary module separates GltP/YveA acidic-amino-acid symporters, APC/GabP amino-acid and amine permeases, LysE/Rht exporters, BCCT choline/betaine/carnitine transporters, NCS nucleobase/purine/xanthine/uracil permeases, Amt/Rh ammonium and urea channels, BrnQ/AzlC branched-chain transporters, PP_1060 glutamate synthase, PP_4226 Tre1-like side context, and PP_2721 low-confidence unresolved context.	PRESENT	CURATED	PRESENT
mmuP	PP_0660	Q88Q38	S-methyl-L-methionine transporter		GO:0006865; GO:0016020; GO:0055085	IPR004841;IPR004840;	PF00324;	Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	amino_acid_quaternary_amine_nucleobase_transporters	Amino-acid, quaternary-amine, and nucleobase transporters	amino_acid_amine_nucleobase_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 55 non-ABC amino-acid, quaternary-amine, compatible-solute, nucleobase, ammonium, and urea transporter or side-node genes. The new boundary module separates GltP/YveA acidic-amino-acid symporters, APC/GabP amino-acid and amine permeases, LysE/Rht exporters, BCCT choline/betaine/carnitine transporters, NCS nucleobase/purine/xanthine/uracil permeases, Amt/Rh ammonium and urea channels, BrnQ/AzlC branched-chain transporters, PP_1060 glutamate synthase, PP_4226 Tre1-like side context, and PP_2721 low-confidence unresolved context.	PRESENT	CURATED	PRESENT
PP_0699	PP_0699	Q88PZ9	Transporter, LysE family		GO:0005886; GO:0015171	IPR001123;	PF01810;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	amino_acid_quaternary_amine_nucleobase_transporters	Amino-acid, quaternary-amine, and nucleobase transporters	amino_acid_amine_nucleobase_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 55 non-ABC amino-acid, quaternary-amine, compatible-solute, nucleobase, ammonium, and urea transporter or side-node genes. The new boundary module separates GltP/YveA acidic-amino-acid symporters, APC/GabP amino-acid and amine permeases, LysE/Rht exporters, BCCT choline/betaine/carnitine transporters, NCS nucleobase/purine/xanthine/uracil permeases, Amt/Rh ammonium and urea channels, BrnQ/AzlC branched-chain transporters, PP_1060 glutamate synthase, PP_4226 Tre1-like side context, and PP_2721 low-confidence unresolved context.	PRESENT	CURATED	PRESENT
uraA	PP_0745	Q88PV3	Uracil permease		GO:0005886; GO:0015205	IPR006043;IPR006042;	PF00860;	Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	amino_acid_quaternary_amine_nucleobase_transporters	Amino-acid, quaternary-amine, and nucleobase transporters	amino_acid_amine_nucleobase_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 55 non-ABC amino-acid, quaternary-amine, compatible-solute, nucleobase, ammonium, and urea transporter or side-node genes. The new boundary module separates GltP/YveA acidic-amino-acid symporters, APC/GabP amino-acid and amine permeases, LysE/Rht exporters, BCCT choline/betaine/carnitine transporters, NCS nucleobase/purine/xanthine/uracil permeases, Amt/Rh ammonium and urea channels, BrnQ/AzlC branched-chain transporters, PP_1060 glutamate synthase, PP_4226 Tre1-like side context, and PP_2721 low-confidence unresolved context.	PRESENT	CURATED	PRESENT
PP_0916	PP_0916	Q88PD4	Amino acid transporter LysE		GO:0005886; GO:0015171	IPR001123;	PF01810;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	amino_acid_quaternary_amine_nucleobase_transporters	Amino-acid, quaternary-amine, and nucleobase transporters	amino_acid_amine_nucleobase_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 55 non-ABC amino-acid, quaternary-amine, compatible-solute, nucleobase, ammonium, and urea transporter or side-node genes. The new boundary module separates GltP/YveA acidic-amino-acid symporters, APC/GabP amino-acid and amine permeases, LysE/Rht exporters, BCCT choline/betaine/carnitine transporters, NCS nucleobase/purine/xanthine/uracil permeases, Amt/Rh ammonium and urea channels, BrnQ/AzlC branched-chain transporters, PP_1060 glutamate synthase, PP_4226 Tre1-like side context, and PP_2721 low-confidence unresolved context.	PRESENT	CURATED	PRESENT
aroP-I	PP_0927	Q88PC3	Aromatic amino acid transport protein		GO:0005886; GO:0006865; GO:0055085	IPR004841;IPR004840;	PF00324;	Amino-acid transport;Cell inner membrane;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	amino_acid_quaternary_amine_nucleobase_transporters	Amino-acid, quaternary-amine, and nucleobase transporters	amino_acid_amine_nucleobase_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 55 non-ABC amino-acid, quaternary-amine, compatible-solute, nucleobase, ammonium, and urea transporter or side-node genes. The new boundary module separates GltP/YveA acidic-amino-acid symporters, APC/GabP amino-acid and amine permeases, LysE/Rht exporters, BCCT choline/betaine/carnitine transporters, NCS nucleobase/purine/xanthine/uracil permeases, Amt/Rh ammonium and urea channels, BrnQ/AzlC branched-chain transporters, PP_1060 glutamate synthase, PP_4226 Tre1-like side context, and PP_2721 low-confidence unresolved context.	PRESENT	CURATED	PRESENT
