suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
moeB	PP_0735	Q88PW3	Q88PW3_PSEPK	moeB	moeB PP_0735	Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80) (MoaD protein adenylase) (Molybdopterin-converting factor subunit 1 adenylase) (Sulfur carrier protein MoaD adenylyltransferase)	unreviewed	3.0	2.7.7.80	GO:0004792; GO:0005524; GO:0005829; GO:0008146; GO:0008641; GO:0061605	kegg:ppu04122	Sulfur relay system	true	KEGG	ppu04122	Sulfur relay system	genes/PSEPK/moeB	MISSING		MISSING	MISSING	
tusA-I	PP_1233	Q88NH6	Q88NH6_PSEPK	tusA-I	tusA-I PP_1233	Sulfurtransferase (EC 2.8.1.-)	unreviewed	1.0	2.8.1.-	GO:0016740	kegg:ppu04122	Sulfur relay system	true	KEGG	ppu04122	Sulfur relay system	genes/PSEPK/tusA-I	MISSING		MISSING	MISSING	
moaC	PP_1292	Q88NC0	MOAC_PSEPK	moaC	moaC PP_1292	Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C)	reviewed	3.0	4.6.1.17	GO:0006777; GO:0061799	kegg:ppu04122	Sulfur relay system	true	KEGG	ppu04122	Sulfur relay system	genes/PSEPK/moaC	PRESENT	genes/PSEPK/moaC/moaC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/moaC/moaC-deep-research-asta.md
moaD	PP_1293	Q88NB9	Q88NB9_PSEPK	moaD	moaD PP_1293	Molybdopterin synthase sulfur carrier subunit	unreviewed	2.0		GO:0000166; GO:0006777; GO:0016740; GO:1990133	kegg:ppu04122	Sulfur relay system	true	KEGG	ppu04122	Sulfur relay system	genes/PSEPK/moaD	MISSING		MISSING	MISSING	
moaE	PP_1294	Q88NB8	Q88NB8_PSEPK	moaE	moaE PP_1294	Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (MPT synthase subunit 2) (Molybdenum cofactor biosynthesis protein E) (Molybdopterin-converting factor large subunit) (Molybdopterin-converting factor subunit 2)	unreviewed	2.0	2.8.1.12	GO:0006777; GO:0030366	kegg:ppu04122	Sulfur relay system	true	KEGG	ppu04122	Sulfur relay system	genes/PSEPK/moaE	PRESENT	genes/PSEPK/moaE/moaE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/moaE/moaE-deep-research-asta.md
PP_1969	PP_1969	Q88LG4	Q88LG4_PSEPK	PP_1969	PP_1969	Molybdenum cofactor biosynthesis protein A	unreviewed	1.0		GO:0005525; GO:0006777; GO:0046872; GO:0051539; GO:0061798; GO:0061799	kegg:ppu04122	Sulfur relay system	true	KEGG	ppu04122	Sulfur relay system	genes/PSEPK/PP_1969	PRESENT	genes/PSEPK/PP_1969/PP_1969-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1969/PP_1969-deep-research-asta.md
tusA	PP_2116	Q88L21	TUSA_PSEPK	tusA	tusA PP_2116	Sulfur carrier protein TusA	reviewed	2.0		GO:0002143; GO:0005737; GO:0097163	kegg:ppu04122	Sulfur relay system	true	KEGG	ppu04122	Sulfur relay system	genes/PSEPK/tusA	MISSING		MISSING	MISSING	
moaB-I	PP_2122	Q88L15	Q88L15_PSEPK	moaB-I	moaB-I PP_2122	Molybdenum cofactor biosynthesis protein B	unreviewed	2.0		GO:0005525; GO:0005829; GO:0006777	kegg:ppu04122	Sulfur relay system	true	KEGG	ppu04122	Sulfur relay system	genes/PSEPK/moaB-I	PRESENT	genes/PSEPK/moaB-I/moaB-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/moaB-I/moaB-I-deep-research-asta.md
PP_2482	PP_2482	Q88K11	Q88K11_PSEPK	PP_2482	PP_2482	Molybdenum cofactor biosynthesis protein A	unreviewed	1.0		GO:0005525; GO:0006777; GO:0046872; GO:0051539; GO:0061798; GO:0061799	kegg:ppu04122	Sulfur relay system	true	KEGG	ppu04122	Sulfur relay system	genes/PSEPK/PP_2482	PRESENT	genes/PSEPK/PP_2482/PP_2482-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2482/PP_2482-deep-research-asta.md
tusD	PP_3993	Q88FT9	Q88FT9_PSEPK	tusD	tusD PP_3993	Sulfur transfer protein complex, TusD subunit	unreviewed	1.0		GO:0002143; GO:0016783; GO:0097163; GO:1990228	kegg:ppu04122	Sulfur relay system	true	KEGG	ppu04122	Sulfur relay system	genes/PSEPK/tusD	MISSING		MISSING	MISSING	
