suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
ubiX	PP_0548	Q88QE6	Q88QE6_PSEPK	ubiX	ubiX PP_0548	Flavin prenyltransferase UbiX (EC 2.5.1.129)	unreviewed	2.0	2.5.1.129	GO:0016831; GO:0106141	kegg:ppu00627	Aminobenzoate degradation	false	KEGG	ppu01220	Degradation of aromatic compounds	genes/PSEPK/ubiX	PRESENT	genes/PSEPK/ubiX/ubiX-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ubiX/ubiX-deep-research-asta.md
pcaB	PP_1379	Q88N37	Q88N37_PSEPK	pcaB	pcaB PP_1379	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	unreviewed	2.0	5.5.1.2	GO:0016829; GO:0019619; GO:0047472	kegg:ppu01220	Degradation of aromatic compounds	true	KEGG	ppu01220	Degradation of aromatic compounds	genes/PSEPK/pcaB	PRESENT	genes/PSEPK/pcaB/pcaB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pcaB/pcaB-deep-research-asta.md
pcaD	PP_1380	Q88N36	Q88N36_PSEPK	pcaD	pcaD PP_1380	3-oxoadipate enol-lactonase 2 (EC 3.1.1.24)	unreviewed	1.0	3.1.1.24	GO:0042952; GO:0047570	kegg:ppu01220	Degradation of aromatic compounds	true	KEGG	ppu01220	Degradation of aromatic compounds	genes/PSEPK/pcaD	PRESENT	genes/PSEPK/pcaD/pcaD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pcaD/pcaD-deep-research-asta.md
pcaC	PP_1381	Q88N35	Q88N35_PSEPK	pcaC	pcaC PP_1381	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	unreviewed	1.0	4.1.1.44	GO:0047575; GO:0051920	kegg:ppu01220	Degradation of aromatic compounds	true	KEGG	ppu01220	Degradation of aromatic compounds	genes/PSEPK/pcaC	PRESENT	genes/PSEPK/pcaC/pcaC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pcaC/pcaC-deep-research-asta.md
frmA	PP_1616	Q88MF5	Q88MF5_PSEPK	frmA	frmA PP_1616	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.1) (EC 1.1.1.284) (Alcohol dehydrogenase class-3) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase)	unreviewed	3.0	1.1.1.1; 1.1.1.284	GO:0004022; GO:0005829; GO:0008270; GO:0046294; GO:0080007; GO:0106321; GO:0106322	kegg:ppu00626	Naphthalene degradation	false	KEGG	ppu01220	Degradation of aromatic compounds	genes/PSEPK/frmA	PRESENT	genes/PSEPK/frmA/frmA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/frmA/frmA-deep-research-asta.md
PP_1791	PP_1791	Q88LY5	Q88LY5_PSEPK	PP_1791	PP_1791	Aldolase/synthase	unreviewed	1.0		GO:0003852; GO:0009098	kegg:ppu00621	Dioxin degradation	false	KEGG	ppu01220	Degradation of aromatic compounds	genes/PSEPK/PP_1791	PRESENT	genes/PSEPK/PP_1791/PP_1791-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1791/PP_1791-deep-research-asta.md
PP_2504	PP_2504	Q88JY9	Q88JY9_PSEPK	PP_2504	PP_2504	2-hydroxymuconate tautomerase (EC 5.3.2.6) (4-oxalocrotonate tautomerase)	unreviewed	2.0	5.3.2.6	GO:0016853	kegg:ppu00621	Dioxin degradation	false	KEGG	ppu01220	Degradation of aromatic compounds	genes/PSEPK/PP_2504	PRESENT	genes/PSEPK/PP_2504/PP_2504-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2504/PP_2504-deep-research-asta.md
benA	PP_3161	Q88I40	Q88I40_PSEPK	benA	benA PP_3161	Benzoate 1,2-dioxygenase subunit alpha (EC 1.14.12.10)	unreviewed	1.0	1.14.12.10	GO:0005506; GO:0018623; GO:0051537	kegg:ppu00622	Xylene degradation	false	KEGG	ppu01220	Degradation of aromatic compounds	genes/PSEPK/bena	PRESENT	genes/PSEPK/bena/bena-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/bena/benA-deep-research-asta.md
benB	PP_3162	Q88I39	Q88I39_PSEPK	benB	benB PP_3162	Benzoate 1,2-dioxygenase subunit beta (EC 1.14.12.10)	unreviewed	1.0	1.14.12.10	GO:0018623; GO:0019380	kegg:ppu00622	Xylene degradation	false	KEGG	ppu01220	Degradation of aromatic compounds	genes/PSEPK/benB	PRESENT	genes/PSEPK/benB/benB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/benB/benB-deep-research-asta.md
benC	PP_3163	Q88I38	Q88I38_PSEPK	benC	benC PP_3163	Benzoate 1,2-dioxygenase electron transfer component (EC 1.14.12.10, EC 1.18.1.3)	unreviewed	1.0	1.14.12.10; 1.18.1.3	GO:0008860; GO:0018623; GO:0051537	kegg:ppu00622	Xylene degradation	false	KEGG	ppu01220	Degradation of aromatic compounds	genes/PSEPK/benC	PRESENT	genes/PSEPK/benC/benC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/benC/benC-deep-research-asta.md
