suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
leuA	PP_1025	Q88P28	LEU1_PSEPK	leuA	leuA PP_1025	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	reviewed	3.0	2.3.3.13	GO:0000287; GO:0003852; GO:0003985; GO:0005737; GO:0009098	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	true	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/leuA	MISSING		MISSING	MISSING
PP_1157	PP_1157	Q877U6	Q877U6_PSEPK	PP_1157	PP_1157 PP_3365	Acetolactate synthase	unreviewed	1.0		GO:0000287; GO:0003984; GO:0005948; GO:0009097; GO:0009099; GO:0030976; GO:0050660	kegg:ppu00660	C5-Branched dibasic acid metabolism	false	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/PP_1157	MISSING		MISSING	MISSING
PP_1394	PP_1394	Q88N22	Q88N22_PSEPK	PP_1394	PP_1394	Acetolactate synthase, large subunit	unreviewed	1.0		GO:0000287; GO:0003984; GO:0005948; GO:0009097; GO:0009099; GO:0030976; GO:0050660	kegg:ppu00660	C5-Branched dibasic acid metabolism	false	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/PP_1394	MISSING		MISSING	MISSING
alaA	PP_1872	Q88LQ7	Q88LQ7_PSEPK	alaA	alaA PP_1872	Glutamate-pyruvate aminotransferase AlaA (EC 2.6.1.2)	unreviewed	2.0	2.6.1.2	GO:0004021; GO:0030170	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	true	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/alaA	MISSING		MISSING	MISSING
leuC	PP_1985	Q88LE8	LEUC_PSEPK	leuC	leuC PP_1985	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	reviewed	3.0	4.2.1.33	GO:0003861; GO:0009098; GO:0046872; GO:0051539	kegg:ppu00660	C5-Branched dibasic acid metabolism	false	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/leuC	MISSING		MISSING	MISSING
leuD	PP_1986	Q88LE7	LEUD_PSEPK	leuD	leuD PP_1986	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	reviewed	2.0	4.2.1.33	GO:0003861; GO:0009098; GO:0009316	kegg:ppu00660	C5-Branched dibasic acid metabolism	false	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/leuD	MISSING		MISSING	MISSING
leuB	PP_1988	Q88LE5	LEU3_PSEPK	leuB	leuB PP_1988	3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH)	reviewed	3.0	1.1.1.85	GO:0000287; GO:0003862; GO:0005829; GO:0009098; GO:0051287	kegg:ppu00660	C5-Branched dibasic acid metabolism	false	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/leuB	MISSING		MISSING	MISSING
PP_2930	PP_2930	Q88IR9	Q88IR9_PSEPK	PP_2930	PP_2930	L-serine ammonia-lyase (EC 4.3.1.17)	unreviewed	2.0	4.3.1.17	GO:0003941; GO:0004794; GO:0006565; GO:0006567; GO:0009097; GO:0016846	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	true	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/PP_2930	MISSING		MISSING	MISSING
PP_3191	PP_3191	Q88I11	Q88I11_PSEPK	PP_3191	PP_3191	Threonine ammonia-lyase / dehydratase (EC 4.3.1.19)	unreviewed	2.0	4.3.1.19	GO:0003941; GO:0004794; GO:0006565; GO:0006567; GO:0009097; GO:0030170	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	true	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/PP_3191	MISSING		MISSING	MISSING
ilvA-I	PP_3446	Q88HB4	Q88HB4_PSEPK	ilvA-I	ilvA-I ilvA PP_3446	L-threonine dehydratase (EC 4.3.1.19) (Threonine deaminase)	unreviewed	3.0	4.3.1.19	GO:0003941; GO:0004794; GO:0006565; GO:0006567; GO:0009097; GO:0030170	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	true	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/ilvA-I	MISSING		MISSING	MISSING
ilvE	PP_3511	Q88H54	Q88H54_PSEPK	ilvE	ilvE PP_3511	Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)	unreviewed	3.0	2.6.1.42	GO:0009097; GO:0009098; GO:0009099; GO:0052654; GO:0052655; GO:0052656	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	true	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/ilvE	MISSING		MISSING	MISSING
PP_4430	PP_4430	Q88EM4	Q88EM4_PSEPK	PP_4430	PP_4430	Threonine dehydratase (EC 4.3.1.19)	unreviewed	2.0	4.3.1.19	GO:0003941; GO:0004794; GO:0006565; GO:0006567; GO:0009097; GO:0030170	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	true	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/PP_4430	MISSING		MISSING	MISSING
ldh	PP_4617	Q88E51	Q88E51_PSEPK	ldh	ldh PP_4617	Leucine dehydrogenase (EC 1.4.1.9)	unreviewed	2.0	1.4.1.9	GO:0000166; GO:0006520; GO:0050049	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	true	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/ldh	MISSING		MISSING	MISSING
ilvC	PP_4678	Q88DZ0	ILVC_PSEPK	ilvC	ilvC PP_4678	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	reviewed	4.0	1.1.1.86	GO:0000287; GO:0004455; GO:0005829; GO:0009097; GO:0009099; GO:0050661	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	true	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/ilvC	PRESENT	genes/PSEPK/ilvC/ilvC-ai-review.yaml	CURATED	MISSING
ilvH	PP_4679	Q88DY9	Q88DY9_PSEPK	ilvH	ilvH PP_4679	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	unreviewed	3.0	2.2.1.6	GO:0003984; GO:0005829; GO:0009097; GO:0009099; GO:1990610	kegg:ppu00660	C5-Branched dibasic acid metabolism	false	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/ilvH	MISSING		MISSING	MISSING
ilvI	PP_4680	Q88DY8	Q88DY8_PSEPK	ilvI	ilvI PP_4680	Acetolactate synthase (EC 2.2.1.6)	unreviewed	3.0	2.2.1.6	GO:0000287; GO:0003984; GO:0005948; GO:0009097; GO:0009099; GO:0030976; GO:0050660	kegg:ppu00660	C5-Branched dibasic acid metabolism	false	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/ilvI	MISSING		MISSING	MISSING
ilvD	PP_5128	Q88CQ2	ILVD_PSEPK	ilvD	ilvD PP_5128	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	reviewed	3.0	4.2.1.9	GO:0000287; GO:0004160; GO:0005829; GO:0009097; GO:0009099; GO:0051537	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	true	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/ilvD	MISSING		MISSING	MISSING
ilvA-II	PP_5149	Q88CN1	Q88CN1_PSEPK	ilvA-II	ilvA-II ilvA PP_5149	L-threonine dehydratase (EC 4.3.1.19) (Threonine deaminase)	unreviewed	3.0	4.3.1.19	GO:0003941; GO:0004794; GO:0006565; GO:0006567; GO:0009097; GO:0030170	kegg:ppu00290	Valine, leucine and isoleucine biosynthesis	true	KEGG	ppu00290	Valine, leucine and isoleucine biosynthesis	genes/PSEPK/ilvA-II	MISSING		MISSING	MISSING
