gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_1269	PP_1269	Q88NE3	Universal stress protein family			IPR014729;IPR006015;IPR006016;	PF00582;	Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_2132	PP_2132	Q88L05	Universal stress protein		GO:0005737	IPR014729;IPR006015;IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_2187	PP_2187	Q88KV2	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_2326	PP_2326	Q88KG4	Universal stress protein			IPR014729;IPR006016;	PF00582;	Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_2648	PP_2648	Q88JK1	Universal stress protein family		GO:0005737	IPR014729;IPR006015;IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_2745	PP_2745	Q88JA4	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_3156	PP_3156	Q88I45	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_3237	PP_3237	Q88HW6	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_3288	PP_3288	Q88HR5	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_3290	PP_3290	Q88HR3	Universal stress protein family		GO:0005737	IPR006015;IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
PP_3294	PP_3294	Q88HQ9	Universal stress protein family		GO:0005737	IPR006016;	PF00582;	Cytoplasm;Reference proteome	universal_stress_proteins	Universal stress protein candidates	universal_stress_protein_boundary	COMPLETED_SUBMODULE	CURATED	USP-domain proteins with weak pathway specificity. First-pass curation should separate ATP-binding USP proteins from low-information stress protein candidates and avoid assigning specific stress responses without direct evidence.	PRESENT	CURATED	PRESENT
