suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
PP_0582	PP_0582	Q88QB2	Q88QB2_PSEPK	PP_0582	PP_0582	Thiolase family protein	unreviewed	1.0		GO:0003988; GO:0005829	kegg:ppu00900	Terpenoid backbone biosynthesis	false	KEGG	ppu00280	Valine, leucine and isoleucine degradation	genes/PSEPK/PP_0582	PRESENT	genes/PSEPK/PP_0582/PP_0582-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0582/PP_0582-deep-research-asta.md
PP_0596	PP_0596	Q88Q98	Q88Q98_PSEPK	PP_0596	PP_0596	Omega-amino acid--pyruvate aminotransferase (EC 2.6.1.18)	unreviewed	1.0	2.6.1.18	GO:0004015; GO:0009102; GO:0016223; GO:0030170	kegg:ppu00410	beta-Alanine metabolism	false	KEGG	ppu00280	Valine, leucine and isoleucine degradation	genes/PSEPK/PP_0596	PRESENT	genes/PSEPK/PP_0596/PP_0596-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0596/PP_0596-deep-research-asta.md
mmsA-I	PP_0597	Q88Q97	Q88Q97_PSEPK	mmsA-I	mmsA-I PP_0597	methylmalonate-semialdehyde dehydrogenase (CoA acylating) (EC 1.2.1.27)	unreviewed	1.0	1.2.1.27	GO:0004491; GO:0006210; GO:0006574	kegg:ppu00562	Inositol phosphate metabolism	false	KEGG	ppu00280	Valine, leucine and isoleucine degradation	genes/PSEPK/mmsA-I	PRESENT	genes/PSEPK/mmsA-I/mmsA-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mmsA-I/mmsA-I-deep-research-asta.md
fadA__Q88L84	PP_2051	Q88L84	Q88L84_PSEPK	fadA	fadA PP_2051	3-ketoacyl-CoA thiolase (Thiolase I) (EC 2.3.1.16)	unreviewed	2.0	2.3.1.16	GO:0005737; GO:0006635; GO:0010124; GO:0033812	kegg:ppu00592	alpha-Linolenic acid metabolism	false	KEGG	ppu00280	Valine, leucine and isoleucine degradation	genes/PSEPK/fadA__Q88L84	PRESENT	genes/PSEPK/fadA__Q88L84/fadA__Q88L84-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fadA__Q88L84/fadA__Q88L84-deep-research-asta.md
fadB	PP_2136	Q88L02	FADB_PSEPK	fadB	fadB PP_2136	Fatty acid oxidation complex subunit alpha [Includes: Enoyl-CoA hydratase/Delta(3)-cis-Delta(2)-trans-enoyl-CoA isomerase/3-hydroxybutyryl-CoA epimerase (EC 4.2.1.17) (EC 5.1.2.3) (EC 5.3.3.8); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)]	reviewed	5.0	1.1.1.35; 4.2.1.17; 5.1.2.3; 5.3.3.8	GO:0004165; GO:0006635; GO:0008692; GO:0016509; GO:0018812; GO:0036125; GO:0070403	kegg:ppu00930	Caprolactam degradation	false	KEGG	ppu00280	Valine, leucine and isoleucine degradation	genes/PSEPK/fadB	PRESENT	genes/PSEPK/fadB/fadB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fadB/fadB-deep-research-asta.md
fadA__Q88L01	PP_2137	Q88L01	FADA_PSEPK	fadA	fadA PP_2137	3-ketoacyl-CoA thiolase (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase) (Fatty acid oxidation complex subunit beta)	reviewed	3.0	2.3.1.16	GO:0003988; GO:0005737; GO:0006635; GO:0010124	kegg:ppu00592	alpha-Linolenic acid metabolism	false	KEGG	ppu00280	Valine, leucine and isoleucine degradation	genes/PSEPK/fadA__Q88L01	PRESENT	genes/PSEPK/fadA__Q88L01/fadA__Q88L01-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fadA__Q88L01/fadA__Q88L01-deep-research-asta.md
PP_2215	PP_2215	Q88KS4	Q88KS4_PSEPK	PP_2215	PP_2215	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	unreviewed	2.0	2.3.1.9	GO:0003985; GO:0033812; GO:0044281	kegg:ppu00900	Terpenoid backbone biosynthesis	false	KEGG	ppu00280	Valine, leucine and isoleucine degradation	genes/PSEPK/PP_2215	PRESENT	genes/PSEPK/PP_2215/PP_2215-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2215/PP_2215-deep-research-asta.md
acd	PP_2216	Q88KS3	Q88KS3_PSEPK	acd	acd PP_2216	3-sulfinopropanoyl-CoA desulfinase (EC 1.3.8.11) (EC 3.13.1.4) (3-sulfinopropionyl coenzyme A desulfinase) (Cyclohexane-1-carbonyl-CoA dehydrogenase)	unreviewed	2.0	1.3.8.11; 3.13.1.4	GO:0003995; GO:0050660	kegg:ppu00410	beta-Alanine metabolism	false	KEGG	ppu00280	Valine, leucine and isoleucine degradation	genes/PSEPK/acd	PRESENT	genes/PSEPK/acd/acd-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/acd/acd-deep-research-asta.md
PP_2217	PP_2217	Q88KS2	Q88KS2_PSEPK	PP_2217	PP_2217	enoyl-CoA hydratase (EC 4.2.1.17)	unreviewed	2.0	4.2.1.17	GO:0006635; GO:0018812	kegg:ppu00930	Caprolactam degradation	false	KEGG	ppu00280	Valine, leucine and isoleucine degradation	genes/PSEPK/PP_2217	PRESENT	genes/PSEPK/PP_2217/PP_2217-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2217/PP_2217-deep-research-asta.md
PP_2437	PP_2437	Q88K54	Q88K54_PSEPK	PP_2437	PP_2437	long-chain-acyl-CoA dehydrogenase (EC 1.3.8.8)	unreviewed	2.0	1.3.8.8	GO:0003995; GO:0005737; GO:0033539; GO:0050660	kegg:ppu00071	Fatty acid degradation	false	KEGG	ppu00280	Valine, leucine and isoleucine degradation	genes/PSEPK/PP_2437	PRESENT	genes/PSEPK/PP_2437/PP_2437-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2437/PP_2437-deep-research-asta.md
