suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
aroE__Q88RQ5	PP_0074	Q88RQ5	Q88RQ5_PSEPK	aroE	aroE PP_0074	Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25)	unreviewed	3.0	1.1.1.25	GO:0004764; GO:0005829; GO:0008652; GO:0009073; GO:0009423; GO:0019632; GO:0050661	kegg:ppu00999	Biosynthesis of various plant secondary metabolites	false	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/aroE__Q88RQ5	PRESENT	genes/PSEPK/aroE__Q88RQ5/aroE__Q88RQ5-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aroE__Q88RQ5/aroE__Q88RQ5-deep-research-asta.md
trpA	PP_0082	Q88RP7	TRPA_PSEPK	trpA	trpA PP_0082	Tryptophan synthase alpha chain (EC 4.2.1.20)	reviewed	2.0	4.2.1.20	GO:0004834; GO:0005829	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/trpA	PRESENT	genes/PSEPK/trpA/trpA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/trpA/trpA-deep-research-asta.md
trpB	PP_0083	Q88RP6	TRPB_PSEPK	trpB	trpB PP_0083	Tryptophan synthase beta chain (EC 4.2.1.20)	reviewed	2.0	4.2.1.20	GO:0004834; GO:0005737	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/trpB	PRESENT	genes/PSEPK/trpB/trpB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/trpB/trpB-deep-research-asta.md
trpE	PP_0417	Q88QS1	Q88QS1_PSEPK	trpE	trpE PP_0417	Anthranilate synthase component 1 (EC 4.1.3.27)	unreviewed	2.0	4.1.3.27	GO:0000162; GO:0004049; GO:0046872	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/trpE	PRESENT	genes/PSEPK/trpE/trpE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/trpE/trpE-deep-research-asta.md
pabA	PP_0420	Q88QR8	Q88QR8_PSEPK	pabA	pabA PP_0420	Aminodeoxychorismate synthase / para-aminobenzoate synthase multi-enzyme complex (EC 2.6.1.85)	unreviewed	1.0	2.6.1.85	GO:0000162; GO:0004049; GO:0005829; GO:0046654; GO:0046820	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/pabA	PRESENT	genes/PSEPK/pabA/pabA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pabA/pabA-deep-research-asta.md
trpD	PP_0421	Q88QR7	TRPD_PSEPK	trpD	trpD PP_0421	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	reviewed	3.0	2.4.2.18	GO:0000162; GO:0000287; GO:0004048; GO:0005829	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/trpD	PRESENT	genes/PSEPK/trpD/trpD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/trpD/trpD-deep-research-asta.md
trpC	PP_0422	Q88QR6	TRPC_PSEPK	trpC	trpC PP_0422	Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48)	reviewed	2.0	4.1.1.48	GO:0000162; GO:0004425; GO:0004640	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/trpC	PRESENT	genes/PSEPK/trpC/trpC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/trpC/trpC-deep-research-asta.md
aroQ1	PP_0560	Q88QD4	AROQ1_PSEPK	aroQ1	aroQ1 aroQ-1 PP_0560	3-dehydroquinate dehydratase 1 (3-dehydroquinase 1) (EC 4.2.1.10) (Type II DHQase 1)	reviewed	3.0	4.2.1.10	GO:0003855; GO:0008652; GO:0009073; GO:0009423; GO:0019631	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/aroQ1	PRESENT	genes/PSEPK/aroQ1/aroQ1-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aroQ1/aroQ1-deep-research-asta.md
hisC	PP_0967	Q88P86	HIS8_PSEPK	hisC	hisC PP_0967	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	reviewed	2.0	2.6.1.9	GO:0000105; GO:0004400; GO:0030170	kegg:ppu00401	Novobiocin biosynthesis	false	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/hisC	PRESENT	genes/PSEPK/hisC/hisC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hisC/hisC-deep-research-asta.md
pheA	PP_1769	Q88M06	Q88M06_PSEPK	pheA	pheA PP_1769	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	unreviewed	3.0	4.2.1.51; 5.4.99.5	GO:0004106; GO:0004664; GO:0005737; GO:0009094; GO:0046417	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/pheA	PRESENT	genes/PSEPK/pheA/pheA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pheA/pheA-deep-research-asta.md
aroA	PP_1770	Q88M05	Q88M05_PSEPK	aroA	aroA PP_1770	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)	unreviewed	4.0	2.5.1.19	GO:0003866; GO:0004665; GO:0005737; GO:0006571; GO:0008977; GO:0009423; GO:0070403	kegg:ppu00401	Novobiocin biosynthesis	false	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/aroA	PRESENT	genes/PSEPK/aroA/aroA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aroA/aroA-deep-research-asta.md
aroC	PP_1830	Q88LU7	AROC_PSEPK	aroC	aroC PP_1830	Chorismate synthase (CS) (EC 4.2.3.5) (5-enolpyruvylshikimate-3-phosphate phospholyase)	reviewed	3.0	4.2.3.5	GO:0004107; GO:0005829; GO:0008652; GO:0009073; GO:0009423; GO:0010181	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/aroC	PRESENT	genes/PSEPK/aroC/aroC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aroC/aroC-deep-research-asta.md
aroH	PP_1866	Q88LR3	Q88LR3_PSEPK	aroH	aroH PP_1866	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54)	unreviewed	2.0	2.5.1.54	GO:0003849; GO:0009073	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/aroH	PRESENT	genes/PSEPK/aroH/aroH-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aroH/aroH-deep-research-asta.md
tyrB	PP_1972	Q88LG1	Q88LG1_PSEPK	tyrB	tyrB PP_1972	Aminotransferase (EC 2.6.1.-)	unreviewed	2.0	2.6.1.-	GO:0004838; GO:0005829; GO:0030170; GO:0033585; GO:0042802	kegg:ppu00401	Novobiocin biosynthesis	false	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/tyrB	PRESENT	genes/PSEPK/tyrB/tyrB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tyrB/tyrB-deep-research-asta.md
trpF	PP_1995	Q88LE0	TRPF_PSEPK	trpF	trpF PP_1995	N-(5'-phosphoribosyl)anthranilate isomerase (PRAI) (EC 5.3.1.24)	reviewed	2.0	5.3.1.24	GO:0000162; GO:0004640	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/trpF	PRESENT	genes/PSEPK/trpF/trpF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/trpF/trpF-deep-research-asta.md
aroF-I	PP_2324	Q88KG6	Q88KG6_PSEPK	aroF-I	aroF-I PP_2324	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54)	unreviewed	2.0	2.5.1.54	GO:0003849; GO:0005737; GO:0008652; GO:0009073; GO:0009423; GO:0042802	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/aroF-I	PRESENT	genes/PSEPK/aroF-I/aroF-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aroF-I/aroF-I-deep-research-asta.md
aroE__Q88K85	PP_2406	Q88K85	Q88K85_PSEPK	aroE	aroE PP_2406	Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25)	unreviewed	3.0	1.1.1.25	GO:0004764; GO:0005829; GO:0008652; GO:0009073; GO:0009423; GO:0019632; GO:0050661	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/aroE__Q88K85	PRESENT	genes/PSEPK/aroE__Q88K85/aroE__Q88K85-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aroE__Q88K85/aroE__Q88K85-deep-research-asta.md
aroQ2	PP_2407	Q88K84	AROQ2_PSEPK	aroQ2	aroQ2 aroQ-2 PP_2407	3-dehydroquinate dehydratase 2 (3-dehydroquinase 2) (EC 4.2.1.10) (Type II DHQase 2)	reviewed	3.0	4.2.1.10	GO:0003855; GO:0008652; GO:0009073; GO:0009423; GO:0019631	kegg:ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	true	KEGG	ppu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	genes/PSEPK/aroQ2	PRESENT	genes/PSEPK/aroQ2/aroQ2-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aroQ2/aroQ2-deep-research-asta.md
