suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
coq7	PP_0427	Q88QR1	COQ7_PSEPK	coq7	coq7 PP_0427	3-demethoxyubiquinol 3-hydroxylase (DMQ hydroxylase) (EC 1.14.99.60) (2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase)	reviewed	3.0	1.14.99.60	GO:0005886; GO:0006744; GO:0008682; GO:0046872	kegg:ppu00130	Ubiquinone and other terpenoid-quinone biosynthesis	false	UniPathway	UPA00232	UniPathway UPA00232	genes/PSEPK/coq7	PRESENT	genes/PSEPK/coq7/coq7-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/coq7/coq7-deep-research-asta.md
ubiG	PP_1765	Q88M10	UBIG_PSEPK	ubiG	ubiG PP_1765	Ubiquinone biosynthesis O-methyltransferase (2-polyprenyl-6-hydroxyphenol methylase) (EC 2.1.1.222) (3-demethylubiquinone 3-O-methyltransferase) (EC 2.1.1.64)	reviewed	3.0	2.1.1.222; 2.1.1.64	GO:0010420; GO:0032259; GO:0061542; GO:0102208	kegg:ppu00130	Ubiquinone and other terpenoid-quinone biosynthesis	false	UniPathway	UPA00232	UniPathway UPA00232	genes/PSEPK/ubiG	PRESENT	genes/PSEPK/ubiG/ubiG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ubiG/ubiG-deep-research-asta.md
ubiE	PP_5011	Q88D17	UBIE_PSEPK	ubiE	ubiE PP_5011	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE (EC 2.1.1.163) (EC 2.1.1.201) (2-methoxy-6-polyprenyl-1,4-benzoquinol methylase) (Demethylmenaquinone methyltransferase)	reviewed	3.0	2.1.1.163; 2.1.1.201	GO:0008425; GO:0009060; GO:0009234; GO:0032259; GO:0043770	kegg:ppu00130	Ubiquinone and other terpenoid-quinone biosynthesis	false	UniPathway	UPA00232	UniPathway UPA00232	genes/PSEPK/ubiE	PRESENT	genes/PSEPK/ubiE/ubiE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ubiE/ubiE-deep-research-asta.md
ubiJ	PP_5012	Q88D16	Q88D16_PSEPK	ubiJ	ubiJ PP_5012	Ubiquinone biosynthesis accessory factor UbiJ	unreviewed	2.0		GO:0005737; GO:0006744	unipathway:UPA00232	UniPathway UPA00232	true	UniPathway	UPA00232	UniPathway UPA00232	genes/PSEPK/ubiJ	PRESENT	genes/PSEPK/ubiJ/ubiJ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ubiJ/ubiJ-deep-research-asta.md
ubiB	PP_5013	A0A140FWS4	A0A140FWS4_PSEPK	ubiB	ubiB PP_5013	Probable protein kinase UbiB (EC 2.7.-.-) (Ubiquinone biosynthesis protein UbiB)	unreviewed	3.0	2.7.-.-	GO:0004672; GO:0005524; GO:0005886; GO:0006744; GO:0010795; GO:0016491	unipathway:UPA00232	UniPathway UPA00232	true	UniPathway	UPA00232	UniPathway UPA00232	genes/PSEPK/ubiB	PRESENT	genes/PSEPK/ubiB/ubiB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ubiB/ubiB-deep-research-asta.md
visC	PP_5197	Q88CI4	Q88CI4_PSEPK	visC	visC PP_5197	Oxidoreductase involved in anerobic synthesis of ubiquinone, FAD/NAD(P)-binding domain	unreviewed	2.0		GO:0006744; GO:0019168; GO:0071949; GO:0110142	kegg:ppu00130	Ubiquinone and other terpenoid-quinone biosynthesis	false	UniPathway	UPA00232	UniPathway UPA00232	genes/PSEPK/visC	PRESENT	genes/PSEPK/visC/visC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/visC/visC-deep-research-asta.md
ubiH	PP_5199	Q88CI2	Q88CI2_PSEPK	ubiH	ubiH PP_5199	2-octaprenyl-6-methoxyphenyl hydroxylase	unreviewed	1.0		GO:0006744; GO:0008681; GO:0071949	kegg:ppu00130	Ubiquinone and other terpenoid-quinone biosynthesis	false	UniPathway	UPA00232	UniPathway UPA00232	genes/PSEPK/ubiH	PRESENT	genes/PSEPK/ubiH/ubiH-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ubiH/ubiH-deep-research-asta.md
ubiD	PP_5213	Q88CG8	UBID_PSEPK	ubiD	ubiD PP_5213	3-octaprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98) (Polyprenyl p-hydroxybenzoate decarboxylase)	reviewed	3.0	4.1.1.98	GO:0005829; GO:0005886; GO:0006744; GO:0008694; GO:0046872	kegg:ppu00130	Ubiquinone and other terpenoid-quinone biosynthesis	false	UniPathway	UPA00232	UniPathway UPA00232	genes/PSEPK/ubiD	PRESENT	genes/PSEPK/ubiD/ubiD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ubiD/ubiD-deep-research-asta.md
ubiK	PP_5235	Q88CE6	Q88CE6_PSEPK	ubiK	ubiK PP_5235	Ubiquinone biosynthesis accessory factor UbiK	unreviewed	2.0		GO:0005829; GO:0006744	unipathway:UPA00232	UniPathway UPA00232	true	UniPathway	UPA00232	UniPathway UPA00232	genes/PSEPK/ubiK	PRESENT	genes/PSEPK/ubiK/ubiK-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ubiK/ubiK-deep-research-asta.md
ubiC	PP_5317	Q88C66	UBIC_PSEPK	ubiC	ubiC PP_5317	Probable chorismate pyruvate-lyase (CL) (CPL) (EC 4.1.3.40)	reviewed	2.0	4.1.3.40	GO:0005829; GO:0006744; GO:0008813; GO:0042866	kegg:ppu00130	Ubiquinone and other terpenoid-quinone biosynthesis	false	UniPathway	UPA00232	UniPathway UPA00232	genes/PSEPK/ubiC	PRESENT	genes/PSEPK/ubiC/ubiC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ubiC/ubiC-deep-research-asta.md
ubiA	PP_5318	Q88C65	UBIA_PSEPK	ubiA	ubiA PP_5318	4-hydroxybenzoate octaprenyltransferase (EC 2.5.1.39) (4-HB polyprenyltransferase)	reviewed	2.0	2.5.1.39	GO:0005886; GO:0006744; GO:0008412	kegg:ppu00130	Ubiquinone and other terpenoid-quinone biosynthesis	false	UniPathway	UPA00232	UniPathway UPA00232	genes/PSEPK/ubiA	PRESENT	genes/PSEPK/ubiA/ubiA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ubiA/ubiA-deep-research-asta.md
