suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
cynT	PP_0100	Q88RM9	Q88RM9_PSEPK	cynT	cynT PP_0100	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	unreviewed	2.0	4.2.1.1	GO:0004089; GO:0008270; GO:0015976	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/cynT	PRESENT	genes/PSEPK/cynT/cynT-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cynT/cynT-deep-research-asta.md
PP_0430	PP_0430	Q88QQ8	Q88QQ8_PSEPK	PP_0430	PP_0430	Uncharacterized protein	unreviewed	1.0		GO:0018580	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/PP_0430	PRESENT	genes/PSEPK/PP_0430/PP_0430-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0430/PP_0430-deep-research-asta.md
gdhA	PP_0675	Q88Q23	Q88Q23_PSEPK	gdhA	gdhA PP_0675	Glutamate dehydrogenase	unreviewed	2.0		GO:0000166; GO:0004354; GO:0005829; GO:0006537	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/gdhA	PRESENT	genes/PSEPK/gdhA/gdhA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gdhA/gdhA-deep-research-asta.md
arcC	PP_0999	Q88P54	Q88P54_PSEPK	arcC	arcC PP_0999	Carbamate kinase	unreviewed	1.0		GO:0005829; GO:0008804; GO:0019546	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/arcC	PRESENT	genes/PSEPK/arcC/arcC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/arcC/arcC-deep-research-asta.md
nirB	PP_1705	Q88M69	Q88M69_PSEPK	nirB	nirB PP_1705	Nitrite reductase [NAD(P)H] large subunit (EC 1.7.1.4)	unreviewed	2.0	1.7.1.4	GO:0008942; GO:0020037; GO:0042128; GO:0046872; GO:0050660; GO:0050661; GO:0051537; GO:0051539	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/nirB	PRESENT	genes/PSEPK/nirB/nirB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nirB/nirB-deep-research-asta.md
nirD	PP_1706	Q88M68	Q88M68_PSEPK	nirD	nirD PP_1706	Nitrite reductase	unreviewed	1.0		GO:0008942; GO:0042128; GO:0046872; GO:0051537	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/nirD	PRESENT	genes/PSEPK/nirD/nirD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nirD/nirD-deep-research-asta.md
gdhB	PP_2080	Q88L55	Q88L55_PSEPK	gdhB	gdhB PP_2080	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)	unreviewed	1.0	1.4.1.2	GO:0004069; GO:0004352; GO:0006538	kegg:ppu00430	Taurine and hypotaurine metabolism	false	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/gdhB	PRESENT	genes/PSEPK/gdhB/gdhB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gdhB/gdhB-deep-research-asta.md
nasA	PP_2092	Q88L43	Q88L43_PSEPK	nasA	nasA PP_2092	Nitrate/nitrite transporter	unreviewed	2.0		GO:0005886; GO:0015112; GO:0015113; GO:0042128	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/nasA	PRESENT	genes/PSEPK/nasA/nasA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nasA/nasA-deep-research-asta.md
puuA-I	PP_2178	Q88KW1	Q88KW1_PSEPK	puuA-I	puuA-I PP_2178	Glutamate-putrescine ligase (EC 6.3.1.11)	unreviewed	1.0	6.3.1.11	GO:0004356; GO:0006542; GO:0006598; GO:0034024	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/puuA-I	PRESENT	genes/PSEPK/puuA-I/puuA-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/puuA-I/puuA-I-deep-research-asta.md
PP_3148	PP_3148	Q88I53	Q88I53_PSEPK	PP_3148	PP_3148	Glutamine synthetase	unreviewed	1.0		GO:0004356; GO:0005524; GO:0006542; GO:0006598	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/PP_3148	PRESENT	genes/PSEPK/PP_3148/PP_3148-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3148/PP_3148-deep-research-asta.md
PP_3392	PP_3392	Q88HG6	Q88HG6_PSEPK	PP_3392	PP_3392	Gamma carbonic anhydrase family protein	unreviewed	1.0			kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/PP_3392	PRESENT	genes/PSEPK/PP_3392/PP_3392-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3392/PP_3392-deep-research-asta.md
yrpB	PP_3827	Q88G98	Q88G98_PSEPK	yrpB	yrpB PP_3827	Nitronate monooxygenase (Propionate 3-nitronate monooxygenase)	unreviewed	2.0		GO:0000166; GO:0009636; GO:0018580; GO:0051213	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/yrpB	PRESENT	genes/PSEPK/yrpB/yrpB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/yrpB/yrpB-deep-research-asta.md
PP_4399	PP_4399	Q88EQ4	Q88EQ4_PSEPK	PP_4399	PP_4399	Glutamine synthetase	unreviewed	1.0		GO:0004356; GO:0006542; GO:0006598	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/PP_4399	PRESENT	genes/PSEPK/PP_4399/PP_4399-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4399/PP_4399-deep-research-asta.md
PP_4547	PP_4547	Q88EB9	Q88EB9_PSEPK	PP_4547	PP_4547	Glutamine synthetase	unreviewed	1.0		GO:0004356; GO:0006542; GO:0006598	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/PP_4547	PRESENT	genes/PSEPK/PP_4547/PP_4547-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4547/PP_4547-deep-research-asta.md
glnA	PP_5046	Q88CY3	Q88CY3_PSEPK	glnA	glnA PP_5046	Glutamine synthetase (EC 6.3.1.2)	unreviewed	3.0	6.3.1.2	GO:0004356; GO:0005524; GO:0005737; GO:0006542; GO:0016020; GO:0019740; GO:0046872	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/glnA	PRESENT	genes/PSEPK/glnA/glnA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glnA/glnA-deep-research-asta.md
gltD	PP_5075	Q88CV5	Q88CV5_PSEPK	gltD	gltD PP_5075	Glutamate synthase (NADPH) beta subunit (EC 1.4.1.13)	unreviewed	1.0	1.4.1.13	GO:0004355; GO:0046872; GO:0051539	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/gltD	PRESENT	genes/PSEPK/gltD/gltD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gltD/gltD-deep-research-asta.md
gltB	PP_5076	Q88CV4	Q88CV4_PSEPK	gltB	gltB PP_5076	Glutamate synthase [NADPH] large chain (EC 1.4.1.13) (Glutamate synthase subunit alpha)	unreviewed	3.0	1.4.1.13	GO:0004355; GO:0006537; GO:0019676; GO:0046872; GO:0051538	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/gltB	PRESENT	genes/PSEPK/gltB/gltB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gltB/gltB-deep-research-asta.md
spuB	PP_5183	Q88CJ7	Q88CJ7_PSEPK	spuB	spuB PP_5183	Glutamylpolyamine synthetase	unreviewed	1.0		GO:0004356; GO:0005524; GO:0006542; GO:0006598	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/spuB	PRESENT	genes/PSEPK/spuB/spuB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/spuB/spuB-deep-research-asta.md
spuI	PP_5184	Q88CJ6	Q88CJ6_PSEPK	spuI	spuI PP_5184	Glutamylpolyamine synthetase	unreviewed	1.0		GO:0004356; GO:0005524; GO:0006542; GO:0006598	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/spuI	PRESENT	genes/PSEPK/spuI/spuI-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/spuI/spuI-deep-research-asta.md
puuA-II	PP_5299	Q88C84	Q88C84_PSEPK	puuA-II	puuA-II PP_5299	Glutamate-putrescine ligase (EC 6.3.1.11)	unreviewed	2.0	6.3.1.11	GO:0004356; GO:0005524; GO:0006542; GO:0006598; GO:0034024	kegg:ppu00910	Nitrogen metabolism	true	KEGG	ppu00910	Nitrogen metabolism	genes/PSEPK/puuA-II	PRESENT	genes/PSEPK/puuA-II/puuA-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/puuA-II/puuA-II-deep-research-asta.md
