id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A0H2ZFV0,Di/tripeptide transport system permease protein DppC,protein,208963,Pseudomonas aeruginosa (strain UCBPP-PA14),Pseudomonas aeruginosa (strain UCBPP-PA14),dppC,303,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
A0A0H3JU73,Metal-staphylopine import system permease protein CntC,protein,158878,Staphylococcus aureus (strain Mu50 / ATCC 700699),Staphylococcus aureus (strain Mu50 / ATCC 700699),cntC,289,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
A1A971,Glutathione transport system permease protein GsiD,protein,405955,Escherichia coli O1:K1 / APEC,Escherichia coli O1:K1 / APEC,gsiD,303,PTHR43386:SF3,GLUTATHIONE TRANSPORT SYSTEM PERMEASE PROTEIN GSID,True
A2RI76,Dipeptide transport system permease protein DppC,protein,416870,Lactococcus lactis subsp. cremoris (strain MG1363),Lactococcus lactis subsp. cremoris (strain MG1363),dppC,343,PTHR43386:SF24,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN AMID,True
A5VU89,Putative peptide permease protein BOV_A0350,protein,444178,Brucella ovis (strain ATCC 25840 / 63/290 / NCTC 10512),Brucella ovis (strain ATCC 25840 / 63/290 / NCTC 10512),BOV_A0350,302,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P08006,Oligopeptide transport system permease protein OppC,protein,99287,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),oppC,302,PTHR43386:SF2,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN OPPC,True
P0A2J5,Peptide transport system permease protein SapC,protein,99287,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),sapC,296,PTHR43386:SF5,PUTRESCINE EXPORT SYSTEM PERMEASE PROTEIN SAPC,True
P0A2J6,Peptide transport system permease protein SapC,protein,90370,Salmonella typhi,Salmonella typhi,sapC,296,PTHR43386:SF5,PUTRESCINE EXPORT SYSTEM PERMEASE PROTEIN SAPC,True
P0A4M9,Oligopeptide transport system permease protein AmiD,protein,170187,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),amiD,308,PTHR43386:SF24,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN AMID,True
P0A4N0,Oligopeptide transport system permease protein AmiD,protein,171101,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),Streptococcus pneumoniae (strain ATCC BAA-255 / R6),amiD,308,PTHR43386:SF24,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN AMID,True
P0A4N9,Oligopeptide transport system permease protein OppC,protein,272623,Lactococcus lactis subsp. lactis (strain IL1403),Lactococcus lactis subsp. lactis (strain IL1403),oppC,294,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P0A4P0,Oligopeptide transport system permease protein OppC,protein,272622,Lactococcus lactis subsp. cremoris (strain SK11),Lactococcus lactis subsp. cremoris (strain SK11),oppC,294,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P0AEG1,Dipeptide transport system permease protein DppC,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),dppC,300,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P0AEG2,Dipeptide transport system permease protein DppC,protein,199310,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),dppC,300,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P0AEG3,Dipeptide transport system permease protein DppC,protein,83334,Escherichia coli O157:H7,Escherichia coli O157:H7,dppC,300,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P0AFA9,Nickel transport system permease protein NikC,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),nikC,277,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P0AFB0,Nickel transport system permease protein NikC,protein,83334,Escherichia coli O157:H7,Escherichia coli O157:H7,nikC,277,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P0AFH6,Oligopeptide transport system permease protein OppC,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),oppC,302,PTHR43386:SF2,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN OPPC,True
P0AFH7,Oligopeptide transport system permease protein OppC,protein,83334,Escherichia coli O157:H7,Escherichia coli O157:H7,oppC,302,PTHR43386:SF2,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN OPPC,True
P0AGH5,Putrescine export system permease protein SapC,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),sapC,296,PTHR43386:SF5,PUTRESCINE EXPORT SYSTEM PERMEASE PROTEIN SAPC,True
P0AGH6,Peptide transport system permease protein SapC,protein,199310,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),sapC,296,PTHR43386:SF5,PUTRESCINE EXPORT SYSTEM PERMEASE PROTEIN SAPC,True
P0AGH7,Peptide transport system permease protein SapC,protein,623,Shigella flexneri,Shigella flexneri,sapC,296,PTHR43386:SF5,PUTRESCINE EXPORT SYSTEM PERMEASE PROTEIN SAPC,True
P0C2L2,Glutathione transport system permease protein GsiD,protein,373384,Shigella flexneri serotype 5b (strain 8401),Shigella flexneri serotype 5b (strain 8401),gsiD,303,PTHR43386:SF3,GLUTATHIONE TRANSPORT SYSTEM PERMEASE PROTEIN GSID,True
P24139,Oligopeptide transport system permease protein OppC,protein,224308,Bacillus subtilis (strain 168),Bacillus subtilis (strain 168),oppC,305,PTHR43386:SF22,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN OPPC,True
P26904,Dipeptide transport system permease protein DppC,protein,224308,Bacillus subtilis (strain 168),Bacillus subtilis (strain 168),dppC,320,PTHR43386:SF22,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN OPPC,True
P42063,Oligopeptide transport system permease protein AppC,protein,224308,Bacillus subtilis (strain 168),Bacillus subtilis (strain 168),appC,303,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P45053,Oligopeptide transport system permease protein OppC,protein,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),oppC,311,PTHR43386:SF2,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN OPPC,True
P45287,Peptide transport system permease protein SapC,protein,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),sapC,295,PTHR43386:SF5,PUTRESCINE EXPORT SYSTEM PERMEASE PROTEIN SAPC,True
P47324,Oligopeptide transport system permease protein OppC,protein,243273,Mycoplasmoides genitalium (strain ATCC 33530 / DSM 19775 / NCTC 10195 / G37),Mycoplasmoides genitalium (strain ATCC 33530 / DSM 19775 / NCTC 10195 / G37),oppC,376,PTHR43386:SF24,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN AMID,True
P51000,Dipeptide transport system permease protein DppC,protein,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),dppC,295,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P66965,Oligopeptide transport system permease protein OppC,protein,233413,Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97),Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97),oppC,291,PTHR43386:SF2,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN OPPC,True
P75553,Oligopeptide transport system permease protein OppC,protein,272634,Mycoplasmoides pneumoniae (strain ATCC 29342 / M129 / Subtype 1),Mycoplasmoides pneumoniae (strain ATCC 29342 / M129 / Subtype 1),oppC,376,PTHR43386:SF24,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN AMID,True
P75799,Glutathione transport system permease protein GsiD,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),gsiD,303,PTHR43386:SF3,GLUTATHIONE TRANSPORT SYSTEM PERMEASE PROTEIN GSID,True
P77463,"Probable D,D-dipeptide transport system permease protein DdpC",protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),ddpC,298,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P94312,Dipeptide transport system permease protein DppC,protein,398511,Alkalihalophilus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4),Alkalihalophilus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4),dppC,304,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
P9WFZ8,Oligopeptide transport system permease protein OppC,protein,83331,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),oppC,291,PTHR43386:SF2,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN OPPC,True
P9WFZ9,Oligopeptide transport system permease protein OppC,protein,83332,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),oppC,291,PTHR43386:SF2,OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN OPPC,True
Q0TJL6,Glutathione transport system permease protein GsiD,protein,362663,Escherichia coli O6:K15:H31 (strain 536 / UPEC),Escherichia coli O6:K15:H31 (strain 536 / UPEC),gsiD,303,PTHR43386:SF3,GLUTATHIONE TRANSPORT SYSTEM PERMEASE PROTEIN GSID,True
Q1RE93,Glutathione transport system permease protein GsiD,protein,364106,Escherichia coli (strain UTI89 / UPEC),Escherichia coli (strain UTI89 / UPEC),gsiD,303,PTHR43386:SF3,GLUTATHIONE TRANSPORT SYSTEM PERMEASE PROTEIN GSID,True
Q2FH56,Nickel import system permease protein NikC,protein,367830,Staphylococcus aureus (strain USA300),Staphylococcus aureus (strain USA300),nikC,276,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
Q2FVE9,Metal-staphylopine import system permease protein CntC,protein,93061,Staphylococcus aureus (strain NCTC 8325 / PS 47),Staphylococcus aureus (strain NCTC 8325 / PS 47),cntC,289,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
Q2FYQ6,Nickel import system permease protein NikC,protein,93061,Staphylococcus aureus (strain NCTC 8325 / PS 47),Staphylococcus aureus (strain NCTC 8325 / PS 47),nikC,276,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
Q2YJK0,Putative peptide transport system permease protein BAB2_1051,protein,359391,Brucella abortus (strain 2308),Brucella abortus (strain 2308),BAB2_1051,296,PTHR43386:SF25,PEPTIDE ABC TRANSPORTER PERMEASE PROTEIN,True
Q2YK65,Putative peptide permease protein BAB2_0815,protein,359391,Brucella abortus (strain 2308),Brucella abortus (strain 2308),BAB2_0815,302,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
Q2YXY8,Nickel import system permease protein NikC,protein,273036,Staphylococcus aureus (strain bovine RF122 / ET3-1),Staphylococcus aureus (strain bovine RF122 / ET3-1),nikC,276,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
Q323W2,Glutathione transport system permease protein GsiD,protein,300268,Shigella boydii serotype 4 (strain Sb227),Shigella boydii serotype 4 (strain Sb227),gsiD,303,PTHR43386:SF3,GLUTATHIONE TRANSPORT SYSTEM PERMEASE PROTEIN GSID,True
Q32IB8,Glutathione transport system permease protein GsiD,protein,300267,Shigella dysenteriae serotype 1 (strain Sd197),Shigella dysenteriae serotype 1 (strain Sd197),gsiD,303,PTHR43386:SF3,GLUTATHIONE TRANSPORT SYSTEM PERMEASE PROTEIN GSID,True
Q3Z3V1,Glutathione transport system permease protein GsiD,protein,300269,Shigella sonnei (strain Ss046),Shigella sonnei (strain Ss046),gsiD,303,PTHR43386:SF3,GLUTATHIONE TRANSPORT SYSTEM PERMEASE PROTEIN GSID,True
Q53192,Probable peptide ABC transporter permease protein y4tQ,protein,394,Sinorhizobium fredii (strain NBRC 101917 / NGR234),Sinorhizobium fredii (strain NBRC 101917 / NGR234),NGR_a01420,291,PTHR43386:SF6,ABC TRANSPORTER PERMEASE PROTEIN,True
Q577J7,Putative peptide permease protein BruAb2_0794,protein,262698,Brucella abortus biovar 1 (strain 9-941),Brucella abortus biovar 1 (strain 9-941),BruAb2_0794,302,PTHR43386:SF1,"D,D-DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DDPC-RELATED",True
