id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A6P3B2,FMRFamide neuropeptides,protein,7370,Musca domestica,Musca domestica (House fly),fmrf,388,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
B6E465,FMRFamide-related neuropeptides,protein,1051067,Doryteuthis pealeii,Doryteuthis pealeii (Longfin inshore squid),FMRFa,331,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
G5EEC2,FMRFamide-like neuropeptides 7,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,flp-7,177,PTHR20986:SF16,FMRFAMIDE-LIKE NEUROPEPTIDES 7,True
O44185,FMRFamide-like neuropeptides 13,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,flp-13,160,PTHR20986:SF15,FMRFAMIDE-LIKE NEUROPEPTIDES 13,True
P08021,FMRF-amide neuropeptides,protein,6500,Aplysia californica,Aplysia californica (California sea hare),,597,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
P10552,FMRFamide-related peptides,protein,7227,Drosophila melanogaster,Drosophila melanogaster (Fruit fly),FMRFa,347,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
P15513,Myomodulin neuropeptides 1,protein,6500,Aplysia californica,Aplysia californica (California sea hare),MYOMOD1,370,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
P19802,FMRFamide neuropeptides,protein,6523,Lymnaea stagnalis,Lymnaea stagnalis (Great pond snail),,306,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
P41855,FMRFamide-like neuropeptides 1,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,flp-1,175,PTHR20986:SF24,FMRFAMIDE-LIKE NEUROPEPTIDES 1,True
P41870,FMRFamide-related peptides type HF-1,protein,6535,Cornu aspersum,Cornu aspersum (Brown garden snail),,346,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
P41876,FMRFamide-related peptides,protein,7244,Drosophila virilis,Drosophila virilis (Fruit fly),FMRFa,339,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
P42565,FMRFamide-related neuropeptides,protein,6523,Lymnaea stagnalis,Lymnaea stagnalis (Great pond snail),,360,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
P91889,FMRFamide-related neuropeptides,protein,6610,Sepia officinalis,Sepia officinalis (Common cuttlefish),FMRFa,331,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
Q07981,FMRFamide-related peptides type HF-4,protein,6535,Cornu aspersum,Cornu aspersum (Brown garden snail),,305,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
Q18502,FMRFamide-like neuropeptides 9,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,flp-9,102,PTHR20986:SF24,FMRFAMIDE-LIKE NEUROPEPTIDES 1,True
Q19165,FMRFamide-like neuropeptides 6,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,flp-6,170,PTHR20986:SF14,FMRFAMIDE-LIKE NEUROPEPTIDES 6,True
Q23212,FMRFamide-like neuropeptides 3,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,flp-3,184,PTHR20986:SF19,FMRFAMIDE-LIKE NEUROPEPTIDES 3,True
Q25413,Myomodulin neuropeptides,protein,6523,Lymnaea stagnalis,Lymnaea stagnalis (Great pond snail),,350,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
Q9GSL0,FMRFamide-related neuropeptides,protein,1051066,Doryteuthis opalescens,Doryteuthis opalescens (California market squid),FMRFa,331,PTHR20986:SF22,FMRFAMIDE-RELATED PEPTIDES,True
Q9N4V0,FMRFamide-like neuropeptide 18,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,flp-18,208,PTHR20986:SF17,FMRFAMIDE-LIKE NEUROPEPTIDE 18,True
Q9XWV7,FMRFamide-like neuropeptides 14,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,flp-14,143,PTHR20986:SF21,FMRFAMIDE-LIKE NEUROPEPTIDES 14,True
