id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0CH87,Lissencephaly-1 homolog 2,protein,5888,Paramecium tetraurelia,Paramecium tetraurelia,GSPATT00007594001,403,,,True
A7THX0,Mitochondrial division protein 1,protein,436907,Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17),Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17),MDV1,706,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
B6GZD3,Nuclear distribution protein nudF 2,protein,500485,Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255),Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255),nudF-2,464,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
O35142,Coatomer subunit beta',protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Copb2,905,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
O42937,Probable coatomer subunit beta',protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),sec27,796,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
O42996,Uncharacterized WD repeat-containing protein C27B12.05,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),pi073,482,PTHR19876:SF20,PRE-MRNA-SPLICING FACTOR PRP46-LIKE,True
O55029,Coatomer subunit beta',protein,10090,Mus musculus,Mus musculus (Mouse),Copb2,905,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
O62621,Coatomer subunit beta',protein,7227,Drosophila melanogaster,Drosophila melanogaster (Fruit fly),beta'COP,914,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
P35605,Coatomer subunit beta',protein,9913,Bos taurus,Bos taurus (Bovine),COPB2,906,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
P35606,Coatomer subunit beta',protein,9606,Homo sapiens,Homo sapiens (Human),COPB2,906,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
P41811,Coatomer subunit beta',protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),SEC27,889,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
P53621,Coatomer subunit alpha,protein,9606,Homo sapiens,Homo sapiens (Human),COPA,1224,PTHR19876:SF1,COATOMER SUBUNIT ALPHA,True
P53622,Coatomer subunit alpha,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),COP1,1201,PTHR19876:SF1,COATOMER SUBUNIT ALPHA,True
Q0J3D9,Coatomer subunit alpha-3,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),Os09g0127800,1218,PTHR19876:SF1,COATOMER SUBUNIT ALPHA,True
Q20168,Probable coatomer subunit beta',protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,copb-2,1000,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
Q27954,Coatomer subunit alpha,protein,9913,Bos taurus,Bos taurus (Bovine),COPA,1224,PTHR19876:SF1,COATOMER SUBUNIT ALPHA,True
Q4P9P9,Nuclear distribution protein PAC1,protein,5270,Mycosarcoma maydis,Mycosarcoma maydis (Corn smut fungus),PAC1,453,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
Q4R4I8,Coatomer subunit beta',protein,9541,Macaca fascicularis,Macaca fascicularis (Crab-eating macaque),COPB2,906,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
Q54YB3,TSET complex member tstE,protein,44689,Dictyostelium discoideum,Dictyostelium discoideum (Social amoeba),tstE,1340,PTHR19876:SF1,COATOMER SUBUNIT ALPHA,True
Q54YD8,Coatomer subunit beta',protein,44689,Dictyostelium discoideum,Dictyostelium discoideum (Social amoeba),copb2,1005,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
Q55FR9,Coatomer subunit alpha,protein,44689,Dictyostelium discoideum,Dictyostelium discoideum (Social amoeba),copa,1221,PTHR19876:SF1,COATOMER SUBUNIT ALPHA,True
Q5R664,Coatomer subunit beta',protein,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),COPB2,906,PTHR19876:SF2,COATOMER SUBUNIT BETA',True
Q5REG7,Platelet-activating factor acetylhydrolase IB subunit alpha,protein,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),PAFAH1B1,410,,,True
Q5VQ78,Coatomer subunit beta'-1,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),Os06g0143900,907,PTHR19876:SF77,COATOMER SUBUNIT BETA'-1,True
Q6H8D5,Coatomer subunit beta'-2,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),Os02g0209100,910,PTHR19876:SF68,COATOMER SUBUNIT BETA'-2,True
Q6H8D6,Putative coatomer subunit beta'-3,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),Os02g0209000,910,PTHR19876:SF68,COATOMER SUBUNIT BETA'-2,True
Q6NZH4,Lissencephaly-1 homolog,protein,8364,Xenopus tropicalis,Xenopus tropicalis (Western clawed frog),pafah1b1,410,,,True
Q7T394,Lissencephaly-1 homolog A,protein,7955,Danio rerio,Danio rerio (Zebrafish),pafah1b1a,410,,,True
Q8CIE6,Coatomer subunit alpha,protein,10090,Mus musculus,Mus musculus (Mouse),Copa,1224,PTHR19876:SF1,COATOMER SUBUNIT ALPHA,True
Q8L828,Coatomer subunit beta'-3,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),At3g15980,909,PTHR19876:SF75,COATOMER SUBUNIT BETA'-3,True
Q90ZL4,Lissencephaly-1 homolog,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),pafah1b1,410,,,True
Q94A40,Coatomer subunit alpha-1,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),At1g62020,1216,PTHR19876:SF1,COATOMER SUBUNIT ALPHA,True
Q96WV5,Putative coatomer subunit alpha,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),SPBPJ4664.04,1207,PTHR19876:SF1,COATOMER SUBUNIT ALPHA,True
Q9AUR7,Coatomer subunit alpha-2,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),Os03g0711500,1218,PTHR19876:SF1,COATOMER SUBUNIT ALPHA,True
Q9AUR8,Coatomer subunit alpha-1,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),LOC_Os03g50340,1218,PTHR19876:SF1,COATOMER SUBUNIT ALPHA,True
Q9C827,Coatomer subunit beta'-2,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),At1g52360,926,PTHR19876:SF69,COATOMER SUBUNIT BETA'-2,True
Q9CAA0,Coatomer subunit beta'-1,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),At1g79990,920,PTHR19876:SF54,COATOMER SUBUNIT BETA'-1,True
Q9PTR5,Lissencephaly-1 homolog,protein,9031,Gallus gallus,Gallus gallus (Chicken),PAFAH1B1,410,,,True
Q9SJT9,Coatomer subunit alpha-2,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),At2g21390,1218,PTHR19876:SF29,COATOMER SUBUNIT ALPHA-2,True
