family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR10037	PTN000004137	GO:0001518	C	IBD	false	RGD:3632	taxon:2759	20241119
PTHR10037	PTN000004137	GO:0005248	F	IBD	false	MGI:MGI:1345149|RGD:3629|MGI:MGI:98248|FB:FBgn0285944|RGD:69364|MGI:MGI:108029|MGI:MGI:98246|RGD:3632|RGD:3630|MGI:MGI:98250|MGI:MGI:98251|RGD:3637|ZFIN:ZDB-GENE-060908-3|RGD:3638	taxon:2759	20241119
PTHR10037	PTN000004140	GO:0086010	P	IBD	false	RGD:3637|MGI:MGI:98246|MGI:MGI:1345149|RGD:3630	taxon:	20241119
PTHR10037	PTN000004282	GO:0019233	P	IBD	false	MGI:MGI:107636|MGI:MGI:1345149|MGI:MGI:98246|MGI:MGI:108029	taxon:33213	20250403
PTHR10037	PTN000004420	GO:0001518	C	IRD	true	PANTHER:PTN000004137	taxon:9347	20241119
PTHR10037	PTN000004420	GO:0005886	C	IBA	false	PANTHER:PTN000004137	taxon:9347	20241119
PTHR10037	PTN000004420	GO:0030424	C	IRD	true	PANTHER:PTN008300729	taxon:9347	20231214
PTHR10037	PTN000004420	GO:0005248	F	IRD	true	PANTHER:PTN000004137	taxon:9347	20241119
PTHR10037	PTN000004420	GO:0005272	F	IBA	false	PANTHER:PTN000004137	taxon:9347	20241119
PTHR10037	PTN000004420	GO:0019228	P	IRD	true	PANTHER:PTN002559277	taxon:9347	20260218
PTHR10037	PTN000004420	GO:0019233	P	IRD	true	PANTHER:PTN000004282	taxon:9347	20250403
PTHR10037	PTN000004420	GO:0055078	P	IBD	false	RGD:61922|MGI:MGI:102965	taxon:9347	20240729
PTHR10037	PTN000004420	GO:0086010	P	IRD	true	PANTHER:PTN000004140	taxon:9347	20241119
PTHR10037	PTN000798901	GO:0035725	P	IBD	false	RGD:3637|RGD:3636|RGD:3632|MGI:MGI:98251|FB:FBgn0285944|MGI:MGI:1345149|ZFIN:ZDB-GENE-000828-1|MGI:MGI:98248	taxon:	20250902
PTHR10037	PTN001295035	GO:0086006	F	IBD	false	RGD:3637|MGI:MGI:98251	taxon:40674	20210529
PTHR10037	PTN001295035	GO:0002027	P	IBD	false	RGD:3637|MGI:MGI:98251	taxon:40674	20180613
PTHR10037	PTN001295035	GO:0060371	P	IBD	false	MGI:MGI:108029	taxon:40674	20180613
PTHR10037	PTN002559277	GO:0019228	P	IBD	false	RGD:69364|ZFIN:ZDB-GENE-060906-1|MGI:MGI:98246|RGD:3632	taxon:117571	20260218
PTHR10037	PTN008300729	GO:0030424	C	IBD	false	RGD:3638|RGD:3632|RGD:69368|MGI:MGI:98248|RGD:3630|RGD:3635|MGI:MGI:98246|MGI:MGI:108029|MGI:MGI:103169|RGD:3629|MGI:MGI:1345149	taxon:	20230109
PTHR10037	PTN008692511	GO:0001518	C	IBD	false	UniProtKB:Q14524|UniProtKB:Q9NY46|UniProtKB:P35499|UniProtKB:Q9UQD0|UniProtKB:Q15858|UniProtKB:Q9Y5Y9	taxon:33511	20251220
PTHR10037	PTN008692511	GO:0005891	C	IRD	true	PANTHER:PTN001295293	taxon:33511	20260530
PTHR10037	PTN008692511	GO:0005248	F	IBD	false	UniProtKB:Q9UI33|UniProtKB:Q9Y5Y9|UniProtKB:Q9NY46|UniProtKB:Q99250|UniProtKB:Q14524|UniProtKB:P35498|UniProtKB:Q9UQD0|UniProtKB:P35499|UniProtKB:Q15858	taxon:33511	20241121
PTHR10037	PTN008692511	GO:0008331	F	IRD	true	PANTHER:PTN001295293	taxon:33511	20260530
PTHR10037	PTN008692511	GO:0035725	P	IBD	false	UniProtKB:Q9Y5Y9|UniProtKB:P35499|UniProtKB:Q14524	taxon:33511	20241121
PTHR10037	PTN008692511	GO:0086002	P	IBD	false	UniProtKB:Q14524|UniProtKB:P35498	taxon:33511	20230712
PTHR10037	PTN008692511	GO:0098703	P	IRD	true	PANTHER:PTN001295293	taxon:33511	20230712
