id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A2VCX1,TIP41-like protein,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Tiprl,271,PTHR21021:SF16,TIP41-LIKE PROTEIN,True
O34553,Protein YtsP,protein,224308,Bacillus subtilis (strain 168),Bacillus subtilis (strain 168),ytsP,163,PTHR21021:SF15,FREE METHIONINE-R-SULFOXIDE REDUCTASE,True
O66116,Protein ZMO0507,protein,264203,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),ZMO0507,161,PTHR21021:SF15,FREE METHIONINE-R-SULFOXIDE REDUCTASE,True
O75663,TIP41-like protein,protein,9606,Homo sapiens,Homo sapiens (Human),TIPRL,272,PTHR21021:SF16,TIP41-LIKE PROTEIN,True
P34274,TIP41-like protein,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,C02C2.6,281,PTHR21021:SF16,TIP41-LIKE PROTEIN,True
P36088,Free methionine-R-sulfoxide reductase,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),YKL069W,180,PTHR21021:SF15,FREE METHIONINE-R-SULFOXIDE REDUCTASE,True
P76270,Free methionine-R-sulfoxide reductase,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),msrC,165,PTHR21021:SF15,FREE METHIONINE-R-SULFOXIDE REDUCTASE,True
Q12199,Type 2A phosphatase activator TIP41,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),TIP41,356,PTHR21021:SF16,TIP41-LIKE PROTEIN,True
Q54MI6,TIP41-like protein,protein,44689,Dictyostelium discoideum,Dictyostelium discoideum (Social amoeba),tiprl,274,PTHR21021:SF16,TIP41-LIKE PROTEIN,True
Q5FW12,TIP41-like protein,protein,8364,Xenopus tropicalis,Xenopus tropicalis (Western clawed frog),tiprl,273,PTHR21021:SF16,TIP41-LIKE PROTEIN,True
Q6IRA8,TIP41-like protein,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),tiprl,259,PTHR21021:SF16,TIP41-LIKE PROTEIN,True
Q8BH58,TIP41-like protein,protein,10090,Mus musculus,Mus musculus (Mouse),Tiprl,271,PTHR21021:SF16,TIP41-LIKE PROTEIN,True
Q8MTJ7,GAF domain-containing protein A,protein,44689,Dictyostelium discoideum,Dictyostelium discoideum (Social amoeba),gafA,158,PTHR21021:SF15,FREE METHIONINE-R-SULFOXIDE REDUCTASE,True
Q8VXY4,TIP41-like protein,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),TIP41L,290,PTHR21021:SF16,TIP41-LIKE PROTEIN,True
Q9USK5,Type 2A phosphatase activator tip41,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),tip41,252,PTHR21021:SF16,TIP41-LIKE PROTEIN,True
