family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR48071	PTN000751453	GO:0030449	P	IBD	false	MGI:MGI:1334419	taxon:32525	20250522
PTHR48071	PTN002499858	GO:0005886	C	IBD	false	MGI:MGI:1334419	taxon:	20170829
PTHR48071	PTN002713290	GO:0005576	C	IBD	false	UniProtKB:O43866|MGI:MGI:1334419	taxon:117571	20260601
PTHR48071	PTN007672238	GO:0009897	C	IBD	false	UniProtKB:Q86VB7	taxon:	20230406
PTHR48071	PTN008363696	GO:0005886	C	IBD	false	MGI:MGI:1918395|UniProtKB:P21757|MGI:MGI:2443796|MGI:MGI:98257|UniProtKB:Q86VB7|MGI:MGI:103566|UniProtKB:P30203|MGI:MGI:2443685	taxon:7711	20260529
PTHR48071	PTN008569615	GO:0005044	F	IBD	false	MGI:MGI:3606211|UniProtKB:Q9UGM3	taxon:	20250625
PTHR48071	PTN009038266	GO:0001540	F	IBD	false	MGI:MGI:98257	taxon:32523	20250625
PTHR48071	PTN009038266	GO:0030169	F	IBD	false	MGI:MGI:98257	taxon:32523	20250625
PTHR48071	PTN009038266	GO:0010886	P	IBD	false	MGI:MGI:98257	taxon:32523	20250625
PTHR48071	PTN009038266	GO:0034381	P	IBD	false	MGI:MGI:98257	taxon:32523	20250625
PTHR48071	PTN009038266	GO:0097242	P	IBD	false	MGI:MGI:98257	taxon:32523	20250625
PTHR48071	PTN009038273	GO:0070287	F	IBD	false	MGI:MGI:1918395	taxon:32523	20250625
PTHR48071	PTN009038273	GO:0006879	P	IBD	false	MGI:MGI:1918395	taxon:32523	20250625
PTHR48071	PTN009038273	GO:0006897	P	IBD	false	MGI:MGI:1918395	taxon:32523	20250625
