family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR20930	PTN000468015	GO:0005776	C	IBD	false	AGI_LocusCode:AT4G24690	taxon:2759	20260225
PTHR20930	PTN000468015	GO:0038024	F	IBD	false	PomBase:SPBP35G2.11c	taxon:2759	20260225
PTHR20930	PTN000468015	GO:0016236	P	IBD	false	UniProtKB:Q14596	taxon:2759	20260225
PTHR20930	PTN000468015	GO:0071211	P	IBD	false	AGI_LocusCode:AT4G24690	taxon:2759	20260225
PTHR20930	PTN000468018	GO:0005634	C	IBD	false	UniProtKB:Q9H6K1	taxon:33213	20260225
PTHR20930	PTN000468018	GO:0005776	C	IRD	true	PANTHER:PTN000468015	taxon:33213	20260225
PTHR20930	PTN000468018	GO:0005829	C	IBD	false	UniProtKB:Q9H6K1	taxon:33213	20260225
PTHR20930	PTN000468018	GO:0016236	P	IRD	true	PANTHER:PTN000468015	taxon:33213	20260225
PTHR20930	PTN000468018	GO:0032480	P	IBD	false	UniProtKB:Q9H6K1	taxon:33213	20260225
PTHR20930	PTN000468018	GO:0071211	P	IRD	true	PANTHER:PTN000468015	taxon:33213	20260225
PTHR20930	PTN000468018	GO:1900181	P	IBD	false	UniProtKB:Q9H6K1	taxon:33213	20260225
