id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A1A4J8,"Protein SCO1 homolog, mitochondrial",protein,9913,Bos taurus,Bos taurus (Bovine),SCO1,305,PTHR12151:SF4,"PROTEIN SCO1 HOMOLOG, MITOCHONDRIAL",True
A6H784,"Protein SCO2 homolog, mitochondrial",protein,9913,Bos taurus,Bos taurus (Bovine),SCO2,266,PTHR12151:SF2,"PROTEIN SCO2 HOMOLOG, MITOCHONDRIAL",True
O42899,Protein sco1,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),sco1,263,PTHR12151:SF5,AT19154P,True
O43819,"Protein SCO2 homolog, mitochondrial",protein,9606,Homo sapiens,Homo sapiens (Human),SCO2,266,PTHR12151:SF2,"PROTEIN SCO2 HOMOLOG, MITOCHONDRIAL",True
O75880,"Protein SCO1 homolog, mitochondrial",protein,9606,Homo sapiens,Homo sapiens (Human),SCO1,301,PTHR12151:SF4,"PROTEIN SCO1 HOMOLOG, MITOCHONDRIAL",True
P23833,"Protein SCO1, mitochondrial",protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),SCO1,295,PTHR12151:SF5,AT19154P,True
P38072,"Protein SCO2, mitochondrial",protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),SCO2,301,PTHR12151:SF5,AT19154P,True
P47206,Putative copper-binding protein,protein,316,Stutzerimonas stutzeri,Stutzerimonas stutzeri,scoP,204,PTHR12151:SF25,LINALOOL DEHYDRATASE_ISOMERASE DOMAIN-CONTAINING PROTEIN,True
P54178,SCO1 protein homolog,protein,224308,Bacillus subtilis (strain 168),Bacillus subtilis (strain 168),ypmQ,193,PTHR12151:SF25,LINALOOL DEHYDRATASE_ISOMERASE DOMAIN-CONTAINING PROTEIN,True
Q1RIN4,SCO2-like protein RBE_0699,protein,336407,Rickettsia bellii (strain RML369-C),Rickettsia bellii (strain RML369-C),RBE_0699,204,PTHR12151:SF25,LINALOOL DEHYDRATASE_ISOMERASE DOMAIN-CONTAINING PROTEIN,True
