family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR24241	PTN000662574	GO:0007204	P	IBD	false	RGD:2185|RGD:3239|RGD:6502812	taxon:	20260210
PTHR24241	PTN000662574	GO:0045907	P	IBD	false	RGD:2185	taxon:	20170228
PTHR24241	PTN000662653	GO:0005886	C	IBD	false	FB:FBgn0038880|FB:FBgn0085410|MGI:MGI:2147577|RGD:1310848|RGD:2186|RGD:3239|RGD:620168|RGD:621570|UniProtKB:C3ZQF9|UniProtKB:O43613|UniProtKB:O43614|UniProtKB:P30518|UniProtKB:P30559|UniProtKB:P32238|UniProtKB:P32307|UniProtKB:P37288|UniProtKB:P47901|UniProtKB:P48044|UniProtKB:Q5NUL3|UniProtKB:Q8NFJ6|UniProtKB:Q9GZQ6|UniProtKB:Q9TUP7|UniProtKB:Q9Y5X5|ZFIN:ZDB-GENE-131125-15	taxon:	20260828
PTHR24241	PTN000662653	GO:0004930	F	IBD	false	FB:FBgn0038880|FB:FBgn0085410|MGI:MGI:109147|MGI:MGI:2147577|MGI:MGI:2680765|RGD:2185|RGD:2289|RGD:2787|RGD:2788|RGD:3239|RGD:621570|RGD:6502812|RGD:70513|RGD:708443|RGD:708445|UniProtKB:C3ZQF9|UniProtKB:O43613|UniProtKB:O43614|UniProtKB:P30518|UniProtKB:P30559|UniProtKB:P30968|UniProtKB:P32238|UniProtKB:P37288|UniProtKB:P47901|UniProtKB:Q96P65|UniProtKB:Q99680|UniProtKB:Q9GZQ6|UniProtKB:Q9TUP7|UniProtKB:Q9Y5X5|ZFIN:ZDB-GENE-050419-76|ZFIN:ZDB-GENE-090128-1|ZFIN:ZDB-GENE-090128-2|ZFIN:ZDB-GENE-090128-3|ZFIN:ZDB-GENE-110805-1|ZFIN:ZDB-GENE-110805-2|ZFIN:ZDB-GENE-131125-15	taxon:	20260828
PTHR24241	PTN000662653	GO:0007186	P	IBD	false	FB:FBgn0025595|FB:FBgn0038880|FB:FBgn0085410|MGI:MGI:2147577|MGI:MGI:2680765|RGD:1308252|RGD:2787|RGD:2788|RGD:3239|RGD:621570|RGD:6502812|RGD:70513|UniProtKB:O43613|UniProtKB:O43614|UniProtKB:P30518|UniProtKB:P30559|UniProtKB:P32238|UniProtKB:P37288|UniProtKB:P47901|UniProtKB:Q5NUL3|UniProtKB:Q96P65|UniProtKB:Q9GZQ6|UniProtKB:Q9TUP7|UniProtKB:Q9Y5X5|ZFIN:ZDB-GENE-050419-76|ZFIN:ZDB-GENE-090128-1|ZFIN:ZDB-GENE-090128-2|ZFIN:ZDB-GENE-090128-3	taxon:	20260828
PTHR24241	PTN001202348	GO:0032870	P	IBD	false	RGD:2289	taxon:6072	20241120
PTHR24241	PTN001202415	GO:0005000	F	IBD	false	RGD:2185|RGD:6502812|UniProtKB:P30518|UniProtKB:P37288|UniProtKB:P47901	taxon:33213	20200809
PTHR24241	PTN002797428	GO:0004990	F	IBD	false	MGI:MGI:109147|RGD:3239|UniProtKB:P30559|ZFIN:ZDB-GENE-110805-1|ZFIN:ZDB-GENE-110805-2	taxon:117571	20260529
PTHR24241	PTN002797483	GO:0004968	F	IBD	false	UniProtKB:P30968|ZFIN:ZDB-GENE-050419-76|ZFIN:ZDB-GENE-090128-3	taxon:117571	20250412
PTHR24241	PTN004683616	GO:0007218	P	IBD	false	RGD:621570|UniProtKB:Q9GZQ6|UniProtKB:Q9Y5X5	taxon:33511	20250708
