family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR11006	PTN000109641	GO:0070611	F	IBD	false	AGI_LocusCode:AT3G06930|AGI_LocusCode:AT5G49020|MGI:MGI:1913208|UniProtKB:Q86X55	taxon:2759	20231128
PTHR11006	PTN000865076	GO:0035241	F	IBD	false	FB:FBgn0037834|MGI:MGI:107846|RGD:62020|UniProtKB:Q6VRB0|UniProtKB:Q8AV13|UniProtKB:Q99873|UniProtKB:Q9NR22|WB:WBGene00013766	taxon:6072	20260528
PTHR11006	PTN000865076	GO:0035242	F	IBD	false	FB:FBgn0037834|MGI:MGI:107846|RGD:62020|UniProtKB:Q99873|UniProtKB:Q9NR22|WB:WBGene00013766	taxon:6072	20240729
PTHR11006	PTN001663148	GO:0005634	C	IBD	false	AGI_LocusCode:AT3G12270|AGI_LocusCode:AT4G29510|FB:FBgn0032329|MGI:MGI:107846|PomBase:SPAC890.07c|SGD:S000000238|UniProtKB:O60678|UniProtKB:P55345|UniProtKB:Q8ILK1|UniProtKB:Q99873	taxon:2759	20250902
PTHR11006	PTN002591916	GO:0005634	C	IRD	true	PANTHER:PTN001663148	taxon:117571	20250902
PTHR11006	PTN002591916	GO:0005886	C	IBD	false	UniProtKB:Q9NR22	taxon:117571	20230110
PTHR11006	PTN008510054	GO:0016274	F	IBD	false	AGI_LocusCode:AT1G04870|AGI_LocusCode:AT3G06930|AGI_LocusCode:AT4G29510|AGI_LocusCode:AT5G49020|CGD:CAL0000187520|FB:FBgn0032329|FB:FBgn0034817|FB:FBgn0037770|FB:FBgn0037834|MGI:MGI:107846|MGI:MGI:1316652|MGI:MGI:1913208|MGI:MGI:1919224|MGI:MGI:2139971|MGI:MGI:2384879|PomBase:SPAC890.07c|PomBase:SPBC8D2.10c|RGD:62020|RGD:620413|SGD:S000000238|UniProtKB:C8V494|UniProtKB:C8VIM6|UniProtKB:D9IVE5|UniProtKB:O60678|UniProtKB:Q4GYA9|UniProtKB:Q4QIZ0|UniProtKB:Q582G4|UniProtKB:Q6P2P2|UniProtKB:Q6VRB0|UniProtKB:Q7Q2B7|UniProtKB:Q86X55|UniProtKB:Q8AV13|UniProtKB:Q8ILK1|UniProtKB:Q96LA8|UniProtKB:Q99873|UniProtKB:Q9NR22|UniProtKB:Q9NVM4|WB:WBGene00013766|ZFIN:ZDB-GENE-030131-693|ZFIN:ZDB-GENE-040914-7	taxon:	20260528
PTHR11006	PTN008510054	GO:0042054	F	IBD	false	AGI_LocusCode:AT1G04870|AGI_LocusCode:AT3G06930|AGI_LocusCode:AT5G49020|FB:FBgn0032329|FB:FBgn0037770|FB:FBgn0037834|MGI:MGI:107846|MGI:MGI:1316652|MGI:MGI:1913208|MGI:MGI:2139971|MGI:MGI:2384879|RGD:62020|UniProtKB:C8V494|UniProtKB:C8VIM6|UniProtKB:D9IVE5|UniProtKB:O60678|UniProtKB:P55345|UniProtKB:Q86X55|UniProtKB:Q96LA8|UniProtKB:Q99873|UniProtKB:Q9NR22|UniProtKB:Q9NVM4|WB:WBGene00013766|ZFIN:ZDB-GENE-030131-693|ZFIN:ZDB-GENE-040914-7	taxon:	20250902
PTHR11006	PTN008510054	GO:0006338	P	IBD	false	AGI_LocusCode:AT3G06930|MGI:MGI:2384879|UniProtKB:O60678|UniProtKB:Q7Q2B7|UniProtKB:Q96LA8	taxon:	20250902
PTHR11006	PTN008510054	GO:0006355	P	IBD	false	AGI_LocusCode:AT3G06930|FB:FBgn0037770|FB:FBgn0037834|MGI:MGI:1316652|MGI:MGI:1913208|MGI:MGI:2139971|SGD:S000000238|UniProtKB:P55345|UniProtKB:Q7Q2B7|UniProtKB:Q86X55|UniProtKB:Q8AV13|UniProtKB:Q96LA8	taxon:	20260528
