id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
G3XDA8,Phosphate-binding protein PstS,protein,208964,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),pstS,323,PTHR30570:SF6,PHOSPHATE-BINDING PROTEIN PSTS,True
O51233,Phosphate-binding protein PstS,protein,224326,Borreliella burgdorferi (strain ATCC 35210 / DSM 4680 / CIP 102532 / B31),Borreliella burgdorferi (strain ATCC 35210 / DSM 4680 / CIP 102532 / B31),pstS,279,PTHR30570:SF1,PHOSPHATE-BINDING PROTEIN PSTS,True
P0C2M5,Phosphate-binding protein PstS 2,protein,170187,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),pstS2,291,PTHR30570:SF1,PHOSPHATE-BINDING PROTEIN PSTS,True
P0DMR4,Phosphate-binding protein PstS,protein,287,Pseudomonas aeruginosa,Pseudomonas aeruginosa,pstS,323,PTHR30570:SF6,PHOSPHATE-BINDING PROTEIN PSTS,True
P39665,Protein SphX,protein,1140,Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805),Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805),sphX,337,PTHR30570:SF1,PHOSPHATE-BINDING PROTEIN PSTS,True
P46338,Phosphate-binding protein PstS,protein,224308,Bacillus subtilis (strain 168),Bacillus subtilis (strain 168),pstS,300,PTHR30570:SF4,PHOSPHATE-BINDING PROTEIN PSTS 1,True
P47652,Uncharacterized lipoprotein MG412,protein,243273,Mycoplasmoides genitalium (strain ATCC 33530 / DSM 19775 / NCTC 10195 / G37),Mycoplasmoides genitalium (strain ATCC 33530 / DSM 19775 / NCTC 10195 / G37),MG412,377,PTHR30570:SF1,PHOSPHATE-BINDING PROTEIN PSTS,True
P75184,Uncharacterized lipoprotein MG412 homolog,protein,272634,Mycoplasmoides pneumoniae (strain ATCC 29342 / M129 / Subtype 1),Mycoplasmoides pneumoniae (strain ATCC 29342 / M129 / Subtype 1),MPN_611,372,PTHR30570:SF1,PHOSPHATE-BINDING PROTEIN PSTS,True
Q02DZ3,Phosphate-binding protein PstS,protein,208963,Pseudomonas aeruginosa (strain UCBPP-PA14),Pseudomonas aeruginosa (strain UCBPP-PA14),pstS,323,PTHR30570:SF6,PHOSPHATE-BINDING PROTEIN PSTS,True
Q2FH48,Phosphate-binding protein PstS,protein,367830,Staphylococcus aureus (strain USA300),Staphylococcus aureus (strain USA300),pstS,327,PTHR30570:SF1,PHOSPHATE-BINDING PROTEIN PSTS,True
