family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR45971	PTN002915557	GO:0043231	C	IBD	false	UniProtKB:Q92622|FB:FBgn0030055|UniProtKB:Q9H714	taxon:2759	20260530
PTHR45971	PTN002915557	GO:1901981	F	IBD	false	UniProtKB:Q9H714	taxon:2759	20190815
PTHR45971	PTN002915558	GO:0000421	C	IBD	false	UniProtKB:Q9H714	taxon:117571	20190815
PTHR45971	PTN002915558	GO:0061909	P	IBD	false	UniProtKB:Q9H714	taxon:117571	20190815
PTHR45971	PTN002915558	GO:0061910	P	IBD	false	UniProtKB:Q9H714	taxon:117571	20190815
PTHR45971	PTN002915558	GO:0097352	P	IBD	false	MGI:MGI:2685590|UniProtKB:Q9H714	taxon:117571	20190815
PTHR45971	PTN002915566	GO:0005769	C	IBD	false	UniProtKB:Q92622	taxon:117571	20190815
PTHR45971	PTN002915566	GO:0005770	C	IBD	false	UniProtKB:Q92622	taxon:117571	20190815
PTHR45971	PTN002915566	GO:0045806	P	IBD	false	UniProtKB:Q92622	taxon:117571	20190815
PTHR45971	PTN002915566	GO:1901097	P	IBD	false	UniProtKB:Q92622	taxon:117571	20190815
