id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
P34256,Uncharacterized protein B0303.4,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,B0303.4,616,PTHR14557:SF5,UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN,True
Q2HJA8,Transmembrane and ubiquitin-like domain-containing protein 2,protein,9913,Bos taurus,Bos taurus (Bovine),TMUB2,322,PTHR14557:SF4,TRANSMEMBRANE AND UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN 2,True
Q3KPV4,Transmembrane and ubiquitin-like domain-containing protein 1,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),tmub1,308,PTHR14557:SF3,TRANSMEMBRANE AND UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN 1,True
Q3V209,Transmembrane and ubiquitin-like domain-containing protein 2,protein,10090,Mus musculus,Mus musculus (Mouse),Tmub2,319,PTHR14557:SF4,TRANSMEMBRANE AND UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN 2,True
Q3ZBI9,Transmembrane and ubiquitin-like domain-containing protein 1,protein,9913,Bos taurus,Bos taurus (Bovine),TMUB1,246,PTHR14557:SF3,TRANSMEMBRANE AND UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN 1,True
Q4FZV7,Transmembrane and ubiquitin-like domain-containing protein 2,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Tmub2,319,PTHR14557:SF4,TRANSMEMBRANE AND UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN 2,True
Q4V9Y1,Transmembrane and ubiquitin-like domain-containing protein 1,protein,8364,Xenopus tropicalis,Xenopus tropicalis (Western clawed frog),tmub1,312,PTHR14557:SF4,TRANSMEMBRANE AND UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN 2,True
Q53AQ4,Transmembrane and ubiquitin-like domain-containing protein 1,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Tmub1,245,PTHR14557:SF3,TRANSMEMBRANE AND UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN 1,True
Q6P135,Transmembrane and ubiquitin-like domain-containing protein 1,protein,7955,Danio rerio,Danio rerio (Zebrafish),tmub1,292,PTHR14557:SF3,TRANSMEMBRANE AND UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN 1,True
Q71RG4,Transmembrane and ubiquitin-like domain-containing protein 2,protein,9606,Homo sapiens,Homo sapiens (Human),TMUB2,321,PTHR14557:SF4,TRANSMEMBRANE AND UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN 2,True
Q9BVT8,Transmembrane and ubiquitin-like domain-containing protein 1,protein,9606,Homo sapiens,Homo sapiens (Human),TMUB1,246,PTHR14557:SF3,TRANSMEMBRANE AND UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN 1,True
Q9JMG3,Transmembrane and ubiquitin-like domain-containing protein 1,protein,10090,Mus musculus,Mus musculus (Mouse),Tmub1,245,PTHR14557:SF3,TRANSMEMBRANE AND UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN 1,True
