id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
P0AFH8,Osmotically-inducible protein Y,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),osmY,201,PTHR34606:SF11,OSMOTICALLY-INDUCIBLE PROTEIN Y,True
P0AFH9,Osmotically-inducible protein Y,protein,199310,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),osmY,201,PTHR34606:SF11,OSMOTICALLY-INDUCIBLE PROTEIN Y,True
P35664,Uncharacterized protein in gshII 5'region,protein,769,Anaplasma centrale,Anaplasma centrale,,151,PTHR34606:SF15,BON DOMAIN-CONTAINING PROTEIN,True
P45301,Outer membrane lipoprotein DolP,protein,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),dolP,193,PTHR34606:SF4,OUTER MEMBRANE LIPOPROTEIN DOLP,True
P46028,21 kDa hemolysin,protein,715,Actinobacillus pleuropneumoniae,Actinobacillus pleuropneumoniae,hly,194,PTHR34606:SF4,OUTER MEMBRANE LIPOPROTEIN DOLP,True
P64596,Outer membrane lipoprotein DolP,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),dolP,191,PTHR34606:SF4,OUTER MEMBRANE LIPOPROTEIN DOLP,True
P64597,Outer membrane lipoprotein DolP,protein,199310,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),dolP,191,PTHR34606:SF4,OUTER MEMBRANE LIPOPROTEIN DOLP,True
P64598,Outer membrane lipoprotein DolP,protein,83334,Escherichia coli O157:H7,Escherichia coli O157:H7,dolP,191,PTHR34606:SF4,OUTER MEMBRANE LIPOPROTEIN DOLP,True
Q7CPQ6,Outer membrane lipoprotein DolP,protein,99287,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),dolP,191,PTHR34606:SF4,OUTER MEMBRANE LIPOPROTEIN DOLP,True
Q9RVY3,Uncharacterized protein DR_0888,protein,243230,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1),Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1),DR_0888,253,PTHR34606:SF15,BON DOMAIN-CONTAINING PROTEIN,True
