family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR12231	PTN000456776	GO:0005886	C	IBD	false	FB:FBgn0039617|MGI:MGI:2685354|RGD:67378|UniProtKB:O15394|RGD:1304566|MGI:MGI:97282|FB:FBgn0264975|MGI:MGI:97281|FB:FBgn0052791|UniProtKB:Q6UXZ0|UniProtKB:O75121|UniProtKB:P13591|RGD:1564717	taxon:33213	20260828
PTHR12231	PTN000456776	GO:0030054	C	IBD	false	MGI:MGI:97281|MGI:MGI:2685354|UniProtKB:Q6UXZ0|FB:FBgn0010238|RGD:67378|UniProtKB:O75121|RGD:1304566|MGI:MGI:97282|RGD:1564717|FB:FBgn0264975	taxon:33213	20260821
PTHR12231	PTN000456776	GO:0043005	C	IBD	false	MGI:MGI:2685354|FB:FBgn0039617|FB:FBgn0052791|MGI:MGI:97281|MGI:MGI:97282|FB:FBgn0264975	taxon:33213	20240918
PTHR12231	PTN000456776	GO:0098631	F	IBD	false	MGI:MGI:1913851	taxon:33213	20260821
PTHR12231	PTN000456776	GO:0098609	P	IBD	false	MGI:MGI:97281|FB:FBgn0264975|FB:FBgn0010238|MGI:MGI:1913851|MGI:MGI:2685354	taxon:33213	20260821
PTHR12231	PTN000589413	GO:0032589	C	IBD	false	FB:FBgn0040823|FB:FBgn0052057|FB:FBgn0053202	taxon:33213	20171207
PTHR12231	PTN000589413	GO:0050808	P	IBD	false	FB:FBgn0040726|FB:FBgn0040823|FB:FBgn0052057|FB:FBgn0053512|FB:FBgn0053516|FB:FBgn0053202|FB:FBgn0051361|FB:FBgn0052600|FB:FBgn0037908|FB:FBgn0085414|FB:FBgn0035170|FB:FBgn0034286|FB:FBgn0030723|FB:FBgn0037993|FB:FBgn0037295|FB:FBgn0038282|FB:FBgn0261871|FB:FBgn0260995|FB:FBgn0053481|FB:FBgn0032233|FB:FBgn0029974	taxon:33213	20211112
PTHR12231	PTN001296633	GO:0005886	C	IBD	false	WB:WBGene00004370|UniProtKB:Q8TD84|FB:FBgn0004839|MGI:MGI:1196281|UniProtKB:P35613|UniProtKB:Q02246|MGI:MGI:104750|FB:FBgn0037240|MGI:MGI:2444710|FB:FBgn0000635|ZFIN:ZDB-GENE-000209-4|FB:FBgn0028482|RGD:621067|RGD:2220|MGI:MGI:1858223|RGD:620296|ZFIN:ZDB-GENE-020809-1|MGI:MGI:3042287|MGI:MGI:88208|UniProtKB:P17790|ZFIN:ZDB-GENE-050310-7|MGI:MGI:108077	taxon:	20260528
PTHR12231	PTN001296633	GO:0030424	C	IBD	false	FB:FBgn0033159|MGI:MGI:104750|UniProtKB:Q03696|FB:FBgn0000635|WB:WBGene00004370|FB:FBgn0004839|WB:WBGene00016354|MGI:MGI:1196281|RGD:3209	taxon:	20221006
PTHR12231	PTN001296633	GO:0098632	F	IBD	false	MGI:MGI:104750|FB:FBgn0010473|FB:FBgn0028482	taxon:	20180613
PTHR12231	PTN001296633	GO:0007156	P	IBD	false	RGD:620296|UniProtKB:Q8TD84|FB:FBgn0028482|FB:FBgn0265296|FB:FBgn0000635	taxon:	20240918
PTHR12231	PTN001296633	GO:0007411	P	IBD	false	FB:FBgn0010473|FB:FBgn0000635|ZFIN:ZDB-GENE-000209-4|FB:FBgn0033159|MGI:MGI:104750|WB:WBGene00016354|MGI:MGI:1196281|FB:FBgn0004839	taxon:	20221006
PTHR12231	PTN001296633	GO:0070593	P	IBD	false	FB:FBgn0033159|FB:FBgn0010473|MGI:MGI:2150309|MGI:MGI:1196281	taxon:	20180613
PTHR12231	PTN002267852	GO:0005886	C	IBD	false	FB:FBgn0000547|ZFIN:ZDB-GENE-070831-1|FB:FBgn0024189|WB:WBGene00006365|FB:FBgn0028369|RGD:727883|UniProtKB:Q8IZU9|UniProtKB:O60500|MGI:MGI:1914953|MGI:MGI:1891396|MGI:MGI:1859637|RGD:620460|WB:WBGene00007750|FB:FBgn0287864|MGI:MGI:2442334|FB:FBgn0003285|UniProtKB:Q96J84	taxon:6072	20260528
PTHR12231	PTN002267852	GO:0005911	C	IBD	false	MGI:MGI:2442334|UniProtKB:Q96J84|FB:FBgn0003285|RGD:727883|FB:FBgn0287864|FB:FBgn0028369|RGD:620460|FB:FBgn0000547|FB:FBgn0024189|MGI:MGI:1891396	taxon:6072	20230405
PTHR12231	PTN002267852	GO:0050839	F	IBD	false	FB:FBgn0287864|WB:WBGene00007750|FB:FBgn0000547|WB:WBGene00006365|FB:FBgn0024189|FB:FBgn0028369	taxon:6072	20210904
PTHR12231	PTN002267852	GO:0098609	P	IBD	false	MGI:MGI:2442334|FB:FBgn0003285|WB:WBGene00007750|FB:FBgn0287864|FB:FBgn0028369|FB:FBgn0000547|MGI:MGI:1914953|MGI:MGI:1891396|WB:WBGene00006365|FB:FBgn0024189	taxon:6072	20250902
PTHR12231	PTN002548291	GO:0098609	P	IBD	false	UniProtKB:P35331|UniProtKB:P28685|FB:FBgn0021764|MGI:MGI:2135283|FB:FBgn0031872|UniProtKB:Q9HCK4	taxon:6072	20231109
PTHR12231	PTN002616028	GO:0007416	P	IBD	false	MGI:MGI:1914953	taxon:117571	20200710
PTHR12231	PTN002640032	GO:0071679	P	IBD	false	MGI:MGI:97281	taxon:117571	20260821
PTHR12231	PTN002640033	GO:0014069	C	IBD	false	RGD:1304566|RGD:1564717	taxon:117571	20260821
PTHR12231	PTN002640033	GO:0045211	C	IBD	false	RGD:1564717|RGD:1304566	taxon:117571	20260821
PTHR12231	PTN002640033	GO:0007156	P	IBD	false	MGI:MGI:2685354	taxon:117571	20260821
PTHR12231	PTN002640035	GO:0097060	C	IBD	false	MGI:MGI:97282	taxon:117571	20260821
PTHR12231	PTN002640035	GO:0007413	P	IBD	false	RGD:1303131	taxon:117571	20260821
PTHR12231	PTN002891747	GO:0098632	F	IBD	false	MGI:MGI:104753	taxon:	20210811
