id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0QWG5,Phosphatidylinositol mannoside acyltransferase,protein,246196,Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155),Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155),patA,304,PTHR30606:SF10,PHOSPHATIDYLINOSITOL MANNOSIDE ACYLTRANSFERASE,True
O06659,Lipid A biosynthesis acyltransferase 2,protein,623,Shigella flexneri,Shigella flexneri,lpxM2,314,PTHR30606:SF4,LIPID A BIOSYNTHESIS MYRISTOYLTRANSFERASE,True
P0ACV0,Lipid A biosynthesis lauroyltransferase,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),lpxL,306,PTHR30606:SF9,LIPID A BIOSYNTHESIS LAUROYLTRANSFERASE,True
P0ACV1,Lipid A biosynthesis lauroyltransferase,protein,83334,Escherichia coli O157:H7,Escherichia coli O157:H7,lpxL,306,PTHR30606:SF9,LIPID A BIOSYNTHESIS LAUROYLTRANSFERASE,True
P0ACV2,Lipid A biosynthesis palmitoleoyltransferase,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),lpxP,306,PTHR30606:SF7,LIPID A BIOSYNTHESIS PALMITOLEOYLTRANSFERASE,True
P0ACV3,Lipid A biosynthesis acyltransferase,protein,623,Shigella flexneri,Shigella flexneri,lpxP,306,PTHR30606:SF7,LIPID A BIOSYNTHESIS PALMITOLEOYLTRANSFERASE,True
P24205,Lipid A biosynthesis myristoyltransferase,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),lpxM,323,PTHR30606:SF4,LIPID A BIOSYNTHESIS MYRISTOYLTRANSFERASE,True
P44567,Lipid A biosynthesis acyltransferase,protein,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),lpxM,318,PTHR30606:SF4,LIPID A BIOSYNTHESIS MYRISTOYLTRANSFERASE,True
P45239,Lipid A biosynthesis acyltransferase,protein,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),lpxL,311,PTHR30606:SF9,LIPID A BIOSYNTHESIS LAUROYLTRANSFERASE,True
P59198,Lipid A biosynthesis acyltransferase 1,protein,623,Shigella flexneri,Shigella flexneri,lpxM1,323,PTHR30606:SF4,LIPID A BIOSYNTHESIS MYRISTOYLTRANSFERASE,True
P9WMB4,Phosphatidylinositol mannoside acyltransferase,protein,83331,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),patA,316,PTHR30606:SF10,PHOSPHATIDYLINOSITOL MANNOSIDE ACYLTRANSFERASE,True
P9WMB5,Phosphatidylinositol mannoside acyltransferase,protein,83332,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),patA,316,PTHR30606:SF10,PHOSPHATIDYLINOSITOL MANNOSIDE ACYLTRANSFERASE,True
