id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
O59733,Pre-mRNA-splicing factor syf2,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),syf2,229,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
O95926,Pre-mRNA-splicing factor SYF2,protein,9606,Homo sapiens,Homo sapiens (Human),SYF2,243,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q09385,Pre-mRNA-splicing factor syf-2,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,syf-2,234,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q28G05,Pre-mRNA-splicing factor syf2,protein,8364,Xenopus tropicalis,Xenopus tropicalis (Western clawed frog),syf2,249,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q28XK6,Pre-mRNA-splicing factor Syf2,protein,46245,Drosophila pseudoobscura pseudoobscura,Drosophila pseudoobscura pseudoobscura (Fruit fly),Syf2,226,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q4QRB2,Pre-mRNA-splicing factor SYF2,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Syf2,242,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q4WPM6,Pre-mRNA-splicing factor syf2,protein,330879,Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293),Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293),syf2,300,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q521C0,Pre-mRNA-splicing factor SYF2,protein,242507,Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958),Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus),SYF2,291,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q5BC69,Pre-mRNA-splicing factor syf2,protein,227321,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139),Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139),syf2,297,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q612R3,Pre-mRNA-splicing factor syf-2,protein,6238,Caenorhabditis briggsae,Caenorhabditis briggsae,syf-2,233,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q6BVE0,Pre-mRNA-splicing factor SYF2,protein,284592,Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968),Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast),SYF2,231,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q6CFW4,Pre-mRNA-splicing factor SYF2,protein,284591,Yarrowia lipolytica (strain CLIB 122 / E 150),Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast),SYF2,195,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q6DGP2,Pre-mRNA-splicing factor syf2,protein,7955,Danio rerio,Danio rerio (Zebrafish),syf2,238,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q6DV01,Pre-mRNA-splicing factor syf2,protein,146911,Gekko japonicus,Gekko japonicus (Schlegel's Japanese gecko),syf2,249,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q7RZK5,Pre-mRNA-splicing factor syf2,protein,367110,Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987),Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987),msp-4,339,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q8AVQ6,Pre-mRNA-splicing factor syf2,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),syf2,240,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q9D198,Pre-mRNA-splicing factor SYF2,protein,10090,Mus musculus,Mus musculus (Mouse),Syf2,242,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
Q9V5Q4,Pre-mRNA-splicing factor Syf2,protein,7227,Drosophila melanogaster,Drosophila melanogaster (Fruit fly),Syf2,226,PTHR13264:SF5,PRE-MRNA-SPLICING FACTOR SYF2,True
