id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A2A259,Polycystin-2-like protein 1,protein,10090,Mus musculus,Mus musculus (Mouse),Pkd2l1,760,PTHR10877:SF196,POLYCYSTIN-2-LIKE PROTEIN 1,True
H2LRU7,Polycystin-2,protein,8090,Oryzias latipes,Oryzias latipes (Japanese rice fish),pkd2,901,PTHR10877:SF114,POLYCYSTIN-2,True
O35245,Polycystin-2,protein,10090,Mus musculus,Mus musculus (Mouse),Pkd2,966,PTHR10877:SF114,POLYCYSTIN-2,True
Q09624,Location of vulva defective 1,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,lov-1,3284,PTHR10877:SF194,LOCATION OF VULVA DEFECTIVE 1,False
Q13563,Polycystin-2,protein,9606,Homo sapiens,Homo sapiens (Human),PKD2,968,PTHR10877:SF114,POLYCYSTIN-2,True
Q2EG98,Polycystin-1-like protein 3,protein,10090,Mus musculus,Mus musculus (Mouse),Pkd1l3,2151,PTHR10877:SF136,POLYCYSTIN-1-LIKE PROTEIN 3,True
Q4GZT3,Polycystin-2,protein,9913,Bos taurus,Bos taurus (Bovine),PKD2,970,PTHR10877:SF114,POLYCYSTIN-2,True
Q6IVV8,Polycystin-2,protein,7955,Danio rerio,Danio rerio (Zebrafish),pkd2,904,PTHR10877:SF114,POLYCYSTIN-2,True
Q7TN88,Polycystin-1-like protein 2,protein,10090,Mus musculus,Mus musculus (Mouse),Pkd1l2,2461,PTHR10877:SF134,POLYCYSTIN-1-LIKE PROTEIN 2,True
Q7Z442,Polycystin-1-like protein 2,protein,9606,Homo sapiens,Homo sapiens (Human),PKD1L2,2459,PTHR10877:SF134,POLYCYSTIN-1-LIKE PROTEIN 2,True
Q7Z443,Polycystin-1-like protein 3,protein,9606,Homo sapiens,Homo sapiens (Human),PKD1L3,1732,PTHR10877:SF136,POLYCYSTIN-1-LIKE PROTEIN 3,True
Q9JLG4,Polycystin-2-like protein 2,protein,10090,Mus musculus,Mus musculus (Mouse),Pkd2l2,621,PTHR10877:SF47,POLYCYSTIN-2-LIKE PROTEIN 2,True
Q9NTG1,Polycystin family receptor for egg jelly,protein,9606,Homo sapiens,Homo sapiens (Human),PKDREJ,2253,PTHR10877:SF185,POLYCYSTIN FAMILY RECEPTOR FOR EGG JELLY,True
Q9NZM6,Polycystin-2-like protein 2,protein,9606,Homo sapiens,Homo sapiens (Human),PKD2L2,624,PTHR10877:SF47,POLYCYSTIN-2-LIKE PROTEIN 2,True
Q9P0L9,Polycystin-2-like protein 1,protein,9606,Homo sapiens,Homo sapiens (Human),PKD2L1,805,PTHR10877:SF196,POLYCYSTIN-2-LIKE PROTEIN 1,True
Q9U1S7,Polycystin-2,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,pkd-2,716,PTHR10877:SF183,AT14535P-RELATED,True
Q9Z0T6,Polycystin family receptor for egg jelly,protein,10090,Mus musculus,Mus musculus (Mouse),Pkdrej,2126,PTHR10877:SF185,POLYCYSTIN FAMILY RECEPTOR FOR EGG JELLY,True
