id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
B0F9L7,Golgin candidate 2,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),GC2,668,PTHR13815:SF5,GOLGIN CANDIDATE 2,True
P90970,Golgin-84,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,golg-5,530,PTHR13815:SF7,GOLGIN SUBFAMILY A MEMBER 5,True
Q3ZU82,Golgin subfamily A member 5,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Golga5,728,PTHR13815:SF7,GOLGIN SUBFAMILY A MEMBER 5,True
Q5JLY8,Golgin-84,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),Os01g0744400,709,PTHR13815:SF7,GOLGIN SUBFAMILY A MEMBER 5,True
Q6GNT7,Golgin subfamily A member 5,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),golga5,722,PTHR13815:SF7,GOLGIN SUBFAMILY A MEMBER 5,True
Q7SXE4,Golgin subfamily A member 5,protein,7955,Danio rerio,Danio rerio (Zebrafish),golga5,760,PTHR13815:SF7,GOLGIN SUBFAMILY A MEMBER 5,True
Q8S8N9,Golgin candidate 1,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),GC1,707,PTHR13815:SF7,GOLGIN SUBFAMILY A MEMBER 5,True
Q8SZ63,Golgin-84,protein,7227,Drosophila melanogaster,Drosophila melanogaster (Fruit fly),Golgin84,516,PTHR13815:SF7,GOLGIN SUBFAMILY A MEMBER 5,True
Q8TBA6,Golgin subfamily A member 5,protein,9606,Homo sapiens,Homo sapiens (Human),GOLGA5,731,PTHR13815:SF7,GOLGIN SUBFAMILY A MEMBER 5,True
Q9QYE6,Golgin subfamily A member 5,protein,10090,Mus musculus,Mus musculus (Mouse),Golga5,729,PTHR13815:SF7,GOLGIN SUBFAMILY A MEMBER 5,True
