family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR43410	PTN000453956	GO:0005829	C	IBD	false	RGD:3185|SGD:S000006252|UniProtKB:P16435|UniProtKB:P35228|UniProtKB:Q9UBK8|UniProtKB:Q9UHB4	taxon:	20251219
PTHR43410	PTN000453956	GO:0010181	F	IBD	false	MGI:MGI:97361|RGD:3184|RGD:68335|UniProtKB:O08336|UniProtKB:O08394|UniProtKB:P38038|UniProtKB:Q9UBK8|UniProtKB:Q9UHB4	taxon:	20170928
PTHR43410	PTN000453956	GO:0016491	F	IBD	false	AGI_LocusCode:AT3G02280|AGI_LocusCode:AT4G24520|AGI_LocusCode:AT4G30210|CGD:CAL0000197218|FB:FBgn0011676|MGI:MGI:1891037|MGI:MGI:97360|MGI:MGI:97361|MGI:MGI:97362|MGI:MGI:97744|PomBase:SPBC29A10.01|RGD:3184|RGD:3185|RGD:3186|RGD:68335|SGD:S000001084|SGD:S000001926|SGD:S000006252|UniProtKB:C5YJG8|UniProtKB:O08336|UniProtKB:O08394|UniProtKB:P16435|UniProtKB:P29473|UniProtKB:P29474|UniProtKB:P29475|UniProtKB:P35228|UniProtKB:P38038|UniProtKB:Q0J705|UniProtKB:Q4WM67|UniProtKB:Q653S9|UniProtKB:Q7X7K8|UniProtKB:Q81BF4|UniProtKB:Q9UBK8|UniProtKB:Q9UHB4	taxon:	20260828
PTHR43410	PTN000453956	GO:0050660	F	IBD	false	MGI:MGI:97361|RGD:3184|RGD:68335|UniProtKB:O08336|UniProtKB:O08394|UniProtKB:P38038|UniProtKB:Q9UBK8|UniProtKB:Q9UHB4	taxon:	20210530
PTHR43410	PTN000453988	GO:0045776	P	IBD	false	RGD:3184	taxon:33511	20170228
PTHR43410	PTN001066032	GO:0005634	C	IBD	false	MGI:MGI:97362|RGD:3184|RGD:3185|RGD:3186	taxon:6072	20251219
PTHR43410	PTN001066032	GO:0005886	C	IBD	false	MGI:MGI:97360|RGD:3184|RGD:3186|UniProtKB:P29474|UniProtKB:P29475	taxon:6072	20230603
PTHR43410	PTN001066032	GO:0003958	F	IRD	true	PANTHER:PTN000453765	taxon:6072	20260529
PTHR43410	PTN001066032	GO:0004517	F	IBD	false	FB:FBgn0011676|MGI:MGI:97360|MGI:MGI:97361|MGI:MGI:97362|RGD:3184|RGD:3185|RGD:3186|UniProtKB:P29473|UniProtKB:P29474|UniProtKB:P29475|UniProtKB:P35228	taxon:6072	20221008
PTHR43410	PTN001066032	GO:0006527	P	IBD	false	MGI:MGI:97361|RGD:3184|UniProtKB:P29473|UniProtKB:P29474|UniProtKB:P35228	taxon:6072	20221008
PTHR43410	PTN001066032	GO:0032496	P	IBD	false	MGI:MGI:97361|MGI:MGI:97362|RGD:3184|RGD:3185|RGD:3186|ZFIN:ZDB-GENE-040305-1|ZFIN:ZDB-GENE-080916-1	taxon:6072	20200808
PTHR43410	PTN001066032	GO:0038060	P	IBD	false	RGD:3184|ZFIN:ZDB-GENE-001101-1	taxon:6072	20260529
PTHR43410	PTN002322100	GO:0006809	P	IBD	false	FB:FBgn0011676|MGI:MGI:97360|MGI:MGI:97361|MGI:MGI:97362|RGD:3184|RGD:3185|RGD:3186|UniProtKB:P29473|UniProtKB:P29474|UniProtKB:P35228	taxon:	20240528
PTHR43410	PTN002322100	GO:0009725	P	IBD	false	RGD:3184|RGD:3185|RGD:3186|RGD:68335|UniProtKB:P29473	taxon:	20250903
PTHR43410	PTN002714492	GO:0006954	P	IBD	false	ZFIN:ZDB-GENE-080916-1	taxon:117571	20200321
PTHR43410	PTN002714492	GO:0042742	P	IBD	false	MGI:MGI:97361|RGD:3185|UniProtKB:P35228	taxon:117571	20200321
PTHR43410	PTN002714513	GO:0014069	C	IBD	false	RGD:3184	taxon:117571	20241120
PTHR43410	PTN008681563	GO:0004517	F	IBD	false	UniProtKB:O34453|UniProtKB:Q9RR97	taxon:	20260617
PTHR43410	PTN008681563	GO:0006809	P	IBD	false	UniProtKB:O34453|UniProtKB:Q9RR97	taxon:	20260617
