id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0ALT4,tRNA pseudouridine synthase A,protein,386043,Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8),Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8),truA,248,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A0AZ67,tRNA pseudouridine synthase A,protein,331272,Burkholderia cenocepacia (strain HI2424),Burkholderia cenocepacia (strain HI2424),truA,270,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A0B7V0,tRNA pseudouridine synthase A,protein,349307,Methanothrix thermoacetophila (strain DSM 6194 / JCM 14653 / NBRC 101360 / PT),Methanothrix thermoacetophila (strain DSM 6194 / JCM 14653 / NBRC 101360 / PT),truA,267,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A0KLN7,tRNA pseudouridine synthase A,protein,380703,Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),truA,269,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A0KV94,tRNA pseudouridine synthase A,protein,94122,Shewanella sp. (strain ANA-3),Shewanella sp. (strain ANA-3),truA,261,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A0Q6C2,tRNA pseudouridine synthase A,protein,401614,Francisella tularensis subsp. novicida (strain ATCC 15482 / CCUG 33449 / U112),Francisella tularensis subsp. novicida (strain ATCC 15482 / CCUG 33449 / U112),truA,258,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A0RNY9,tRNA pseudouridine synthase A,protein,360106,Campylobacter fetus subsp. fetus (strain 82-40),Campylobacter fetus subsp. fetus (strain 82-40),truA,258,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1ADG7,tRNA pseudouridine synthase A,protein,405955,Escherichia coli O1:K1 / APEC,Escherichia coli O1:K1 / APEC,truA,270,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1AUF4,tRNA pseudouridine synthase A,protein,338966,Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),truA,244,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1AZF2,tRNA pseudouridine synthase A,protein,318586,Paracoccus denitrificans (strain Pd 1222),Paracoccus denitrificans (strain Pd 1222),truA,261,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1BFF0,tRNA pseudouridine synthase A,protein,290317,Chlorobium phaeobacteroides (strain DSM 266 / SMG 266 / 2430),Chlorobium phaeobacteroides (strain DSM 266 / SMG 266 / 2430),truA,258,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1KWB6,tRNA pseudouridine synthase A,protein,272831,Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18),Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18),truA,265,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1QYG5,tRNA pseudouridine synthase A,protein,314724,Borrelia turicatae (strain 91E135),Borrelia turicatae (strain 91E135),truA,245,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1RIB0,tRNA pseudouridine synthase A,protein,351745,Shewanella sp. (strain W3-18-1),Shewanella sp. (strain W3-18-1),truA,261,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1RU12,tRNA pseudouridine synthase A,protein,384616,Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3),Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3),truA,255,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1S7J9,tRNA pseudouridine synthase A,protein,326297,Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),truA,261,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1SW72,tRNA pseudouridine synthase A,protein,357804,Psychromonas ingrahamii (strain DSM 17664 / CCUG 51855 / 37),Psychromonas ingrahamii (strain DSM 17664 / CCUG 51855 / 37),truA,261,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1TLH0,tRNA pseudouridine synthase A,protein,397945,Paracidovorax citrulli (strain AAC00-1),Paracidovorax citrulli (strain AAC00-1),truA,278,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1UUB6,tRNA pseudouridine synthase A,protein,360095,"Bartonella bacilliformis (strain ATCC 35685 / KC583 / Herrer 020/F12,63)","Bartonella bacilliformis (strain ATCC 35685 / KC583 / Herrer 020/F12,63)",truA,247,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1UZ38,tRNA pseudouridine synthase A,protein,320388,Burkholderia mallei (strain SAVP1),Burkholderia mallei (strain SAVP1),truA,270,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1VF73,tRNA pseudouridine synthase A,protein,391774,Nitratidesulfovibrio vulgaris (strain DP4),Nitratidesulfovibrio vulgaris (strain DP4),truA,297,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1VRR5,tRNA pseudouridine synthase A,protein,365044,Polaromonas naphthalenivorans (strain CJ2),Polaromonas naphthalenivorans (strain CJ2),truA,264,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
A1VZH1,tRNA pseudouridine synthase A,protein,354242,Campylobacter jejuni subsp. jejuni serotype O:23/36 (strain 81-176),Campylobacter jejuni subsp. jejuni serotype O:23/36 (strain 81-176),truA,241,PTHR11142:SF0,TRNA PSEUDOURIDINE SYNTHASE-LIKE 1,True
