id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0AIT7,Probable nicotinate-nucleotide adenylyltransferase,protein,386043,Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8),Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8),nadD,188,PTHR39321:SF3,PHOSPHOPANTETHEINE ADENYLYLTRANSFERASE,True
A0JXJ4,Probable nicotinate-nucleotide adenylyltransferase,protein,290399,Arthrobacter sp. (strain FB24),Arthrobacter sp. (strain FB24),nadD,205,PTHR39321:SF3,PHOSPHOPANTETHEINE ADENYLYLTRANSFERASE,True
A0KN91,Probable nicotinate-nucleotide adenylyltransferase,protein,380703,Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),nadD,214,PTHR39321:SF3,PHOSPHOPANTETHEINE ADENYLYLTRANSFERASE,True
A0KTW4,Probable nicotinate-nucleotide adenylyltransferase,protein,94122,Shewanella sp. (strain ANA-3),Shewanella sp. (strain ANA-3),nadD,212,PTHR39321:SF3,PHOSPHOPANTETHEINE ADENYLYLTRANSFERASE,True
A0LSX5,Probable nicotinate-nucleotide adenylyltransferase,protein,351607,Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),nadD,208,PTHR39321:SF3,PHOSPHOPANTETHEINE ADENYLYLTRANSFERASE,True
A0M6X6,Probable nicotinate-nucleotide adenylyltransferase,protein,411154,Christiangramia forsetii (strain DSM 17595 / CGMCC 1.15422 / KT0803),Christiangramia forsetii (strain DSM 17595 / CGMCC 1.15422 / KT0803),nadD,194,PTHR39321:SF3,PHOSPHOPANTETHEINE ADENYLYLTRANSFERASE,True
A0Q1T2,Probable nicotinate-nucleotide adenylyltransferase,protein,386415,Clostridium novyi (strain NT),Clostridium novyi (strain NT),nadD,200,PTHR39321:SF3,PHOSPHOPANTETHEINE ADENYLYLTRANSFERASE,True
A0QDI7,Probable nicotinate-nucleotide adenylyltransferase,protein,243243,Mycobacterium avium (strain 104),Mycobacterium avium (strain 104),nadD,212,PTHR39321:SF3,PHOSPHOPANTETHEINE ADENYLYLTRANSFERASE,True
A0R112,Probable nicotinate-nucleotide adenylyltransferase,protein,246196,Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155),Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155),nadD,213,PTHR39321:SF3,PHOSPHOPANTETHEINE ADENYLYLTRANSFERASE,True
A0RIU9,Probable nicotinate-nucleotide adenylyltransferase,protein,412694,Bacillus thuringiensis (strain Al Hakam),Bacillus thuringiensis (strain Al Hakam),nadD,189,PTHR39321:SF3,PHOSPHOPANTETHEINE ADENYLYLTRANSFERASE,True
