family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR24366	PTN000688061	GO:0009986	C	IBD	false	MGI:MGI:2444277	taxon:9347	20170228
PTHR24366	PTN000689319	GO:0007597	P	IBD	false	UniProtKB:P07359	taxon:9347	20250327
PTHR24366	PTN001223373	GO:0005886	C	IBD	false	RGD:1307121|RGD:1310773|FB:FBgn0034718|FB:FBgn0267435|UniProtKB:Q9BZR6|MGI:MGI:2182081|MGI:MGI:2442636|RGD:1560026	taxon:2759	20260828
PTHR24366	PTN001224703	GO:0005886	C	IBD	false	MGI:MGI:3608416|UniProtKB:Q86UE6|RGD:727797|UniProtKB:P07359|UniProtKB:Q96FE5|UniProtKB:O15455|MGI:MGI:2177651|UniProtKB:Q86UN3|MGI:MGI:107935|UniProtKB:Q99467|UniProtKB:Q8TF66|MGI:MGI:1333744|MGI:MGI:1915522|RGD:1585921|MGI:MGI:2442479|WB:WBGene00020649|UniProtKB:Q14392|MGI:MGI:2389177|UniProtKB:Q96JA1|MGI:MGI:2389180|UniProtKB:Q86UN2|FB:FBgn0034476|RGD:1560707	taxon:6072	20260529
PTHR24366	PTN001555458	GO:0050431	F	IBD	false	UniProtKB:Q6EMK4|UniProtKB:Q14392|MGI:MGI:93882	taxon:32523	20240919
PTHR24366	PTN001555458	GO:0030512	P	IBD	false	UniProtKB:Q6EMK4	taxon:32523	20200401
PTHR24366	PTN002542430	GO:0005576	C	IBD	false	MGI:MGI:3026647|UniProtKB:Q9BXN1|MGI:MGI:3603594|UniProtKB:P07585|MGI:MGI:1350918|UniProtKB:Q7Z5L7|UniProtKB:P21793|MGI:MGI:1918686|MGI:MGI:109347|RGD:619769|MGI:MGI:2685352|RGD:61895|MGI:MGI:88158|UniProtKB:P51884|MGI:MGI:1913945	taxon:33213	20260530
PTHR24366	PTN002808530	GO:0045773	P	IBD	false	MGI:MGI:2444277	taxon:117571	20260311
PTHR24366	PTN002809265	GO:0038023	F	IBD	false	UniProtKB:O15455|UniProtKB:Q99467|RGD:727797|UniProtKB:Q86UN2|UniProtKB:Q86UN3|FB:FBgn0034476	taxon:2759	20250904
PTHR24366	PTN002907785	GO:0004722	F	IBD	false	FB:FBgn0032749	taxon:33392	20240801
PTHR24366	PTN002911625	GO:0007411	P	IBD	false	UniProtKB:O75093|FB:FBgn0264089|UniProtKB:O75094|ZFIN:ZDB-GENE-010306-3|UniProtKB:O94813|MGI:MGI:1315205|WB:WBGene00004854|MGI:MGI:1315202|ZFIN:ZDB-GENE-040310-1|MGI:MGI:1315203	taxon:	20200401
PTHR24366	PTN002911633	GO:0008201	F	IBD	false	FB:FBgn0264089|UniProtKB:O94813|MGI:MGI:2136886|MGI:MGI:2661375	taxon:33213	20190207
PTHR24366	PTN002911633	GO:0048495	F	IBD	false	UniProtKB:O94813|MGI:MGI:1315203|UniProtKB:O75094|FB:FBgn0264089|UniProtKB:O75093	taxon:33213	20190207
PTHR24366	PTN008161753	GO:0035556	P	IBD	false	MGI:MGI:103040|MGI:MGI:1913975|UniProtKB:Q9Y4C4|UniProtKB:Q5S007|UniProtKB:Q9HB75	taxon:2759	20250413
PTHR24366	PTN008402561	GO:0009897	C	IBD	false	RGD:727797	taxon:	20230616
PTHR24366	PTN008615156	GO:0005886	C	IBD	false	MGI:MGI:2445154	taxon:32523	20240206
PTHR24366	PTN008615156	GO:0007616	P	IBD	false	MGI:MGI:2445154	taxon:32523	20170228
PTHR24366	PTN009178477	GO:1990779	C	IBD	false	UniProtKB:P40197	taxon:40674	20250620
PTHR24366	PTN009178477	GO:0007597	P	IBD	false	UniProtKB:P40197	taxon:40674	20250620
PTHR24366	PTN009178477	GO:0010572	P	IBD	false	UniProtKB:P40197	taxon:40674	20250620
