human,P15941,MUC1
human,O60763,USO1
human,P05496,ATP5MC1
human,P48201,ATP5MC3
human,Q06055,ATP5MC2
human,P20963,CD247
human,Q6UXB3,LYPD2
human,A6NCL2,LRCOL1
human,P04118,CLPS
human,Q6UWE3,CLPSL2
human,A2RUU4,CLPSL1
human,Q86WA8,LONP2
human,Q9Y6A1,POMT1
human,Q02543,RPL18A
human,Q9Y2Y8,PRG3
human,P13727,PRG2
human,Q9UBH0,IL36RN
human,Q9UJQ7,SCP2D1
human,Q96AY4,TTC28
human,P08493,MGP
human,P48444,ARCN1
human,P10606,COX5B
human,Q16586,SGCA
human,O43556,SGCE
human,P11684,SCGB1A1
human,P0DMR2,SCGB1C2
human,Q8TD33,SCGB1C1
human,Q6UWV6,ENPP7
human,Q9Y6X5,ENPP4
human,Q9UJA9,ENPP5
human,A0A087WWA1,P3R3URF
human,Q8WXH5,SOCS4
human,O75159,SOCS5
human,Q05084,ICA1
human,Q8NDH6,ICA1L
human,P11388,TOP2A
human,Q02880,TOP2B
human,P42858,HTT
human,Q8N7P1,PLD5
human,Q96BZ4,PLD4
human,Q8IV08,PLD3
human,Q14644,RASA3
human,Q96PV0,SYNGAP1
human,Q9UJF2,RASAL2
human,O43374,RASA4
human,Q86YV0,RASAL3
human,P21359,NF1
human,O95294,RASAL1
human,P20936,RASA1
human,C9J798,RASA4B
human,Q15283,RASA2
human,Q5VWQ8,DAB2IP
human,Q6ZS86,GK5
human,P35443,THBS4
human,P35442,THBS2
human,P49747,COMP
human,P49746,THBS3
human,P07996,THBS1
human,P02790,HPX
human,P0DPI2,GATD3
human,A0A0B4J2D5,GATD3B
human,Q9UI10,EIF2B4
human,Q6H9L7,ISM2
human,B1AKI9,ISM1
human,P47710,CSN1S1
human,O60869,EDF1
human,Q9NR33,POLE4
human,Q9NRG0,CHRAC1
human,Q9Y678,COPG1
human,Q9UBF2,COPG2
human,P27449,ATP6V0C
human,Q99437,ATP6V0B
human,P27105,STOM
human,Q8TAV4,STOML3
human,Q9UBI4,STOML1
human,Q9NP85,NPHS2
human,P49918,CDKN1C
human,P08574,CYC1
human,P09913,IFIT2
human,O14879,IFIT3
human,O15173,PGRMC2
human,O00264,PGRMC1
human,Q96GC9,VMP1
human,Q9UMX5,NENF
human,Q8WUJ1,CYB5D2
human,Q9NWZ5,UCKL1
human,Q9HA47,UCK1
human,Q9BZX2,UCK2
human,Q8NHS4,CLHC1
human,O76003,GLRX3
human,Q86SX6,GLRX5
human,P08247,SYP
human,Q5VXT5,SYPL2
human,Q8TBG9,SYNPR
human,Q16563,SYPL1
human,Q96QZ7,MAGI1
human,Q5TCQ9,MAGI3
human,P60228,EIF3E
human,Q6UWM5,GLIPR1L1
human,Q9H3Y0,R3HDML
human,Q9H336,CRISPLD1
human,Q6UXB8,PI16
human,P16562,CRISP2
human,Q4G1C9,GLIPR1L2
human,P54108,CRISP3
human,P48060,GLIPR1
human,Q9H4G4,GLIPR2
human,P54107,CRISP1
human,O43692,PI15
human,O94986,CEP152
human,P19827,ITIH1
human,Q14624,ITIH4
human,Q6UXX5,ITIH6
human,Q86UX2,ITIH5
human,Q06033,ITIH3
human,P19823,ITIH2
human,P15848,ARSB
human,Q5FYB1,ARSI
human,Q5FYB0,ARSJ
human,P21815,IBSP
human,Q96K17,BTF3L4
human,P20290,BTF3
human,Q14576,ELAVL3
human,Q01085,TIAL1
human,P31483,TIA1
human,O75821,EIF3G
human,Q15717,ELAVL1
human,P26378,ELAVL4
human,Q12926,ELAVL2
human,Q86Z14,KLB
human,Q07837,SLC3A1
human,P83881,RPL36A
human,Q969Q0,RPL36AL
human,Q04760,GLO1
human,Q13530,SERINC3
human,Q96SA4,SERINC2
human,Q86VE9,SERINC5
human,Q9NRX5,SERINC1
human,A6NH21,SERINC4
human,Q9UP52,TFR2
human,P02786,TFRC
