id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A0P0XB70,Protein mago nashi homolog 1,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),MAGO1,158,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
B9ENE7,Protein mago nashi homolog,protein,8030,Salmo salar,Salmo salar (Atlantic salmon),magoh,147,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
O23676,Protein mago nashi homolog,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),MAGO,150,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
O42149,Protein mago nashi homolog,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),magoh,146,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
O43037,Protein mago nashi homolog,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),mnh1,147,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
O65806,Protein mago nashi homolog,protein,54672,Euphorbia lagascae,Euphorbia lagascae,,149,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
P49028,Protein mago nashi,protein,7227,Drosophila melanogaster,Drosophila melanogaster (Fruit fly),mago,147,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
P49029,Protein mago nashi homolog,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,mag-1,152,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
P49030,Protein mago nashi homolog 2,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),MAGO2,160,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
P50594,Protein mago nashi homolog,protein,9031,Gallus gallus,Gallus gallus (Chicken),MAGOH,146,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
P61326,Protein mago nashi homolog,protein,9606,Homo sapiens,Homo sapiens (Human),MAGOH,146,PTHR12638:SF2,PROTEIN MAGO NASHI HOMOLOG,True
P61327,Protein mago nashi homolog,protein,10090,Mus musculus,Mus musculus (Mouse),Magoh,146,PTHR12638:SF2,PROTEIN MAGO NASHI HOMOLOG,True
Q0VC92,Protein mago nashi homolog 2,protein,9913,Bos taurus,Bos taurus (Bovine),MAGOHB,148,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
Q27W02,Protein mago nashi homolog,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Magoh,146,PTHR12638:SF2,PROTEIN MAGO NASHI HOMOLOG,True
Q3ZBV3,Protein mago nashi homolog,protein,9913,Bos taurus,Bos taurus (Bovine),MAGOH,146,PTHR12638:SF2,PROTEIN MAGO NASHI HOMOLOG,True
Q55E21,Protein mago nashi homolog,protein,44689,Dictyostelium discoideum,Dictyostelium discoideum (Social amoeba),magoh,197,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
Q566Y8,Protein mago nashi homolog,protein,7955,Danio rerio,Danio rerio (Zebrafish),magoh,147,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
Q96A72,Protein mago nashi homolog 2,protein,9606,Homo sapiens,Homo sapiens (Human),MAGOHB,148,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
Q9CQL1,Protein mago nashi homolog 2,protein,10090,Mus musculus,Mus musculus (Mouse),Magohb,146,PTHR12638:SF0,"MAGO HOMOLOG, EXON JUNCTION COMPLEX SUBUNIT-RELATED",True
