family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR10003	PTN000000113	GO:0004784	F	IBD	false	CGD:CAL0000184565|AGI_LocusCode:AT1G08830|ZFIN:ZDB-GENE-030131-8743|UniProtKB:A0A1D8PLJ3|RGD:3731|WB:WBGene00004933|PomBase:SPAC821.10c|FB:FBgn0033631|MGI:MGI:103181|FB:FBgn0003462|ZFIN:ZDB-GENE-990415-258|ZFIN:ZDB-GENE-050309-208|UniProtKB:P9WGE9|CGD:CAL0000188676|AGI_LocusCode:AT2G28190|UniProtKB:P0AGD1|MGI:MGI:98351|UniProtKB:P00442|dictyBase:DDB_G0267420|SGD:S000003865|RGD:3733|dictyBase:DDB_G0282993|UniProtKB:P00441|UniProtKB:P08294|WB:WBGene00004930	taxon:	20260828
PTHR10003	PTN000000113	GO:0005507	F	IBD	false	UniProtKB:P00442|CGD:CAL0000184565|RGD:3731|UniProtKB:P0AGD1|CGD:CAL0000188676|WB:WBGene00004930|UniProtKB:P00441|UniProtKB:O14618	taxon:	20210529
PTHR10003	PTN000000113	GO:0019430	P	IBD	false	RGD:3731|MGI:MGI:98351|UniProtKB:P00442|UniProtKB:P00441|UniProtKB:P08294|SGD:S000003865|SGD:S000004641|FB:FBgn0010531|WB:WBGene00004930|FB:FBgn0033631	taxon:	20260828
PTHR10003	PTN000000221	GO:0005576	C	IBD	false	WB:WBGene00004933	taxon:6237	20260528
PTHR10003	PTN000796804	GO:0005737	C	IBD	false	AGI_LocusCode:AT1G12520	taxon:3193	20190722
PTHR10003	PTN000796894	GO:0005576	C	IBD	false	CGD:CAL0000188676|CGD:CAL0000184565|CGD:CAL0000199539	taxon:	20260528
PTHR10003	PTN002224305	GO:0005737	C	IBD	false	SGD:S000004641	taxon:451864	20260528
PTHR10003	PTN002558033	GO:0005634	C	IBD	false	RGD:3731|UniProtKB:P00441	taxon:117571	20250902
PTHR10003	PTN002558033	GO:0005739	C	IBD	false	UniProtKB:P00441	taxon:117571	20260528
PTHR10003	PTN002558033	GO:0005777	C	IBD	false	RGD:3731|UniProtKB:P00441	taxon:117571	20190722
PTHR10003	PTN002558033	GO:0005829	C	IBD	false	UniProtKB:P00441	taxon:117571	20190722
PTHR10003	PTN002558099	GO:0042597	C	IBD	false	UniProtKB:P0AGD1	taxon:1224	20181209
PTHR10003	PTN008300250	GO:0004784	F	IRD	true	PANTHER:PTN000000113	taxon:2759	20260828
PTHR10003	PTN008300250	GO:0016532	F	IBD	false	SGD:S000004641|AGI_LocusCode:AT1G12520|CGD:CAL0000176166|FB:FBgn0010531	taxon:2759	20221122
