family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR24232	PTN000660850	GO:0005886	C	IBD	false	UniProtKB:P25116|UniProtKB:Q8IYL9|UniProtKB:P46093|UniProtKB:P55085|UniProtKB:Q9Y2T6|MGI:MGI:1298208|UniProtKB:Q99678|MGI:MGI:1925384|UniProtKB:Q96RI0|MGI:MGI:1929509|UniProtKB:Q99677|UniProtKB:P43657|RGD:2586|UniProtKB:Q9BXC1|UniProtKB:Q9HC97|ZFIN:ZDB-GENE-061013-343|UniProtKB:Q86VZ1	taxon:33213	20260529
PTHR24232	PTN000660850	GO:0004930	F	IBD	false	UniProtKB:Q86VZ1|ZFIN:ZDB-GENE-060526-30|ZFIN:ZDB-GENE-061013-343|MGI:MGI:2685222|UniProtKB:Q9BXC1|ZFIN:ZDB-GENE-120201-1|UniProtKB:Q9HC97|UniProtKB:Q14330|MGI:MGI:101802|ZFIN:ZDB-GENE-070615-24|MGI:MGI:1925384|MGI:MGI:101910|MGI:MGI:1298208|UniProtKB:Q99678|ZFIN:ZDB-GENE-101202-1|UniProtKB:P55085|UniProtKB:Q9Y2T6|MGI:MGI:2441992|UniProtKB:P25116|ZFIN:ZDB-GENE-110408-67|UniProtKB:Q8IYL9|UniProtKB:P46093	taxon:33213	20260828
PTHR24232	PTN000660850	GO:0007186	P	IBD	false	UniProtKB:P25116|MGI:MGI:2441992|UniProtKB:Q8IYL9|UniProtKB:P46093|UniProtKB:P55085|UniProtKB:Q9Y2T6|MGI:MGI:1298208|ZFIN:ZDB-GENE-101202-1|MGI:MGI:101910|MGI:MGI:101802|RGD:2586|UniProtKB:Q9HC97|ZFIN:ZDB-GENE-061013-343|UniProtKB:Q86VZ1	taxon:33213	20260529
PTHR24232	PTN002796564	GO:0035025	P	IBD	false	UniProtKB:P55085|MGI:MGI:101910	taxon:117571	20240507
PTHR24232	PTN002796564	GO:0070374	P	IBD	false	UniProtKB:P55085|MGI:MGI:101910	taxon:117571	20240507
PTHR24232	PTN002796574	GO:0070915	F	IBD	false	ZFIN:ZDB-GENE-061013-343|ZFIN:ZDB-GENE-110408-67	taxon:117571	20200330
PTHR24232	PTN002796593	GO:0070915	F	IBD	false	MGI:MGI:1925384|ZFIN:ZDB-GENE-120201-1	taxon:117571	20260828
PTHR24232	PTN002796613	GO:0015057	F	IBD	false	ZFIN:ZDB-GENE-060526-30|UniProtKB:P25116	taxon:117571	20200330
PTHR24232	PTN002796613	GO:0007200	P	IBD	false	UniProtKB:P25116|RGD:2586	taxon:117571	20240507
PTHR24232	PTN002796613	GO:0030194	P	IBD	false	MGI:MGI:101802|UniProtKB:P25116	taxon:117571	20200330
PTHR24232	PTN008610044	GO:0004949	F	IBD	false	UniProtKB:Q9Y2T6	taxon:32523	20170228
