id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A8M1NHK4,RNA-binding protein 47,protein,7955,Danio rerio,Danio rerio (Zebrafish),rbm47,600,,,True
A0AV96,RNA-binding protein 47,protein,9606,Homo sapiens,Homo sapiens (Human),RBM47,593,,,True
O43390,Heterogeneous nuclear ribonucleoprotein R,protein,9606,Homo sapiens,Homo sapiens (Human),HNRNPR,633,,,True
O60506,Heterogeneous nuclear ribonucleoprotein Q,protein,9606,Homo sapiens,Homo sapiens (Human),SYNCRIP,623,,,True
P86049,Probable RNA-binding protein 46,protein,10090,Mus musculus,Mus musculus (Mouse),Rbm46,533,,,True
Q08BH5,Probable RNA-binding protein 46,protein,7955,Danio rerio,Danio rerio (Zebrafish),rbm46,510,,,True
Q0P4R6,Probable RNA-binding protein 46,protein,8364,Xenopus tropicalis,Xenopus tropicalis (Western clawed frog),rbm46,534,,,True
Q3ZCC5,Probable RNA-binding protein 18,protein,9913,Bos taurus,Bos taurus (Bovine),RBM18,190,,,True
Q4R2Z0,Probable RNA-binding protein 46,protein,9541,Macaca fascicularis,Macaca fascicularis (Crab-eating macaque),RBM46,485,,,True
Q5R5P4,RNA-binding protein 47,protein,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),RBM47,593,,,True
Q5R6W3,Probable RNA-binding protein 18,protein,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),RBM18,190,,,True
Q5R9H4,APOBEC1 complementation factor,protein,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),A1CF,587,,,True
Q5YD48,APOBEC1 complementation factor,protein,10090,Mus musculus,Mus musculus (Mouse),A1cf,595,,,True
Q66H68,RNA-binding protein 47,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Rbm47,590,,,True
Q66J99,Probable RNA-binding protein 18,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),rbm18,190,,,True
Q6DCB7,Dead end protein homolog 1,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),dnd1,371,,,True
Q6PBM8,Probable RNA-binding protein 18,protein,7955,Danio rerio,Danio rerio (Zebrafish),rbm18,188,,,True
Q6VY05,Dead end protein homolog 1,protein,10090,Mus musculus,Mus musculus (Mouse),Dnd1,352,,,True
Q7T1H5,Dead end protein 1,protein,7955,Danio rerio,Danio rerio (Zebrafish),dnd,411,,,True
Q7TMK9,Heterogeneous nuclear ribonucleoprotein Q,protein,10090,Mus musculus,Mus musculus (Mouse),Syncrip,623,,,True
Q7TP47,Heterogeneous nuclear ribonucleoprotein Q,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Syncrip,533,,,True
Q8IYX4,Dead end protein homolog 1,protein,9606,Homo sapiens,Homo sapiens (Human),DND1,353,,,True
Q8TBY0,Probable RNA-binding protein 46,protein,9606,Homo sapiens,Homo sapiens (Human),RBM46,533,,,True
Q91WT8,RNA-binding protein 47,protein,10090,Mus musculus,Mus musculus (Mouse),Rbm47,590,,,True
Q923K9,APOBEC1 complementation factor,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),A1cf,594,,,True
Q96H35,Probable RNA-binding protein 18,protein,9606,Homo sapiens,Homo sapiens (Human),RBM18,190,,,True
Q9ASP6,Heterogeneous nuclear ribonucleoprotein Q,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),LIF2,495,,,True
Q9CR83,Probable RNA-binding protein 18,protein,10090,Mus musculus,Mus musculus (Mouse),Rbm18,190,,,True
Q9NQ94,APOBEC1 complementation factor,protein,9606,Homo sapiens,Homo sapiens (Human),A1CF,594,,,True
Q9XSR3,RNA-binding protein 47,protein,9615,Canis lupus familiaris,Canis lupus familiaris (Dog),RBM47,592,,,True
