family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR24068	PTN000629507	GO:0005634	C	IBD	false	SGD:S000003055|UniProtKB:Q13404|UniProtKB:Q15819|WB:WBGene00006730	taxon:2759	20260304
PTHR24068	PTN000629507	GO:0031371	C	IBD	false	AGI_LocusCode:AT1G23260|AGI_LocusCode:AT1G70660|AGI_LocusCode:AT2G36060|AGI_LocusCode:AT3G52560|FB:FBgn0035601|SGD:S000003055|UniProtKB:Q13404|UniProtKB:Q15819|WB:WBGene00006730|ZFIN:ZDB-GENE-051030-102	taxon:2759	20260828
PTHR24068	PTN000629507	GO:0061631	F	IRD	true	PANTHER:PTN002514495	taxon:2759	20260529
PTHR24068	PTN000629507	GO:0006301	P	IBD	false	AGI_LocusCode:AT1G23260|AGI_LocusCode:AT1G70660|AGI_LocusCode:AT2G36060|AGI_LocusCode:AT3G52560|MGI:MGI:1913839|MGI:MGI:1917870|PomBase:SPCC338.05c|SGD:S000003055	taxon:2759	20220924
PTHR24068	PTN000629507	GO:0070534	P	IBD	false	UniProtKB:Q13404|ZFIN:ZDB-GENE-040426-2919|ZFIN:ZDB-GENE-051030-102	taxon:2759	20260828
PTHR24068	PTN000630069	GO:0006974	P	IBD	false	UniProtKB:Q9NPD8|dictyBase:DDB_G0291199	taxon:2759	20170228
PTHR24068	PTN000630262	GO:0005634	C	IBD	false	FB:FBgn0000173|MGI:MGI:1934835|SGD:S000002499|UniProtKB:P61088|UniProtKB:Q38EF6	taxon:2759	20260304
PTHR24068	PTN000630262	GO:0006301	P	IBD	false	AGI_LocusCode:AT1G78870|PomBase:SPAC11E3.04c|SGD:S000002499|UniProtKB:P61088	taxon:2759	20170228
PTHR24068	PTN000630262	GO:0070534	P	IBD	false	MGI:MGI:1934835|UniProtKB:P61088	taxon:2759	20230111
PTHR24068	PTN000630367	GO:0005829	C	IBD	false	UniProtKB:Q57TW2	taxon:2759	20240516
PTHR24068	PTN000630367	GO:0019788	F	IBD	false	FB:FBgn0035853|MGI:MGI:1915171|SGD:S000004297|UniProtKB:P61081|UniProtKB:Q969M7	taxon:2759	20260529
PTHR24068	PTN000630367	GO:0061631	F	IRD	true	PANTHER:PTN002514495	taxon:2759	20260529
PTHR24068	PTN000630367	GO:0000209	P	IRD	true	PANTHER:PTN002514495	taxon:2759	20260828
PTHR24068	PTN000630367	GO:0045116	P	IBD	false	FB:FBgn0035853|MGI:MGI:1915171|SGD:S000004297|UniProtKB:P61081|UniProtKB:Q969M7	taxon:2759	20170228
PTHR24068	PTN000630520	GO:0006511	P	IBD	false	AGI_LocusCode:AT1G63800|AGI_LocusCode:AT2G46030|AGI_LocusCode:AT5G41340|MGI:MGI:104632|SGD:S000000738	taxon:2759	20170228
PTHR24068	PTN000631055	GO:0006511	P	IBD	false	FB:FBgn0011217|MGI:MGI:109240|MGI:MGI:1913355|PomBase:SPBC119.02|RGD:619912|SGD:S000000286|UniProtKB:P51668|UniProtKB:P61077|WB:WBGene00002344|WB:WBGene00006713	taxon:	20250903
PTHR24068	PTN000631179	GO:0070936	P	IBD	false	UniProtKB:P62837	taxon:32523	20200327
PTHR24068	PTN000631323	GO:0006511	P	IBD	false	AGI_LocusCode:AT1G64230|AGI_LocusCode:AT2G16740|AGI_LocusCode:AT3G08690|AGI_LocusCode:AT4G27960|AGI_LocusCode:AT5G41700|AGI_LocusCode:AT5G53300|AGI_LocusCode:AT5G56150	taxon:	20260529
PTHR24068	PTN000756344	GO:0070534	P	IBD	false	UniProtKB:Q9Y2X8	taxon:9347	20171201
PTHR24068	PTN000756344	GO:0070979	P	IBD	false	UniProtKB:Q9Y2X8	taxon:9347	20171201
PTHR24068	PTN000756376	GO:0005634	C	IBD	false	AGI_LocusCode:AT3G13550|MGI:MGI:107412|UniProtKB:P51965|UniProtKB:Q584B6	taxon:2759	20260304
PTHR24068	PTN001529626	GO:0070936	P	IBD	false	UniProtKB:Q96LR5	taxon:32524	20230406
PTHR24068	PTN002374325	GO:0070936	P	IBD	false	UniProtKB:P61077	taxon:40674	20171201
PTHR24068	PTN002374325	GO:0070979	P	IBD	false	UniProtKB:P61077	taxon:40674	20171201
