id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
O35552,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3",protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Pfkfb3,555,PTHR10606:SF41,"6-PHOSPHOFRUCTO-2-KINASE_FRUCTOSE-2,6-BISPHOSPHATASE 3",True
O60825,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",protein,9606,Homo sapiens,Homo sapiens (Human),PFKFB2,505,PTHR10606:SF48,"6-PHOSPHOFRUCTO-2-KINASE_FRUCTOSE-2,6-BISPHOSPHATASE 2",True
P07953,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Pfkfb1,471,PTHR10606:SF15,"6-PHOSPHOFRUCTO-2-KINASE_FRUCTOSE-2,6-BISPHOSPHATASE 1",True
P16118,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",protein,9606,Homo sapiens,Homo sapiens (Human),PFKFB1,471,PTHR10606:SF15,"6-PHOSPHOFRUCTO-2-KINASE_FRUCTOSE-2,6-BISPHOSPHATASE 1",True
P25114,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4",protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Pfkfb4,469,PTHR10606:SF14,"6-PHOSPHOFRUCTO-2-KINASE_FRUCTOSE-2,6-BISPHOSPHATASE 4",True
P26285,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",protein,9913,Bos taurus,Bos taurus (Bovine),PFKFB2,531,PTHR10606:SF48,"6-PHOSPHOFRUCTO-2-KINASE_FRUCTOSE-2,6-BISPHOSPHATASE 2",True
P32604,"Fructose-2,6-bisphosphatase",protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),FBP26,452,PTHR10606:SF44,"6-PHOSPHOFRUCTO 2-KINASE_FRUCTOSE 2,6-BISPHOSPHATASE LONG FORM",True
P40433,6-phosphofructo-2-kinase 1,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),PFK26,827,PTHR10606:SF32,6-PHOSPHOFRUCTO-2-KINASE 1,True
P49872,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",protein,9913,Bos taurus,Bos taurus (Bovine),PFKFB1,471,PTHR10606:SF15,"6-PHOSPHOFRUCTO-2-KINASE_FRUCTOSE-2,6-BISPHOSPHATASE 1",True
P70265,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",protein,10090,Mus musculus,Mus musculus (Mouse),Pfkfb2,519,PTHR10606:SF48,"6-PHOSPHOFRUCTO-2-KINASE_FRUCTOSE-2,6-BISPHOSPHATASE 2",True
