family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR43107	PTN000645309	GO:0005778	C	IBD	false	RGD:71103|UniProtKB:O14975	taxon:32525	20240212
PTHR43107	PTN001186241	GO:0005789	C	IBD	false	UniProtKB:O14975|UniProtKB:Q6P1M0|UniProtKB:Q9Y2P5	taxon:6072	20231101
PTHR43107	PTN001186290	GO:0005777	C	IBD	false	SGD:S000000245	taxon:451864	20260530
PTHR43107	PTN001186290	GO:0005811	C	IBD	false	SGD:S000000245	taxon:451864	20180503
PTHR43107	PTN001186290	GO:0009898	C	IBD	false	SGD:S000000245	taxon:451864	20240212
PTHR43107	PTN001945407	GO:0005886	C	IBD	false	MGI:MGI:1347098|MGI:MGI:1347099|MGI:MGI:1347100|MGI:MGI:1347347|RGD:620927|SGD:S000000245|UniProtKB:Q6PCB7	taxon:	20260530
PTHR43107	PTN001945407	GO:0004467	F	IBD	false	MGI:MGI:1347098|MGI:MGI:1347099|MGI:MGI:1347347|RGD:71103|UniProtKB:O05307|UniProtKB:O14975|UniProtKB:O53551|UniProtKB:Q5K4L6|UniProtKB:Q6P1M0	taxon:	20260530
PTHR43107	PTN001945407	GO:0005324	F	IBD	false	MGI:MGI:1347099|SGD:S000000245|UniProtKB:O14975|UniProtKB:Q6P1M0|UniProtKB:Q6PCB7|UniProtKB:Q9Y2P5	taxon:	20180503
PTHR43107	PTN001945407	GO:0001676	P	IBD	false	MGI:MGI:1347099|MGI:MGI:1347347|RGD:71103|UniProtKB:O14975|UniProtKB:O53551|UniProtKB:Q5K4L6|UniProtKB:Q6P1M0	taxon:	20231101
PTHR43107	PTN001945407	GO:0044539	P	IBD	false	MGI:MGI:1347098|MGI:MGI:1347100|MGI:MGI:1347347|SGD:S000000245|UniProtKB:O14975|UniProtKB:Q6P1M0|UniProtKB:Q6PCB7	taxon:	20231101
PTHR43107	PTN002534562	GO:0090434	F	IBD	false	MGI:MGI:1347098|MGI:MGI:1347347|UniProtKB:Q6P1M0	taxon:33511	20231101
PTHR43107	PTN002534562	GO:0001579	P	IBD	false	MGI:MGI:1347098|MGI:MGI:1347347	taxon:33511	20231101
PTHR43107	PTN008678715	GO:0005739	C	IBD	false	MGI:MGI:1347358|UniProtKB:Q5K4L6	taxon:32523	20251110
PTHR43107	PTN008678715	GO:0005324	F	IRD	true	PANTHER:PTN001945407	taxon:32523	20231101
PTHR43107	PTN008678715	GO:0044539	P	IRD	true	PANTHER:PTN001945407	taxon:32523	20231101
PTHR43107	PTN008678717	GO:0008206	P	IBD	false	MGI:MGI:1347100|RGD:708535|UniProtKB:O14975|UniProtKB:Q9Y2P5	taxon:32523	20231101
