family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR47981	PTN000635769	GO:0005764	C	IBD	false	UniProtKB:P51151|RGD:61908|MGI:MGI:2442295|dictyBase:DDB_G0269236|MGI:MGI:105068|FB:FBgn0015795|UniProtKB:Q96AH8|WB:WBGene00004271|UniProtKB:P51149	taxon:	20260601
PTHR47981	PTN000635769	GO:0005770	C	IBD	false	SGD:S000004460|MGI:MGI:105068|UniProtKB:Q96AH8|FB:FBgn0015795|WB:WBGene00004271|UniProtKB:P51149|FB:FBgn0032782|RGD:619740|ZFIN:ZDB-GENE-040426-1352|UniProtKB:P51151|MGI:MGI:2442295|RGD:61908	taxon:	20260828
PTHR47981	PTN000635769	GO:0090385	P	IBD	false	UniProtKB:P51149	taxon:	20170228
PTHR47981	PTN000635872	GO:0005774	C	IBD	false	AGI_LocusCode:AT3G18820	taxon:33090	20260601
PTHR47981	PTN000635935	GO:0016197	P	IBD	false	SGD:S000001722|UniProtKB:Q9UL26	taxon:2759	20260126
PTHR47981	PTN000636041	GO:0005802	C	IBD	false	UniProtKB:O14966	taxon:2759	20170228
PTHR47981	PTN000636119	GO:0005739	C	IBD	false	FB:FBgn0002567|UniProtKB:O14966|UniProtKB:P57729|UniProtKB:Q13637	taxon:	20241120
PTHR47981	PTN000636179	GO:0042470	C	IBD	false	MGI:MGI:1915094|UniProtKB:Q13637	taxon:32524	20260224
PTHR47981	PTN000636179	GO:0035646	P	IBD	false	UniProtKB:Q13637	taxon:32524	20260224
PTHR47981	PTN001178525	GO:0006898	P	IBD	false	UniProtKB:P51151|UniProtKB:Q9NP90	taxon:	20260724
PTHR47981	PTN001178525	GO:0042147	P	IBD	false	FB:FBgn0032782	taxon:	20170228
PTHR47981	PTN001178525	GO:0090385	P	IRD	true	PANTHER:PTN000635769	taxon:	20170228
PTHR47981	PTN001178536	GO:0008333	P	IBD	false	FB:FBgn0015795|UniProtKB:P51149|MGI:MGI:105068	taxon:6072	20260601
PTHR47981	PTN001178553	GO:0000329	C	IBD	false	PomBase:SPBC405.04c|SGD:S000004460|PomBase:SPAPB1A10.10c	taxon:4751	20260128
PTHR47981	PTN001178553	GO:0005764	C	IRD	true	PANTHER:PTN000635769	taxon:4751	20260601
PTHR47981	PTN001178553	GO:0005773	C	IBA	false	PANTHER:PTN000635769	taxon:4751	20260601
PTHR47981	PTN001178553	GO:0032889	P	IBD	false	PomBase:SPAPB1A10.10c|SGD:S000004460|PomBase:SPBC405.04c	taxon:4751	20181128
PTHR47981	PTN001178553	GO:0042144	P	IBD	false	UniProtKB:C8VQY7|PomBase:SPBC405.04c	taxon:4751	20260724
PTHR47981	PTN001178553	GO:0090385	P	IRD	true	PANTHER:PTN000635769	taxon:4751	20181128
PTHR47981	PTN001179284	GO:0005769	C	IBD	false	RGD:628598|UniProtKB:Q9UL26|MGI:MGI:105072|UniProtKB:P51154|UniProtKB:Q5B6I8|UniProtKB:Q13636|PomBase:SPAC6F6.15	taxon:	20260529
PTHR47981	PTN001179284	GO:0005770	C	IBD	false	CGD:CAL0000201225|RGD:628598|UniProtKB:P51154|UniProtKB:Q5B6I8|SGD:S000001722	taxon:	20260529
