id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A1D8PLC9,Large ribosomal subunit protein eL20,protein,237561,Candida albicans (strain SC5314 / ATCC MYA-2876),Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),RPL20B,172,,,True
G1TTY7,Large ribosomal subunit protein eL20,protein,9986,Oryctolagus cuniculus,Oryctolagus cuniculus (Rabbit),RPL18A,176,,,True
O44480,Large ribosomal subunit protein eL20,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,rpl-18A,180,,,True
O57561,Large ribosomal subunit protein eL20,protein,8030,Salmo salar,Salmo salar (Atlantic salmon),rpl18a,176,,,True
P0CT68,Large ribosomal subunit protein eL20A,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),rpl2001,176,,,True
P0CT69,Large ribosomal subunit protein eL20B,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),rpl2002,176,,,True
P0CX23,Large ribosomal subunit protein eL20A,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),RPL20A,172,,,True
P0CX24,Large ribosomal subunit protein eL20B,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),RPL20B,172,,,True
P0DJ18,Large ribosomal subunit protein eL20,protein,5911,Tetrahymena thermophila,Tetrahymena thermophila,RPL18A,189,,,True
P41093,Large ribosomal subunit protein eL20,protein,7227,Drosophila melanogaster,Drosophila melanogaster (Fruit fly),RpL18A,177,,,True
P51418,Large ribosomal subunit protein eL20y,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),RPL18AB,178,,,True
P62717,Large ribosomal subunit protein eL20,protein,10090,Mus musculus,Mus musculus (Mouse),Rpl18a,176,,,True
P62718,Large ribosomal subunit protein eL20,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Rpl18a,176,,,True
Q02543,Large ribosomal subunit protein eL20,protein,9606,Homo sapiens,Homo sapiens (Human),RPL18A,176,,,True
Q3T003,Large ribosomal subunit protein eL20,protein,9913,Bos taurus,Bos taurus (Bovine),RPL18A,176,,,True
Q54MK8,Large ribosomal subunit protein eL20,protein,44689,Dictyostelium discoideum,Dictyostelium discoideum (Social amoeba),rpl18a,171,,,True
Q7ZWJ4,Large ribosomal subunit protein eL20,protein,7955,Danio rerio,Danio rerio (Zebrafish),rpl18a,176,,,True
Q8L7K0,Large ribosomal subunit protein eL20w,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),RPL18AD,178,,,True
Q8WQI7,Large ribosomal subunit protein eL20,protein,7108,Spodoptera frugiperda,Spodoptera frugiperda (Fall armyworm),RpL18A,177,,,True
Q90YU9,Large ribosomal subunit protein eL20,protein,7998,Ictalurus punctatus,Ictalurus punctatus (Channel catfish),rpl18a,176,,,True
Q943F3,Large ribosomal subunit protein eL20,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),RPL18A,178,,,True
Q9ATF5,Large ribosomal subunit protein eL20,protein,21020,Castanea sativa,Castanea sativa (Sweet chestnut),RPL18A,178,,,True
Q9LUD4,Large ribosomal subunit protein eL20x,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),RPL18AC,178,,,True
