file	gene	term_id	mode	note
genes/MACFA/A0A2K5UJ34/A0A2K5UJ34-ai-review.yaml	A0A2K5UJ34	GO:0032474	3	fish-specific structure (otolith) propagated to a mammal: taxon context
genes/MYTGA/A0A8B6GS20/A0A8B6GS20-ai-review.yaml	A0A8B6GS20	GO:0010507	2	MTMR9 pseudophosphatase (no catalytic Cys); regulatory role only
genes/SACEN/A4F7P6/A4F7P6-ai-review.yaml	A4F7P6	GO:0008610	1	FAS-family process term on a PKS thioesterase (erythromycin)
genes/DOROP/ADAR2/ADAR2-ai-review.yaml	ADAR2	GO:0008251	4	ADAR grafted onto tRNA-specific ADAT branch
genes/HYPJE/IRE1/IRE1-ai-review.yaml	IRE1	GO:0051082	3	uninformative/obsolete binding term; sensor, not chaperone
genes/HYPJE/IRE1/IRE1-ai-review.yaml	IRE1	GO:0070059	3	fungi lack classical apoptosis; mammalian-context process
genes/DESRO/K9IFT7/K9IFT7-ai-review.yaml	K9IFT7	GO:0002227	3	over-specific mammalian-context immune process on a bat defensin
genes/DESRO/K9IFT7/K9IFT7-ai-review.yaml	K9IFT7	GO:0050829	3	over-specific mammalian-context immune process on a bat defensin
genes/DESRO/K9IFT7/K9IFT7-ai-review.yaml	K9IFT7	GO:0050830	3	over-specific mammalian-context immune process on a bat defensin
genes/DESRO/K9IJK6/K9IJK6-ai-review.yaml	K9IJK6	GO:0014909	3	mammalian-context cell-migration process on a bat salivary plasminogen activator
genes/DESRO/K9IMD0/K9IMD0-ai-review.yaml	K9IMD0	GO:0019731	4	draculin: neofunctionalized lactoferrin homolog (anticoagulant), family process contradicted
genes/DESRO/K9IWR0/K9IWR0-ai-review.yaml	K9IWR0	GO:0043123	3	specific downstream signalling process inherited from mammalian lymphotoxin, unevidenced
genes/DESRO/K9IWR0/K9IWR0-ai-review.yaml	K9IWR0	GO:2001238	3	specific downstream signalling process inherited from mammalian lymphotoxin, unevidenced
genes/9POAL/NCGR_LOCUS27674/NCGR_LOCUS27674-ai-review.yaml	NCGR_LOCUS27674	GO:0005504	3	chimeric gene-model artifact, not a biological failure of the graft
genes/NICAT/NaPMT3/NaPMT3-ai-review.yaml	NaPMT3	GO:0004766	1	PTHR11558 family-level spermidine synthase term; subfamily already says PMT
genes/NICAT/NaPMT3/NaPMT3-ai-review.yaml	NaPMT3	GO:0008295	1	PTHR11558 family-level spermidine process; subfamily already says PMT
genes/NICAT/NaUGT1_candidate_UGT85A2_0/NaUGT1_candidate_UGT85A2_0-ai-review.yaml	NaUGT1_candidate_UGT85A2_0	GO:0080043	1	family-level flavonoid UGT substrate term; subfamily generic; substrate unproven
genes/NICAT/NaUGT1_candidate_UGT85A2_0/NaUGT1_candidate_UGT85A2_0-ai-review.yaml	NaUGT1_candidate_UGT85A2_0	GO:0080044	1	family-level flavonoid UGT substrate term; subfamily generic; substrate unproven
genes/9PRIM/A0A8C9H4D2/A0A8C9H4D2-ai-review.yaml	OLFML2A	GO:0007165	3	generic signalling process for an ECM glycoprotein
genes/NICAT/NaPMT1.1/NaPMT1.1-ai-review.yaml	PMT1	GO:0004766	1	PTHR11558 family-level spermidine synthase term; subfamily already says PMT
genes/NICAT/NaPMT1.1/NaPMT1.1-ai-review.yaml	PMT1	GO:0008295	1	PTHR11558 family-level spermidine process; subfamily already says PMT
genes/NICAT/NaPMT1.2/NaPMT1.2-ai-review.yaml	PMT2	GO:0004766	1	PTHR11558 family-level spermidine synthase term; subfamily already says PMT
genes/NICAT/NaPMT1.2/NaPMT1.2-ai-review.yaml	PMT2	GO:0008295	1	PTHR11558 family-level spermidine process; subfamily already says PMT
genes/PSEPK/PP_1969/PP_1969-ai-review.yaml	PP_1969	GO:0061799	1	wrong node term: MoaC step attached to the MoaA node
genes/PSEPK/PP_2213/PP_2213-ai-review.yaml	PP_2213	GO:0004321	1	broad acyl-CoA synthetase family term
genes/PSEPK/PP_2482/PP_2482-ai-review.yaml	PP_2482	GO:0061799	1	wrong node term: MoaC step attached to the MoaA node
genes/PSEPK/PP_2528/PP_2528-ai-review.yaml	PP_2528	GO:0004124	1	sibling sulfhydrylase term (cysteine vs homocysteine) from the node
genes/PSEPK/PP_3117/PP_3117-ai-review.yaml	PP_3117	GO:0006281	3	generic DNA-repair process on a damage-tolerance accessory protein
genes/PSEPK/PP_3599/PP_3599-ai-review.yaml	PP_3599	GO:0008840	1	DapA-family MF on the KDGDH subfamily (subfamily correct)
genes/PSEPK/PP_4379/PP_4379-ai-review.yaml	PP_4379	GO:0044550	3	process over-reach from KAS-III family membership
genes/PSEPK/PP_4545/PP_4545-ai-review.yaml	PP_4545	GO:0044550	3	process over-reach from KAS-III family membership
genes/METBS/Pks1/Pks1-ai-review.yaml	Pks1	GO:0004312	1	FAS family-level term on a PKS subfamily (ALB1)
genes/SPHPI/Q53353/Q53353-ai-review.yaml	Q53353	GO:0010436	4	lignostilbene vs carotenoid cleavage; subfamily itself mis-labelled
genes/SPHPI/Q53353/Q53353-ai-review.yaml	Q53353	GO:0016121	4	lignostilbene vs carotenoid cleavage; subfamily itself mis-labelled
genes/NOVAD/Saro_0802/Saro_0802-ai-review.yaml	Saro_0802	GO:0016121	4	stilbene vs carotenoid cleavage; subfamily itself mis-labelled
genes/NOVAD/Saro_2809/Saro_2809-ai-review.yaml	Saro_2809	GO:0010436	4	stilbene vs carotenoid cleavage; subfamily itself mis-labelled
genes/NOVAD/Saro_2809/Saro_2809-ai-review.yaml	Saro_2809	GO:0016121	4	stilbene vs carotenoid cleavage; subfamily itself mis-labelled
genes/THLAR/TFP/TFP-ai-review.yaml	TFP	GO:0030234	1	outdated node term (regulator) for a specifier protein now known as a C-S lyase
genes/PSEPK/ahpC/ahpC-ai-review.yaml	ahpC	GO:0042744	1	sibling/too-narrow process; broader oxidant detoxification fits AhpC
genes/PSEPK/alg8/alg8-ai-review.yaml	alg8	GO:0030213	1	sibling polysaccharide (hyaluronan) process from the family node; subfamily says mannuronan
genes/PSEPK/alg8/alg8-ai-review.yaml	alg8	GO:0050501	1	sibling polysaccharide (hyaluronan) MF from the family node; subfamily says mannuronan
genes/PSEPK/alg8/alg8-ai-review.yaml	alg8	GO:0085029	3	process over-reach; alginate biosynthesis is the defensible process
genes/PSEPK/alr/alr-ai-review.yaml	alr	GO:0030632	1	family-level biosynthetic process on the catabolic racemase subfamily
