family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR43888	PTN001180221	GO:0005634	C	IBD	false	SGD:S000005021|PomBase:SPBC1734.11	taxon:4751	20250413
PTHR43888	PTN001531327	GO:0005829	C	IBD	false	UniProtKB:Q8WW22|UniProtKB:P31689|UniProtKB:Q585V4|UniProtKB:O60884|PomBase:SPBC1734.11|SGD:S000005008	taxon:2759	20250904
PTHR43888	PTN001531327	GO:0034605	P	IBD	false	SGD:S000005008|PomBase:SPBC1734.11|UniProtKB:Q585V4	taxon:2759	20250728
PTHR43888	PTN001531327	GO:0042026	P	IBD	false	PomBase:SPBC1734.11|UniProtKB:O60884|SGD:S000005008|UniProtKB:Q8WW22	taxon:2759	20250728
PTHR43888	PTN002376157	GO:0001671	F	IBD	false	RGD:620942|UniProtKB:P31689|SGD:S000005021|SGD:S000004080|WB:WBGene00001030|SGD:S000005008|UniProtKB:O60884	taxon:	20250728
PTHR43888	PTN002536871	GO:0051087	F	IBD	false	UniProtKB:Q8WW22|UniProtKB:O60884|UniProtKB:P31689	taxon:	20250728
PTHR43888	PTN002536917	GO:0005783	C	IBD	false	UniProtKB:Q381B2|SGD:S000004827|UniProtKB:B9FHF3|AGI_LocusCode:AT3G62600	taxon:2759	20260530
PTHR43888	PTN002536917	GO:0051087	F	IBD	false	SGD:S000004827	taxon:2759	20250728
PTHR43888	PTN002536917	GO:0034975	P	IBD	false	SGD:S000004827	taxon:2759	20250728
PTHR43888	PTN008686281	GO:0034605	P	IRD	true	PANTHER:PTN001531327	taxon:32523	20250728
PTHR43888	PTN008686281	GO:0042026	P	IRD	true	PANTHER:PTN001531327	taxon:32523	20250728
PTHR43888	PTN008686281	GO:0070585	P	IBD	false	UniProtKB:P31689	taxon:32523	20250728
PTHR43888	PTN008686306	GO:0005741	C	IBD	false	SGD:S000004080	taxon:2759	20250728
PTHR43888	PTN008686306	GO:0030150	P	IBD	false	SGD:S000004080	taxon:2759	20250728
