id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0AK63,Segregation and condensation protein A,protein,386043,Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8),Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8),scpA,249,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A2RG92,Segregation and condensation protein A,protein,160491,Streptococcus pyogenes serotype M5 (strain Manfredo),Streptococcus pyogenes serotype M5 (strain Manfredo),scpA,234,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A2RKH5,Segregation and condensation protein A,protein,416870,Lactococcus lactis subsp. cremoris (strain MG1363),Lactococcus lactis subsp. cremoris (strain MG1363),scpA,242,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A3CPQ7,Segregation and condensation protein A,protein,388919,Streptococcus sanguinis (strain SK36),Streptococcus sanguinis (strain SK36),scpA,236,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A4VX28,Segregation and condensation protein A,protein,391295,Streptococcus suis (strain 05ZYH33),Streptococcus suis (strain 05ZYH33),scpA,239,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A4W3D2,Segregation and condensation protein A,protein,391296,Streptococcus suis (strain 98HAH33),Streptococcus suis (strain 98HAH33),scpA,239,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A5IT23,Segregation and condensation protein A,protein,359786,Staphylococcus aureus (strain JH9),Staphylococcus aureus (strain JH9),scpA,243,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A6U1W4,Segregation and condensation protein A,protein,359787,Staphylococcus aureus (strain JH1),Staphylococcus aureus (strain JH1),scpA,243,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A7GS82,Segregation and condensation protein A,protein,315749,Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98),Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98),scpA,248,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A7Z671,Segregation and condensation protein A,protein,326423,Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / LMG 26770 / FZB42),Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / LMG 26770 / FZB42),scpA,251,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A8AYT8,Segregation and condensation protein A,protein,467705,Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288),Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288),scpA,233,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A8FEQ8,Segregation and condensation protein A,protein,315750,Bacillus pumilus (strain SAFR-032),Bacillus pumilus (strain SAFR-032),scpA,252,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
A9VFG1,Segregation and condensation protein A,protein,315730,Bacillus mycoides (strain KBAB4),Bacillus mycoides (strain KBAB4),scpA,247,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B0K158,Segregation and condensation protein A,protein,399726,Thermoanaerobacter sp. (strain X514),Thermoanaerobacter sp. (strain X514),scpA,243,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B0K9H1,Segregation and condensation protein A,protein,340099,Thermoanaerobacter pseudethanolicus (strain ATCC 33223 / 39E),Thermoanaerobacter pseudethanolicus (strain ATCC 33223 / 39E),scpA,243,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B1I886,Segregation and condensation protein A,protein,487214,Streptococcus pneumoniae (strain Hungary19A-6),Streptococcus pneumoniae (strain Hungary19A-6),scpA,242,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B1YMA3,Segregation and condensation protein A,protein,262543,Exiguobacterium sibiricum (strain DSM 17290 / CCUG 55495 / CIP 109462 / JCM 13490 / 255-15),Exiguobacterium sibiricum (strain DSM 17290 / CCUG 55495 / CIP 109462 / JCM 13490 / 255-15),scpA,251,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B2ISX4,Segregation and condensation protein A,protein,516950,Streptococcus pneumoniae (strain CGSP14),Streptococcus pneumoniae (strain CGSP14),scpA,242,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B2TQW6,Segregation and condensation protein A,protein,935198,Clostridium botulinum (strain Eklund 17B / Type B),Clostridium botulinum (strain Eklund 17B / Type B),scpA,251,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B2V486,Segregation and condensation protein A,protein,508767,Clostridium botulinum (strain Alaska E43 / Type E3),Clostridium botulinum (strain Alaska E43 / Type E3),scpA,251,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B4U4Q6,Segregation and condensation protein A,protein,552526,Streptococcus equi subsp. zooepidemicus (strain MGCS10565),Streptococcus equi subsp. zooepidemicus (strain MGCS10565),scpA,235,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B5E1Y8,Segregation and condensation protein A,protein,512566,Streptococcus pneumoniae serotype 19F (strain G54),Streptococcus pneumoniae serotype 19F (strain G54),scpA,242,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B5XJX8,Segregation and condensation protein A,protein,471876,Streptococcus pyogenes serotype M49 (strain NZ131),Streptococcus pyogenes serotype M49 (strain NZ131),scpA,234,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B7H949,Segregation and condensation protein A,protein,405532,Bacillus cereus (strain B4264),Bacillus cereus (strain B4264),scpA,247,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B7HN36,Segregation and condensation protein A,protein,405534,Bacillus cereus (strain AH187),Bacillus cereus (strain AH187),scpA,247,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B7IWH0,Segregation and condensation protein A,protein,405531,Bacillus cereus (strain G9842),Bacillus cereus (strain G9842),scpA,247,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B7JL37,Segregation and condensation protein A,protein,405535,Bacillus cereus (strain AH820),Bacillus cereus (strain AH820),scpA,247,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B8CW05,Segregation and condensation protein A,protein,373903,Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562),Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562),scpA,243,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B8DBX5,Segregation and condensation protein A,protein,552536,Listeria monocytogenes serotype 4a (strain HCC23),Listeria monocytogenes serotype 4a (strain HCC23),scpA,249,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B8FPL1,Segregation and condensation protein A,protein,272564,Desulfitobacterium hafniense (strain DSM 10664 / DCB-2),Desulfitobacterium hafniense (strain DSM 10664 / DCB-2),scpA,261,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B8ZNI0,Segregation and condensation protein A,protein,561276,Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1),Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1),scpA,242,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B9DNT5,Segregation and condensation protein A,protein,396513,Staphylococcus carnosus (strain TM300),Staphylococcus carnosus (strain TM300),scpA,245,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B9DTS4,Segregation and condensation protein A,protein,218495,Streptococcus uberis (strain ATCC BAA-854 / 0140J),Streptococcus uberis (strain ATCC BAA-854 / 0140J),scpA,235,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B9E6N3,Segregation and condensation protein A,protein,458233,Macrococcoides caseolyticum (strain JCSC5402),Macrococcoides caseolyticum (strain JCSC5402),scpA,238,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
B9IWS1,Segregation and condensation protein A,protein,361100,Bacillus cereus (strain Q1),Bacillus cereus (strain Q1),scpA,247,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
C0M7Q5,Segregation and condensation protein A,protein,553482,Streptococcus equi subsp. equi (strain 4047),Streptococcus equi subsp. equi (strain 4047),scpA,235,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
C0MGH0,Segregation and condensation protein A,protein,553483,Streptococcus equi subsp. zooepidemicus (strain H70),Streptococcus equi subsp. zooepidemicus (strain H70),scpA,235,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
C0ZC76,Segregation and condensation protein A,protein,358681,Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599),Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599),scpA,254,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
C1C9E2,Segregation and condensation protein A,protein,488221,Streptococcus pneumoniae (strain 70585),Streptococcus pneumoniae (strain 70585),scpA,242,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
C1CGA0,Segregation and condensation protein A,protein,488222,Streptococcus pneumoniae (strain JJA),Streptococcus pneumoniae (strain JJA),scpA,242,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
C1CMI6,Segregation and condensation protein A,protein,488223,Streptococcus pneumoniae (strain P1031),Streptococcus pneumoniae (strain P1031),scpA,242,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
C1CTA6,Segregation and condensation protein A,protein,487213,Streptococcus pneumoniae (strain Taiwan19F-14),Streptococcus pneumoniae (strain Taiwan19F-14),scpA,242,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
C1EQT2,Segregation and condensation protein A,protein,572264,Bacillus cereus (strain 03BB102),Bacillus cereus (strain 03BB102),scpA,247,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
C1KWQ2,Segregation and condensation protein A,protein,568819,Listeria monocytogenes serotype 4b (strain CLIP80459),Listeria monocytogenes serotype 4b (strain CLIP80459),scpA,249,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
C3LIS3,Segregation and condensation protein A,protein,568206,Bacillus anthracis (strain CDC 684 / NRRL 3495),Bacillus anthracis (strain CDC 684 / NRRL 3495),scpA,247,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
C3P7J3,Segregation and condensation protein A,protein,592021,Bacillus anthracis (strain A0248),Bacillus anthracis (strain A0248),scpA,247,PTHR33969:SF2,SEGREGATION AND CONDENSATION PROTEIN A,True
