id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A068Q605,Tryptophan N-monooxygenase CYP79A68,protein,102107,Prunus mume,Prunus mume (Japanese apricot),CYP79A68,533,PTHR47944:SF19,CYTOCHROME P450 77A4,True
A0A068Q7V0,Phenylalanine N-monooxygenase CYP79D16,protein,102107,Prunus mume,Prunus mume (Japanese apricot),CYP79D16,534,PTHR47944:SF4,OS09G0441700 PROTEIN,True
A0A1D6F9Y9,Trimethyltridecatetraene synthase,protein,4577,Zea mays,Zea mays (Maize),CYP92C6,554,PTHR47944:SF3,TRIMETHYLTRIDECATETRAENE SYNTHASE,True
A0A1D6HSP4,Dimethylnonatriene synthase,protein,4577,Zea mays,Zea mays (Maize),CYP92C5,531,PTHR47944:SF11,DIMETHYLNONATRIENE SYNTHASE,True
A0A2H5AIX6,p-coumarate 3-hydroxylase,protein,39639,Narcissus pseudonarcissus,Narcissus pseudonarcissus (Daffodil),C3H,509,PTHR47944:SF10,CYTOCHROME P450 98A9,True
A0A4D6Q414,"Flavonoid 3',5'-hydroxylase CYP75B138",protein,1053288,Crocosmia x crocosmiiflora,Crocosmia x crocosmiiflora (Montbretia),CYP75B138,527,PTHR47944:SF18,FLAVONOID 3'-MONOOXYGENASE,True
A0A4D6Q415,Flavonoid 3'-monooxygenase CYP75B137,protein,1053288,Crocosmia x crocosmiiflora,Crocosmia x crocosmiiflora (Montbretia),CYP75B137,508,PTHR47944:SF18,FLAVONOID 3'-MONOOXYGENASE,True
B1NF18,Salutaridine synthase,protein,3469,Papaver somniferum,Papaver somniferum (Opium poppy),CYP719B1,505,PTHR47944:SF16,CYTOCHROME P450 FAMILY 1 SUBFAMILY A POLYPEPTIDE 1,True
B1NF19,Trifunctional (S)-stylopine synthase/(S)-nandinine synthase/(S)-canadine synthase,protein,54796,Argemone mexicana,Argemone mexicana (Mexican prickly poppy),CYP719A13,504,PTHR47944:SF4,OS09G0441700 PROTEIN,True
B1NF20,Cheilanthifoline synthase,protein,54796,Argemone mexicana,Argemone mexicana (Mexican prickly poppy),CYP719A14,494,PTHR47944:SF4,OS09G0441700 PROTEIN,True
B5UAQ8,Cheilanthifoline synthase,protein,3467,Eschscholzia californica,Eschscholzia californica (California poppy),CYP719A5,490,PTHR47944:SF4,OS09G0441700 PROTEIN,True
