id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A0U1LSP7,MFS-type transporter cctQ,protein,28573,Talaromyces islandicus,Talaromyces islandicus,cctQ,252,PTHR19432:SF35,SOLUTE CARRIER FAMILY 45 MEMBER 3 ISOFORM X1,True
A2X6E6,Sucrose transport protein SUT5,protein,39946,Oryza sativa subsp. indica,Oryza sativa subsp. indica (Rice),SUT5,535,PTHR19432:SF43,SUCROSE TRANSPORT PROTEIN SUT5,True
A2ZN77,Sucrose transport protein SUT2,protein,39946,Oryza sativa subsp. indica,Oryza sativa subsp. indica (Rice),SUT2,501,PTHR19432:SF90,SUCROSE TRANSPORT PROTEIN SUC4,True
B8AF63,Sucrose transport protein SUT4,protein,39946,Oryza sativa subsp. indica,Oryza sativa subsp. indica (Rice),SUT4,595,PTHR19432:SF35,SOLUTE CARRIER FAMILY 45 MEMBER 3 ISOFORM X1,True
O14091,General alpha-glucoside permease,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),sut1,553,PTHR19432:SF35,SOLUTE CARRIER FAMILY 45 MEMBER 3 ISOFORM X1,True
O80605,Sucrose transport protein SUC3,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),SUC3,594,PTHR19432:SF35,SOLUTE CARRIER FAMILY 45 MEMBER 3 ISOFORM X1,True
P58355,Membrane-associated transporter protein,protein,10090,Mus musculus,Mus musculus (Mouse),Slc45a2,530,PTHR19432:SF34,MEMBRANE-ASSOCIATED TRANSPORTER PROTEIN,True
Q03411,Sucrose transport protein,protein,3562,Spinacia oleracea,Spinacia oleracea (Spinach),,525,PTHR19432:SF70,SUCROSE TRANSPORT PROTEIN SUC1-RELATED,True
Q0ILJ3,Sucrose transport protein SUT2,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),SUT2,501,PTHR19432:SF90,SUCROSE TRANSPORT PROTEIN SUC4,True
Q0P5V9,Polyamine-transporter SLC45A4,protein,10090,Mus musculus,Mus musculus (Mouse),Slc45a4,785,PTHR19432:SF7,SOLUTE CARRIER FAMILY 45 MEMBER 4,True
Q10R54,Sucrose transport protein SUT1,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),SUT1,538,PTHR19432:SF64,SUCROSE TRANSPORT PROTEIN SUT1,True
Q39231,Sucrose transport protein SUC2,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),SUC2,512,PTHR19432:SF67,SUCROSE TRANSPORT PROTEIN SUC2,True
Q39232,Sucrose transport protein SUC1,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),SUC1,513,PTHR19432:SF70,SUCROSE TRANSPORT PROTEIN SUC1-RELATED,True
Q4LE88,Membrane-associated transporter protein,protein,9823,Sus scrofa,Sus scrofa (Pig),SLC45A2,532,PTHR19432:SF88,MEMBRANE-ASSOCIATED TRANSPORTER PROTEIN,True
Q5BKX6,Polyamine-transporter SLC45A4,protein,9606,Homo sapiens,Homo sapiens (Human),SLC45A4,768,PTHR19432:SF7,SOLUTE CARRIER FAMILY 45 MEMBER 4,True
