id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A179HME7,Aminotransferase lcsP,protein,33203,Purpureocillium lilacinum,Purpureocillium lilacinum,lcsP,387,PTHR42825:SF2,"BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE 3, CHLOROPLASTIC-RELATED",True
A0A1W5T1Y5,Aminotransferase poxL,protein,69781,Penicillium oxalicum,Penicillium oxalicum,poxL,365,PTHR42825:SF2,"BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE 3, CHLOROPLASTIC-RELATED",True
C9K7B6,Transaminase AMT5,protein,5599,Alternaria alternata,Alternaria alternata (Alternaria rot fungus),AMT5,373,PTHR42825:SF2,"BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE 3, CHLOROPLASTIC-RELATED",True
C9K7D8,Transaminase AMT5-2,protein,5599,Alternaria alternata,Alternaria alternata (Alternaria rot fungus),AMT5-2,373,PTHR42825:SF2,"BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE 3, CHLOROPLASTIC-RELATED",True
I1R9B6,Aminotransferase FGSG_00049,protein,229533,Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1),Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus),FGRAMPH1_01T00157,382,PTHR42825:SF2,"BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE 3, CHLOROPLASTIC-RELATED",True
K0E3V3,Transaminase htyB,protein,590939,Aspergillus pachycristata (strain ATCC 58397 / KCTC 6058 / NRRL 11440 / A42355),Aspergillus pachycristata (strain ATCC 58397 / KCTC 6058 / NRRL 11440 / A42355),htyB,379,PTHR42825:SF2,"BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE 3, CHLOROPLASTIC-RELATED",True
K7QHS5,"Branched-chain amino acid aminotransferase 2, chloroplastic",protein,3486,Humulus lupulus,Humulus lupulus (European hop),BCAT2,408,PTHR42825:SF2,"BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE 3, CHLOROPLASTIC-RELATED",True
K7QKH1,"Branched-chain amino acid aminotransferase 1, mitochondrial",protein,3486,Humulus lupulus,Humulus lupulus (European hop),BCAT1,393,PTHR42825:SF29,BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE,True
O26004,Branched-chain-amino-acid aminotransferase,protein,85962,Helicobacter pylori (strain ATCC 700392 / 26695),Helicobacter pylori (strain ATCC 700392 / 26695),ilvE,340,PTHR42825:SF2,"BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE 3, CHLOROPLASTIC-RELATED",True
P54689,Branched-chain-amino-acid aminotransferase,protein,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),ilvE,343,PTHR42825:SF2,"BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE 3, CHLOROPLASTIC-RELATED",True
