family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR10529	PTN000055848	GO:0030121	C	IBD	false	AGI_LocusCode:AT1G60780|FB:FBgn0024833|PomBase:SPBP16F5.07|SGD:S000001011|SGD:S000006180|dictyBase:DDB_G0289247	taxon:2759	20251217
PTHR10529	PTN000055849	GO:0005802	C	IBD	false	AGI_LocusCode:AT1G60780|AGI_LocusCode:AT4G24550|SGD:S000001011|UniProtKB:E2RED8|UniProtKB:O00189	taxon:	20250701
PTHR10529	PTN000055849	GO:0035615	F	IBD	false	FB:FBgn0024833|FB:FBgn0263351|UniProtKB:Q9Y6Q5|dictyBase:DDB_G0289247	taxon:	20260828
PTHR10529	PTN000055849	GO:0006896	P	IBD	false	SGD:S000000492|SGD:S000001011|SGD:S000006180|UniProtKB:O00189	taxon:	20250701
PTHR10529	PTN000242370	GO:0005802	C	IRD	true	PANTHER:PTN000055849	taxon:2759	20250701
PTHR10529	PTN000242370	GO:0005829	C	IBD	false	UniProtKB:Q8WXE9	taxon:2759	20250902
PTHR10529	PTN000242370	GO:0030122	C	IBD	false	FB:FBgn0263351|MGI:MGI:1298405|RGD:620135|SGD:S000005423|UniProtKB:Q96CW1|dictyBase:DDB_G0277139	taxon:2759	20251217
PTHR10529	PTN000242371	GO:0072583	P	IBD	false	CGD:CAL0000182232|MGI:MGI:1298405|UniProtKB:Q96CW1|WB:WBGene00001082	taxon:	20200207
PTHR10529	PTN000242374	GO:0098884	P	IBD	false	MGI:MGI:1298405|RGD:620135	taxon:33511	20260114
PTHR10529	PTN000242612	GO:0030124	C	IBD	false	AGI_LocusCode:AT4G24550|UniProtKB:O00189	taxon:2759	20251217
PTHR10529	PTN000242612	GO:0006605	P	IBD	false	MGI:MGI:1337063|UniProtKB:E2RED8|UniProtKB:O00189	taxon:2759	20200207
PTHR10529	PTN000242612	GO:0090160	P	IBD	false	UniProtKB:O00189	taxon:2759	20200207
PTHR10529	PTN002237676	GO:0030123	C	IBD	false	SGD:S000000492|dictyBase:DDB_G0277901	taxon:2759	20251217
PTHR10529	PTN002575694	GO:0006896	P	IRD	true	PANTHER:PTN000055849	taxon:33213	20250701
PTHR10529	PTN002575694	GO:0030100	P	IBD	false	FB:FBgn0016975|MGI:MGI:1918272|UniProtKB:Q9Y6Q2	taxon:33213	20171221
PTHR10529	PTN002575694	GO:0048488	P	IBD	false	FB:FBgn0016975|RGD:1311502|UniProtKB:Q8WXE9	taxon:33213	20211110
PTHR10529	PTN002575745	GO:0098884	P	IBD	false	MGI:MGI:1929212	taxon:117571	20260114
PTHR10529	PTN008307226	GO:0008021	C	IBD	false	FB:FBgn0016975|MGI:MGI:1918272|RGD:620135|WB:WBGene00001082	taxon:	20250701
