id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A075D654,Ajmaline N-methyltransferase,protein,4060,Rauvolfia serpentina,Rauvolfia serpentina (Serpentine wood),ANMT,291,PTHR43591:SF81,"MAGNESIUM PROTOPORPHYRIN IX METHYLTRANSFERASE, CHLOROPLASTIC-RELATED",True
A0A075D6M1,Norajmaline N-methyltransferase,protein,4060,Rauvolfia serpentina,Rauvolfia serpentina (Serpentine wood),NNMT,292,PTHR43591:SF81,"MAGNESIUM PROTOPORPHYRIN IX METHYLTRANSFERASE, CHLOROPLASTIC-RELATED",True
A0A0B5L7R4,Secondary metabolism regulator LAE1,protein,332648,Botryotinia fuckeliana (strain B05.10),Botryotinia fuckeliana (strain B05.10) (Noble rot fungus),LAE1,327,PTHR43591:SF30,PROTEIN-METHIONINE METHYLTRANSFERASE LAEA,True
A0A0H4LJX8,Secondary metabolism regulator laeA,protein,286432,Aspergillus fumisynnematus,Aspergillus fumisynnematus,laeA,373,PTHR43591:SF30,PROTEIN-METHIONINE METHYLTRANSFERASE LAEA,True
A0A0M9VX54,N-methyltransferase etpN,protein,150374,Escovopsis weberi,Escovopsis weberi,etpN,290,PTHR43591:SF105,METHYLTRANSFERASE DOMAIN-CONTAINING PROTEIN-RELATED,True
A0A194W185,Protein-methionine methyltransferase laeA,protein,578113,Cytospora mali,Cytospora mali (Apple Valsa canker fungus),laeA,311,PTHR43591:SF30,PROTEIN-METHIONINE METHYLTRANSFERASE LAEA,True
A0A1U9YI04,N-methyltransferase verN,protein,122658,Clonostachys rogersoniana,Clonostachys rogersoniana,vern,287,,,True
A0A1X9WEP1,Nocamycin O-methyltransferase,protein,103733,Saccharothrix syringae,Saccharothrix syringae,ncmP,280,PTHR43591:SF99,OS06G0646000 PROTEIN,True
A0A2I1CSH5,Methyltransferase cpsF,protein,1392248,Aspergillus campestris (strain IBT 28561),Aspergillus campestris (strain IBT 28561),cpsF,283,PTHR43591:SF24,"2-METHOXY-6-POLYPRENYL-1,4-BENZOQUINOL METHYLASE, MITOCHONDRIAL",True
A0A384XC21,Methyltransferase str2,protein,41251,Strobilurus tenacellus,Strobilurus tenacellus,str2,275,,,True
A0A3B1EFP8,Methyltransferase str3,protein,41251,Strobilurus tenacellus,Strobilurus tenacellus,str3,277,,,False
A0A437A6S9,Protein-methionine methyltransferase laeA,protein,97331,Arthrobotrys flagrans,Arthrobotrys flagrans (Nematode-trapping fungus),laeA,362,PTHR43591:SF30,PROTEIN-METHIONINE METHYLTRANSFERASE LAEA,True
A0A8X8M4W6,"Gamma-tocopherol methyltransferase, chloroplastic",protein,4058,Catharanthus roseus,Catharanthus roseus (Madagascar periwinkle),TMT3,371,PTHR43591:SF81,"MAGNESIUM PROTOPORPHYRIN IX METHYLTRANSFERASE, CHLOROPLASTIC-RELATED",True
A0AK43,Demethylmenaquinone methyltransferase,protein,386043,Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8),Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8),menG,236,PTHR43591:SF24,"2-METHOXY-6-POLYPRENYL-1,4-BENZOQUINOL METHYLASE, MITOCHONDRIAL",True
A0KAF5,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,protein,331272,Burkholderia cenocepacia (strain HI2424),Burkholderia cenocepacia (strain HI2424),ubiE,243,PTHR43591:SF24,"2-METHOXY-6-POLYPRENYL-1,4-BENZOQUINOL METHYLASE, MITOCHONDRIAL",True
A0L1M4,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,protein,94122,Shewanella sp. (strain ANA-3),Shewanella sp. (strain ANA-3),ubiE,251,PTHR43591:SF24,"2-METHOXY-6-POLYPRENYL-1,4-BENZOQUINOL METHYLASE, MITOCHONDRIAL",True
