id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A194WDG1,Mitogen-activated protein kinase spm1,protein,578113,Cytospora mali,Cytospora mali (Apple Valsa canker fungus),spm1,419,,,True
A0A1B5KW97,Mitogen-activated protein kinase HOG1,protein,1159556,Ustilaginoidea virens,Ustilaginoidea virens (Rice false smut fungus),HOG1,365,,,True
A0A1S3Z5Y0,Mitogen-activated protein kinase SIPK,protein,4097,Nicotiana tabacum,Nicotiana tabacum (Common tobacco),SIPK,393,,,True
A0A5B9GBF0,Mitogen-activated protein kinase HOG1,protein,46634,Aureobasidium melanogenum,Aureobasidium melanogenum,HOG1,355,,,True
A1CAF0,Mitogen-activated protein kinase mpkC,protein,344612,Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107),Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107),mpkC,380,,,True
A1CPG7,Mitogen-activated protein kinase hog1,protein,344612,Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107),Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107),hog1,365,,,True
A1D2C9,Mitogen-activated protein kinase hog1,protein,331117,Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181),Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181),hog1,366,,,True
A1DES4,Mitogen-activated protein kinase mpkC,protein,331117,Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181),Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181),mpkc,377,,,True
A1IVT7,Mitogen-activated protein kinase hog1,protein,332648,Botryotinia fuckeliana (strain B05.10),Botryotinia fuckeliana (strain B05.10) (Noble rot fungus),hog1,354,,,True
A2QN07,Mitogen-activated protein kinase mpkC,protein,425011,Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513),Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513),mpkC,396,,,True
A2QRF6,Mitogen-activated protein kinase hog1,protein,425011,Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513),Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513),hog1,365,,,True
A2X0M1,Mitogen-activated protein kinase 13,protein,39946,Oryza sativa subsp. indica,Oryza sativa subsp. indica (Rice),MPK13,506,,,True
A2XFC8,Mitogen-activated protein kinase 5,protein,39946,Oryza sativa subsp. indica,Oryza sativa subsp. indica (Rice),MPK5,369,,,True
A3EZ53,Mitogen-activated protein kinase HOG1,protein,245175,Wallemia muriae,Wallemia muriae (Xerophilic fungus),HOG1,278,,,True
A3EZ54,Mitogen-activated protein kinase HOG1,protein,148960,Wallemia sebi,Wallemia sebi,HOG1,278,,,True
A3EZ55,Mitogen-activated protein kinase HOG1A,protein,1299270,Wallemia ichthyophaga (strain EXF-994 / CBS 113033),Wallemia ichthyophaga (strain EXF-994 / CBS 113033),HOG1A,365,,,True
A3LN91,Mitogen-activated protein kinase HOG1,protein,322104,Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545),Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast),HOG1,385,,,True
A5PKJ4,Mitogen-activated protein kinase 7,protein,9913,Bos taurus,Bos taurus (Bovine),MAPK7,781,,,True
A8XSC1,Serine/threonine kinase NLK,protein,6238,Caenorhabditis briggsae,Caenorhabditis briggsae,lit-1,657,,,True
A9S9Q8,Mitogen-activated protein kinase 4b,protein,3218,Physcomitrium patens,Physcomitrium patens (Spreading-leaved earth moss),MPK4b,380,,,True
A9T142,Mitogen-activated protein kinase 4a,protein,3218,Physcomitrium patens,Physcomitrium patens (Spreading-leaved earth moss),MPK4a,375,,,True
B0XR80,Mitogen-activated protein kinase sakA,protein,451804,Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10),Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10),sakA,366,,,True
B0Y462,Mitogen-activated protein kinase mpkC,protein,451804,Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10),Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10),mpkC,378,,,True
B0Y4X4,Mitogen-activated protein kinase mpkA,protein,451804,Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10),Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10),mpkA,424,,,True
B0Y8W7,Mitogen-activated protein kinase mpkB,protein,451804,Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10),Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10),mpkB,353,,,True
B1H3E1,Serine/threonine-protein kinase NLK2,protein,8364,Xenopus tropicalis,Xenopus tropicalis (Western clawed frog),nlk.2,454,,,True
B3WFY8,Serine/threonine-protein kinase dyf-5,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,dyf-5,489,,,True
C4YGK0,Extracellular signal-regulated kinase 1,protein,294748,Candida albicans (strain WO-1),Candida albicans (strain WO-1) (Yeast),CEK1,415,,,True
D3ZSZ3,Serine/threonine-protein kinase NLK,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Nlk,527,,,True
E1BMN8,Serine/threonine-protein kinase NLK,protein,9913,Bos taurus,Bos taurus (Bovine),NLK,534,,,True
E2QWQ2,Serine/threonine-protein kinase NLK,protein,9615,Canis lupus familiaris,Canis lupus familiaris (Dog),NLK,527,,,True
G1XJZ4,Mitogen-activated protein kinase HOG1,protein,756982,Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491),Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491) (Nematode-trapping fungus),HOG1,350,,,True
G4N0Z0,Mitogen-activated protein kinase PMK11,protein,242507,Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958),Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus),PMK1,356,,,True
G4N374,Mitogen-activated protein kinase MPS1,protein,242507,Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958),Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus),MPS1,415,,,True
G5EBT1,Mitogen-activated protein kinase sma-5,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,sma-5,509,,,True
M1T7M3,Mitogen-activated protein kinase HOG1B,protein,1299270,Wallemia ichthyophaga (strain EXF-994 / CBS 113033),Wallemia ichthyophaga (strain EXF-994 / CBS 113033),HOG1B,368,,,True
O02812,Mitogen-activated protein kinase 14,protein,9615,Canis lupus familiaris,Canis lupus familiaris (Dog),MAPK14,360,,,True
O08911,Mitogen-activated protein kinase 12,protein,10090,Mus musculus,Mus musculus (Mouse),Mapk12,367,,,True
O13352,Mitogen-activated protein kinase MPS1,protein,318829,Pyricularia oryzae,Pyricularia oryzae (Rice blast fungus),MPS1,415,,,True
