family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR43671	PTN000113601	GO:0005634	C	IBD	false	FB:FBgn0011737|MGI:MGI:2137630|MGI:MGI:3027899|PomBase:SPCC18B5.03|SGD:S000003723|UniProtKB:A4PES0|UniProtKB:P0C1S8|UniProtKB:P19525|UniProtKB:P30291|UniProtKB:P47817|UniProtKB:Q583N6|UniProtKB:Q8N165|UniProtKB:Q8TDR2|UniProtKB:Q9BQI3|WB:WBGene00006940	taxon:	20260528
PTHR43671	PTN000113601	GO:0005737	C	IBD	false	FB:FBgn0037327|FB:FBgn0040298|MGI:MGI:103075|MGI:MGI:1341830|MGI:MGI:1353427|MGI:MGI:1353448|MGI:MGI:2137630|MGI:MGI:3027899|PomBase:SPCC18B5.03|RGD:70884|SGD:S000002691|UniProtKB:P19525|UniProtKB:P47817|UniProtKB:Q384V1|UniProtKB:Q583N6|UniProtKB:Q99640|UniProtKB:Q9BQI3|UniProtKB:Q9NZJ5|WB:WBGene00006940	taxon:	20260528
PTHR43671	PTN000113601	GO:0004672	F	IBD	false	AGI_LocusCode:AT1G02970|AGI_LocusCode:AT3G59410|CGD:CAL0000185174|FB:FBgn0011737|FB:FBgn0019990|FB:FBgn0037327|FB:FBgn0040298|MGI:MGI:103075|MGI:MGI:1341830|MGI:MGI:1353427|MGI:MGI:1353448|MGI:MGI:1353449|PomBase:SPAC20G4.03c|PomBase:SPAC222.07c|PomBase:SPBC36B7.09|PomBase:SPBC660.14|PomBase:SPCC18B5.03|RGD:70883|RGD:70884|SGD:S000002691|SGD:S000003723|UniProtKB:C6KTB8|UniProtKB:P19525|UniProtKB:P30291|UniProtKB:P47817|UniProtKB:Q8I265|UniProtKB:Q8IL26|UniProtKB:Q91618|UniProtKB:Q99640|UniProtKB:Q9BQI3|UniProtKB:Q9NZJ5|UniProtKB:Q9P2K8|WB:WBGene00003970|WB:WBGene00006988|ZFIN:ZDB-GENE-050301-2|ZFIN:ZDB-GENE-080422-1|dictyBase:DDB_G0272837	taxon:	20260528
PTHR43671	PTN000678822	GO:0004674	F	IBD	false	AGI_LocusCode:AT1G30270|AGI_LocusCode:AT3G01090|AGI_LocusCode:AT3G29160|CGD:CAL0000198568|FB:FBgn0023169|FB:FBgn0025625|FB:FBgn0031784|FB:FBgn0038630|FB:FBgn0262103|MGI:MGI:104754|MGI:MGI:106924|MGI:MGI:1202065|MGI:MGI:1336173|MGI:MGI:1347557|MGI:MGI:1347559|MGI:MGI:1918349|MGI:MGI:1923020|MGI:MGI:1929914|MGI:MGI:2145955|MGI:MGI:2148775|MGI:MGI:2445031|MGI:MGI:2685946|PomBase:SPAC57A10.02|PomBase:SPAC644.06c|PomBase:SPBC19C2.05|PomBase:SPBC4F6.06|PomBase:SPCC1020.10|PomBase:SPCC297.03|PomBase:SPCC74.03c|RGD:1359167|RGD:1563268|RGD:1566256|RGD:3387|RGD:620893|RGD:69407|RGD:69653|SGD:S000000931|SGD:S000001531|SGD:S000001584|SGD:S000002529|SGD:S000002655|SGD:S000002885|SGD:S000004086|SGD:S000005127|SGD:S000005759|UniProtKB:C8V9K6|UniProtKB:O14757|UniProtKB:O60285|UniProtKB:P54646|UniProtKB:P57059|UniProtKB:Q0D4J7|UniProtKB:Q13131|UniProtKB:Q14680|UniProtKB:Q6SA08|UniProtKB:Q6ZI44|UniProtKB:Q8IWQ3|UniProtKB:Q8IY84|UniProtKB:Q8TDC3|UniProtKB:Q96PF2|UniProtKB:Q96PN8|UniProtKB:Q9BXA6|UniProtKB:Q9BXA7|UniProtKB:Q9H093|UniProtKB:Q9H0K1|UniProtKB:Q9NRH2|WB:WBGene00002210|WB:WBGene00003919|WB:WBGene00004719|WB:WBGene00020142|WB:WBGene00021012|ZFIN:ZDB-GENE-040426-1724	taxon:	20260828
PTHR43671	PTN000686715	GO:0005634	C	IBD	false	MGI:MGI:109359|UniProtKB:P11837|UniProtKB:P51955	taxon:	20250904
PTHR43671	PTN000686715	GO:0005813	C	IBD	false	FB:FBgn0029970|UniProtKB:P51955|dictyBase:DDB_G0270814	taxon:	20170228
PTHR43671	PTN000686715	GO:0000086	P	IBD	false	UniProtKB:P11837	taxon:	20250624
PTHR43671	PTN000686715	GO:0007059	P	IBD	false	MGI:MGI:109359|SGD:S000000071|UniProtKB:P11837|UniProtKB:P51955|dictyBase:DDB_G0270814	taxon:	20230112
PTHR43671	PTN000686715	GO:0007098	P	IBD	false	UniProtKB:P51955|dictyBase:DDB_G0270814	taxon:	20250624
PTHR43671	PTN001222312	GO:0005813	C	IRD	true	PANTHER:PTN000686715	taxon:451864	20221124
