id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
O31101,Solvent efflux pump outer membrane protein SrpC,protein,303,Pseudomonas putida,Pseudomonas putida,srpC,470,PTHR30203:SF32,CATION EFFLUX SYSTEM PROTEIN CUSC,True
P0C071,Multidrug/solvent efflux pump outer membrane protein MepC,protein,303,Pseudomonas putida,Pseudomonas putida,mepC,484,PTHR30203:SF32,CATION EFFLUX SYSTEM PROTEIN CUSC,True
P13509,Cobalt-zinc-cadmium resistance protein CzcC,protein,266264,Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34),Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34),czcC,418,PTHR30203:SF24,BLR4935 PROTEIN,True
P15727,Nodulation protein T,protein,387,Rhizobium leguminosarum bv. viciae,Rhizobium leguminosarum bv. viciae,nodT,482,,,True
P24126,Fusaric acid resistance protein FusA,protein,292,Burkholderia cepacia,Burkholderia cepacia,fusA,530,PTHR30203:SF20,MULTIDRUG RESISTANCE OUTER MEMBRANE PROTEIN MDTP-RELATED,False
P24145,Nodulation protein T,protein,386,Rhizobium leguminosarum bv. trifolii,Rhizobium leguminosarum bv. trifolii,nodT,467,,,True
P32714,Multidrug resistance outer membrane protein MdtP,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),mdtP,488,PTHR30203:SF20,MULTIDRUG RESISTANCE OUTER MEMBRANE PROTEIN MDTP-RELATED,True
P33369,Putative multidrug resistance outer membrane protein MdtQ,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),mdtQ,478,PTHR30203:SF20,MULTIDRUG RESISTANCE OUTER MEMBRANE PROTEIN MDTP-RELATED,False
P37974,Nickel and cobalt resistance protein CnrC,protein,266264,Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34),Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34),cnrC,418,PTHR30203:SF24,BLR4935 PROTEIN,True
P44165,Uncharacterized protein HI_1340,protein,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),HI_1340,441,PTHR30203:SF32,CATION EFFLUX SYSTEM PROTEIN CUSC,True
P45217,Uncharacterized protein HI_1462,protein,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),HI_1462,454,PTHR30203:SF32,CATION EFFLUX SYSTEM PROTEIN CUSC,True
P77211,Cation efflux system protein CusC,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),cusC,457,PTHR30203:SF32,CATION EFFLUX SYSTEM PROTEIN CUSC,True
Q2EHL7,Toxin and drug export protein A,protein,714,Aggregatibacter actinomycetemcomitans,Aggregatibacter actinomycetemcomitans (Actinobacillus actinomycetemcomitans),tdeA,457,PTHR30203:SF32,CATION EFFLUX SYSTEM PROTEIN CUSC,True
Q44584,Nickel-cobalt-cadmium resistance protein NccC,protein,85698,Alcaligenes xylosoxydans xylosoxydans,Alcaligenes xylosoxydans xylosoxydans,nccC,437,PTHR30203:SF24,BLR4935 PROTEIN,True
