id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0JNK3,"Serine protease HTRA2, mitochondrial",protein,9913,Bos taurus,Bos taurus (Bovine),HTRA2,458,PTHR22939:SF127,"SERINE PROTEASE HTRA2, MITOCHONDRIAL",True
A2RT60,Serine protease HTRA4,protein,10090,Mus musculus,Mus musculus (Mouse),Htra4,483,PTHR22939:SF105,SERINE PROTEASE HTRA4,True
A4IHA1,Serine protease HTRA1,protein,8364,Xenopus tropicalis,Xenopus tropicalis (Western clawed frog),htra1,460,PTHR22939:SF13,SERINE PROTEASE HTRA1,True
A4XSC0,Probable periplasmic serine endoprotease DegP-like,protein,399739,Ectopseudomonas mendocina (strain ymp),Ectopseudomonas mendocina (strain ymp),Pmen_1471,474,PTHR22939:SF130,PERIPLASMIC SERINE ENDOPROTEASE DEGP-LIKE-RELATED,True
A5W8F5,Probable periplasmic serine endoprotease DegP-like,protein,351746,Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1),Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1),Pput_4291,477,PTHR22939:SF130,PERIPLASMIC SERINE ENDOPROTEASE DEGP-LIKE-RELATED,True
A6VUA4,Probable periplasmic serine endoprotease DegP-like,protein,400668,Marinomonas sp. (strain MWYL1),Marinomonas sp. (strain MWYL1),Mmwyl1_1102,469,PTHR22939:SF130,PERIPLASMIC SERINE ENDOPROTEASE DEGP-LIKE-RELATED,True
A6YFB5,Serine protease HTRA1,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),htra1,459,PTHR22939:SF13,SERINE PROTEASE HTRA1,True
A9JRB3,Serine protease HTRA1B,protein,7955,Danio rerio,Danio rerio (Zebrafish),htra1b,476,PTHR22939:SF13,SERINE PROTEASE HTRA1,True
B0KV30,Probable periplasmic serine endoprotease DegP-like,protein,76869,Pseudomonas putida (strain GB-1),Pseudomonas putida (strain GB-1),PputGB1_4377,477,PTHR22939:SF130,PERIPLASMIC SERINE ENDOPROTEASE DEGP-LIKE-RELATED,True
B1J4D7,Probable periplasmic serine endoprotease DegP-like,protein,390235,Pseudomonas putida (strain W619),Pseudomonas putida (strain W619),PputW619_1070,479,PTHR22939:SF130,PERIPLASMIC SERINE ENDOPROTEASE DEGP-LIKE-RELATED,True
B3LVG7,"Serine protease HTRA2, mitochondrial",protein,7217,Drosophila ananassae,Drosophila ananassae (Fruit fly),HtrA2,426,PTHR22939:SF129,"SERINE PROTEASE HTRA2, MITOCHONDRIAL",True
B3P3J9,"Serine protease HTRA2, mitochondrial",protein,7220,Drosophila erecta,Drosophila erecta (Fruit fly),HtrA2,422,PTHR22939:SF129,"SERINE PROTEASE HTRA2, MITOCHONDRIAL",True
