family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR12894	PTN000307048	GO:0005737	C	IBD	false	MGI:MGI:2447427|UniProtKB:Q4GYA2|UniProtKB:Q8WUH2|CGD:CAL0000181558|UniProtKB:Q387Z5|PomBase:SPAC23H4.14|UniProtKB:Q96JC1|MGI:MGI:2443189|SGD:S000002903|AGI_LocusCode:AT4G36630|SGD:S000002235|AGI_LocusCode:AT1G22860	taxon:2759	20260528
PTHR12894	PTN000307048	GO:0016020	C	IBD	false	UniProtKB:Q96JC1|MGI:MGI:2443189|SGD:S000002903|AGI_LocusCode:AT4G36630|SGD:S000002235|UniProtKB:Q8WUH2|CGD:CAL0000181558|PomBase:SPAC23H4.14	taxon:2759	20260528
PTHR12894	PTN000307050	GO:0030897	C	IBD	false	SGD:S000002235|UniProtKB:Q96JC1|CGD:CAL0000181558	taxon:33154	20250820
PTHR12894	PTN000307050	GO:0031267	F	IBD	false	FB:FBgn0038593|SGD:S000002235	taxon:33154	20250820
PTHR12894	PTN000307050	GO:0016192	P	IBD	false	SGD:S000002903|ZFIN:ZDB-GENE-080530-2|UniProtKB:Q96JC1|FB:FBgn0038593|SGD:S000002235	taxon:33154	20250903
PTHR12894	PTN000307050	GO:0097352	P	IBD	false	FB:FBgn0038593	taxon:33154	20250820
PTHR12894	PTN000307050	GO:0097576	P	IBD	false	PomBase:SPAC23H4.14|CGD:CAL0000181558|SGD:S000002235	taxon:33154	20250820
PTHR12894	PTN000984773	GO:0000329	C	IBD	false	PomBase:SPAC23H4.14|SGD:S000002235	taxon:4751	20210530
PTHR12894	PTN008543808	GO:1902501	C	IBD	false	UniProtKB:Q96JC1	taxon:	20250820
PTHR12894	PTN008543821	GO:0033263	C	IBD	false	AGI_LocusCode:AT1G22860	taxon:35493	20250820
PTHR12894	PTN008543825	GO:0009705	C	IBD	false	AGI_LocusCode:AT4G36630	taxon:35493	20250820
PTHR12894	PTN008543825	GO:0030897	C	IBD	false	AGI_LocusCode:AT4G36630	taxon:35493	20250820
PTHR12894	PTN008543825	GO:0007033	P	IBD	false	AGI_LocusCode:AT4G36630	taxon:35493	20250820
PTHR12894	PTN009002988	GO:0033263	C	IBD	false	MGI:MGI:2447427	taxon:33154	20250820
PTHR12894	PTN009002988	GO:0034058	P	IBD	false	UniProtKB:Q8WUH2	taxon:33154	20250820
