id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A077LPS9,D-mannose isomerase,protein,2021,Thermobifida fusca,Thermobifida fusca,manI,407,,,True
A0A0P9JFY5,D-mannose isomerase,protein,757414,Pseudomonas cannabina pv. alisalensis,Pseudomonas cannabina pv. alisalensis,ALO83_00665,414,,,True
A0A7U4E834,Mannose 2-epimerase,protein,761193,Runella slithyformis (strain ATCC 29530 / DSM 19594 / LMG 11500 / NCIMB 11436 / LSU 4),Runella slithyformis (strain ATCC 29530 / DSM 19594 / LMG 11500 / NCIMB 11436 / LSU 4),Runsl_4512,423,,,True
B3XZI5,Cellobiose 2-epimerase,protein,29322,Eubacterium cellulosolvens,Eubacterium cellulosolvens,ce13,405,,,True
B8DZK4,Cellobiose 2-epimerase,protein,515635,Dictyoglomus turgidum (strain DSM 6724 / Z-1310),Dictyoglomus turgidum (strain DSM 6724 / Z-1310),Dtur_0652,389,,,True
C6VWU2,Mannose 2-epimerase,protein,471854,Dyadobacter fermentans (strain ATCC 700827 / DSM 18053 / CIP 107007 / KCTC 52180 / NS114),Dyadobacter fermentans (strain ATCC 700827 / DSM 18053 / CIP 107007 / KCTC 52180 / NS114),Dfer_5652,423,,,True
E6UB41,Cellobiose 2-epimerase,protein,697329,Ruminococcus albus (strain ATCC 27210 / DSM 20455 / JCM 14654 / NCDO 2250 / 7),Ruminococcus albus (strain ATCC 27210 / DSM 20455 / JCM 14654 / NCDO 2250 / 7),Rumal_0019,389,,,True
F2JVT6,D-mannose isomerase,protein,717774,Marinomonas mediterranea (strain ATCC 700492 / JCM 21426 / NBRC 103028 / MMB-1),Marinomonas mediterranea (strain ATCC 700492 / JCM 21426 / NBRC 103028 / MMB-1),Marme_2490,394,,,True
F8WRK9,Cellobiose 2-epimerase,protein,29549,Rhodothermus marinus,Rhodothermus marinus,ce,412,,,True
P0DKY4,Cellobiose 2-epimerase,protein,1264,Ruminococcus albus,Ruminococcus albus,ce-ne1,389,,,True
P0DY73,Mannose 2-epimerase,protein,1123078,Runella zeae (strain ATCC BAA-293 / DSM 19591 / LMG 21438 / NS12),Runella zeae (strain ATCC BAA-293 / DSM 19591 / LMG 21438 / NS12),G563_RS0114565,424,,,False
P17560,N-acylglucosamine 2-epimerase,protein,9823,Sus scrofa,Sus scrofa (Pig),RENBP,402,,,True
P29954,Mannose-6-phosphate isomerase,protein,266834,Rhizobium meliloti (strain 1021),Rhizobium meliloti (strain 1021) (Ensifer meliloti),pmi,387,,,True
P32140,Sulfoquinovose isomerase,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),yihS,413,,,True
P51606,N-acylglucosamine 2-epimerase,protein,9606,Homo sapiens,Homo sapiens (Human),RENBP,427,,,True
P51607,N-acylglucosamine 2-epimerase,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Renbp,419,,,True
P82343,N-acylglucosamine 2-epimerase,protein,10090,Mus musculus,Mus musculus (Mouse),Renbp,419,,,True
Q2KIS1,N-acylglucosamine 2-epimerase,protein,9913,Bos taurus,Bos taurus (Bovine),RENBP,422,,,True
Q5LH66,Cellobiose 2-epimerase,protein,272559,Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / CCUG 4856 / JCM 11019 / LMG 10263 / NCTC 9343 / Onslow / VPI 2553 / EN-2),Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / CCUG 4856 / JCM 11019 / LMG 10263 / NCTC 9343 / Onslow / VPI 2553 / EN-2),bfce,392,,,True
Q8ZKT7,Sulfoquinovose isomerase,protein,99287,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),yihS,413,,,True
