id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A2XX39,Probable transcription factor FL,protein,39946,Oryza sativa subsp. indica,Oryza sativa subsp. indica (Rice),OSL,389,PTHR36079:SF1,PROTEIN LEAFY,True
O04064,Floricaula/leafy homolog,protein,3694,Populus trichocarpa,Populus trichocarpa (Western balsam poplar),FL,377,PTHR36079:SF1,PROTEIN LEAFY,True
O04116,Floricaula/leafy-like protein,protein,3347,Pinus radiata,Pinus radiata (Monterey pine),FLL,411,PTHR36079:SF1,PROTEIN LEAFY,True
O04407,Floricaula/leafy-like protein FL1,protein,3347,Pinus radiata,Pinus radiata (Monterey pine),,404,PTHR36079:SF1,PROTEIN LEAFY,True
O22621,Protein ALF,protein,4102,Petunia hybrida,Petunia hybrida (Petunia),ALF,412,PTHR36079:SF1,PROTEIN LEAFY,True
O48559,Protein UNIFOLIATA,protein,3888,Pisum sativum,Pisum sativum (Garden pea),UNI,395,PTHR36079:SF1,PROTEIN LEAFY,True
O64953,Leafy/floricaula homolog FL1,protein,34317,Eucalyptus globulus,Eucalyptus globulus (Tasmanian blue gum),LF1,359,PTHR36079:SF1,PROTEIN LEAFY,True
P23915,Floricaula protein,protein,4151,Antirrhinum majus,Antirrhinum majus (Garden snapdragon),FLO,396,PTHR36079:SF1,PROTEIN LEAFY,True
Q00958,Protein LEAFY,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),LFY,420,PTHR36079:SF1,PROTEIN LEAFY,True
Q05536,Putative transcription factor BOFH,protein,3715,Brassica oleracea var. botrytis,Brassica oleracea var. botrytis (Cauliflower),,415,PTHR36079:SF1,PROTEIN LEAFY,True
Q0JAI1,Probable transcription factor FL,protein,39947,Oryza sativa subsp. japonica,Oryza sativa subsp. japonica (Rice),FL,389,PTHR36079:SF1,PROTEIN LEAFY,True
Q40504,Floricaula/leafy homolog 1,protein,4097,Nicotiana tabacum,Nicotiana tabacum (Common tobacco),FL1,413,PTHR36079:SF1,PROTEIN LEAFY,True
Q40505,Floricaula/leafy homolog 2,protein,4097,Nicotiana tabacum,Nicotiana tabacum (Common tobacco),FL2,416,PTHR36079:SF1,PROTEIN LEAFY,True
