family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR21230	PTN000477446	GO:0005789	C	IBD	false	MGI:MGI:1927204|RGD:62079|SGD:S000004068	taxon:	20260529
PTHR21230	PTN000477446	GO:0005794	C	IBD	false	UniProtKB:O14653|SGD:S000004810|MGI:MGI:1855688|MGI:MGI:1927204|RGD:62079|AGI_LocusCode:AT5G50440|AGI_LocusCode:AT5G39510|UniProtKB:Q9UEU0|AGI_LocusCode:AT1G26670|AGI_LocusCode:AT2G36900|UniProtKB:Q96AJ9	taxon:	20260529
PTHR21230	PTN000477446	GO:0012507	C	IBD	false	SGD:S000004068	taxon:	20170228
PTHR21230	PTN000477446	GO:0031201	C	IBD	false	AGI_LocusCode:AT1G26670|dictyBase:DDB_G0292974|UniProtKB:Q9UEU0|RGD:2323682|RGD:621490|SGD:S000004810|SGD:S000004068|RGD:62079	taxon:	20260529
PTHR21230	PTN000477446	GO:0000149	F	IBD	false	UniProtKB:Q9UEU0	taxon:	20170228
PTHR21230	PTN000477446	GO:0005484	F	IBD	false	UniProtKB:Q96AJ9|UniProtKB:Q9UEU0|SGD:S000004068|SGD:S000004810	taxon:	20260529
PTHR21230	PTN000477446	GO:0006906	P	IBD	false	SGD:S000004810|RGD:621490|AGI_LocusCode:AT1G26670|dictyBase:DDB_G0292974|SGD:S000004068|AGI_LocusCode:AT5G39510	taxon:	20220415
PTHR21230	PTN000477451	GO:0006891	P	IBD	false	UniProtKB:O14653	taxon:33511	20210511
PTHR21230	PTN000477548	GO:0006891	P	IBD	false	SGD:S000004810	taxon:33154	20210511
PTHR21230	PTN000477548	GO:0006896	P	IBD	false	SGD:S000004810	taxon:33154	20210511
PTHR21230	PTN000477548	GO:0016236	P	IBD	false	SGD:S000004810	taxon:33154	20210511
PTHR21230	PTN000477548	GO:0042147	P	IBD	false	UniProtKB:Q96AJ9	taxon:33154	20210511
PTHR21230	PTN000477548	GO:0048280	P	IBD	false	RGD:621490	taxon:33154	20210511
PTHR21230	PTN001081713	GO:0031902	C	IBD	false	UniProtKB:Q9UEU0	taxon:6072	20260112
PTHR21230	PTN001081848	GO:0006888	P	IBD	false	SGD:S000004068	taxon:4751	20210511
